windows_run_0,windows_run_1,window_mean
143,143,143.0
144,144,144.0
145,145,145.0
146,146,146.0
147,147,147.0
148,148,148.0
149,149,149.0
150,150,150.0
151,151,151.0
152,152,152.0
153,153,153.0
154,154,154.0
155,155,155.0
156,156,156.0
157,157,157.0
158,158,158.0
159,159,159.0
160,160,160.0
150,161,155.5
162,162,162.0
150,163,156.5
164,164,164.0
165,165,165.0
166,166,166.0
150,167,158.5
168,168,168.0
169,169,169.0
170,170,170.0
171,171,171.0
172,172,172.0
173,173,173.0
174,174,174.0
175,175,175.0
176,176,176.0
177,177,177.0
178,178,178.0
179,179,179.0
180,180,180.0
181,181,181.0
182,182,182.0
183,183,183.0
184,184,184.0
185,185,185.0
186,186,186.0
187,187,187.0
188,188,188.0
189,189,189.0
190,190,190.0
191,191,191.0
192,192,192.0
193,193,193.0
194,194,194.0
195,195,195.0
196,196,196.0
197,197,197.0
198,198,198.0
199,199,199.0
200,200,200.0
201,201,201.0
202,202,202.0
203,203,203.0
150,200,175.0
205,200,202.5
206,206,206.0
207,207,207.0
150,208,179.0
209,209,209.0
210,200,205.0
211,211,211.0
212,212,212.0
213,213,213.0
214,214,214.0
215,215,215.0
216,216,216.0
217,217,217.0
218,218,218.0
219,219,219.0
220,220,220.0
221,221,221.0
222,222,222.0
223,223,223.0
224,224,224.0
225,225,225.0
226,200,213.0
227,227,227.0
228,228,228.0
229,229,229.0
100,230,165.0
231,231,231.0
232,232,232.0
233,233,233.0
234,234,234.0
235,235,235.0
236,236,236.0
150,237,193.5
200,238,219.0
239,239,239.0
240,240,240.0
241,241,241.0
242,242,242.0
243,243,243.0
244,244,244.0
245,245,245.0
246,246,246.0
247,200,223.5
248,248,248.0
249,249,249.0
250,250,250.0
251,251,251.0
250,252,251.0
253,250,251.5
254,254,254.0
255,255,255.0
250,256,253.0
257,250,253.5
258,258,258.0
259,259,259.0
250,250,250.0
250,261,255.5
262,262,262.0
263,250,256.5
264,250,257.0
265,265,265.0
266,266,266.0
267,267,267.0
268,268,268.0
269,269,269.0
270,270,270.0
271,271,271.0
272,272,272.0
273,273,273.0
274,274,274.0
275,275,275.0
276,276,276.0
277,277,277.0
100,278,189.0
279,279,279.0
280,250,265.0
281,281,281.0
282,150,216.0
283,283,283.0
284,284,284.0
285,285,285.0
286,286,286.0
287,287,287.0
288,288,288.0
289,150,219.5
290,290,290.0
291,100,195.5
292,150,221.0
293,293,293.0
100,294,197.0
100,295,197.5
296,296,296.0
297,100,198.5
298,298,298.0
299,299,299.0
300,300,300.0
300,301,300.5
302,100,201.0
303,303,303.0
100,304,202.0
100,100,100.0
306,306,306.0
307,307,307.0
100,308,204.0
309,100,204.5
310,310,310.0
100,311,205.5
312,312,312.0
300,313,306.5
314,300,307.0
200,315,257.5
316,316,316.0
300,317,308.5
318,300,309.0
319,319,319.0
320,300,310.0
321,321,321.0
322,322,322.0
323,323,323.0
324,324,324.0
325,325,325.0
300,326,313.0
327,327,327.0
328,328,328.0
329,329,329.0
330,330,330.0
331,331,331.0
332,332,332.0
333,300,316.5
334,334,334.0
335,335,335.0
336,336,336.0
337,337,337.0
338,338,338.0
339,339,339.0
340,340,340.0
341,341,341.0
342,342,342.0
343,343,343.0
344,344,344.0
345,345,345.0
346,346,346.0
347,347,347.0
348,348,348.0
349,349,349.0
350,350,350.0
351,351,351.0
352,352,352.0
353,353,353.0
350,354,352.0
355,355,355.0
356,356,356.0
357,357,357.0
350,358,354.0
359,359,359.0
360,360,360.0
361,361,361.0
362,362,362.0
363,363,363.0
364,364,364.0
350,365,357.5
366,366,366.0
367,367,367.0
368,368,368.0
369,369,369.0
370,370,370.0
371,100,235.5
372,250,311.0
373,373,373.0
374,374,374.0
375,375,375.0
300,376,338.0
250,377,313.5
378,378,378.0
379,379,379.0
380,250,315.0
350,350,350.0
200,382,291.0
383,300,341.5
384,384,384.0
385,385,385.0
386,386,386.0
387,387,387.0
388,300,344.0
350,350,350.0
390,390,390.0
391,391,391.0
392,392,392.0
393,393,393.0
394,394,394.0
395,395,395.0
396,396,396.0
397,397,397.0
398,398,398.0
350,399,374.5
400,400,400.0
401,400,400.5
402,402,402.0
403,403,403.0
404,404,404.0
405,250,327.5
406,406,406.0
407,407,407.0
408,400,404.0
409,409,409.0
410,410,410.0
350,411,380.5
412,412,412.0
413,413,413.0
414,414,414.0
415,415,415.0
416,416,416.0
417,417,417.0
418,418,418.0
419,419,419.0
420,420,420.0
421,421,421.0
422,422,422.0
423,423,423.0
424,424,424.0
425,425,425.0
426,426,426.0
427,427,427.0
428,428,428.0
400,429,414.5
430,430,430.0
431,431,431.0
250,432,341.0
433,433,433.0
434,434,434.0
435,435,435.0
436,436,436.0
437,437,437.0
438,438,438.0
439,439,439.0
440,440,440.0
441,441,441.0
300,100,200.0
443,443,443.0
444,100,272.0
350,445,397.5
446,446,446.0
447,400,423.5
448,100,274.0
449,449,449.0
450,450,450.0
450,100,275.0
450,450,450.0
450,450,450.0
450,450,450.0
455,455,455.0
456,456,456.0
450,450,450.0
458,450,454.0
450,459,454.5
450,460,455.0
461,461,461.0
462,462,462.0
463,463,463.0
300,464,382.0
465,465,465.0
450,466,458.0
350,467,408.5
468,468,468.0
469,469,469.0
470,470,470.0
471,471,471.0
472,472,472.0
300,473,386.5
474,474,474.0
475,300,387.5
476,476,476.0
477,477,477.0
478,478,478.0
479,350,414.5
480,480,480.0
481,481,481.0
482,482,482.0
483,483,483.0
484,400,442.0
485,485,485.0
486,486,486.0
487,487,487.0
488,488,488.0
489,489,489.0
490,490,490.0
491,491,491.0
492,492,492.0
493,493,493.0
494,494,494.0
495,495,495.0
496,496,496.0
450,497,473.5
498,498,498.0
499,499,499.0
450,500,475.0
501,500,500.5
502,502,502.0
503,503,503.0
504,350,427.0
505,505,505.0
506,500,503.0
507,507,507.0
508,500,504.0
509,509,509.0
510,510,510.0
511,511,511.0
350,350,350.0
500,513,506.5
514,350,432.0
350,515,432.5
400,500,450.0
350,500,425.0
350,518,434.0
500,519,509.5
520,520,520.0
521,521,521.0
522,522,522.0
523,350,436.5
524,524,524.0
525,525,525.0
526,350,438.0
527,527,527.0
500,528,514.0
529,529,529.0
530,530,530.0
150,150,150.0
350,350,350.0
533,150,341.5
534,350,442.0
100,535,317.5
536,536,536.0
150,150,150.0
538,538,538.0
100,539,319.5
540,540,540.0
541,541,541.0
542,500,521.0
543,100,321.5
544,544,544.0
100,100,100.0
100,100,100.0
547,100,323.5
548,548,548.0
549,549,549.0
550,550,550.0
100,551,325.5
100,550,325.0
553,553,553.0
554,554,554.0
100,555,327.5
556,556,556.0
550,557,553.5
558,100,329.0
100,550,325.0
550,560,555.0
100,100,100.0
100,562,331.0
563,550,556.5
564,564,564.0
565,550,557.5
566,566,566.0
550,567,558.5
568,568,568.0
569,569,569.0
100,570,335.0
571,400,485.5
572,100,336.0
573,500,536.5
100,574,337.0
575,575,575.0
576,576,576.0
577,577,577.0
578,578,578.0
579,579,579.0
580,580,580.0
581,550,565.5
550,582,566.0
550,550,550.0
550,550,550.0
550,550,550.0
500,550,525.0
550,150,350.0
550,500,525.0
350,589,469.5
450,550,500.0
400,500,450.0
500,450,475.0
400,450,425.0
100,100,100.0
500,150,325.0
100,100,100.0
100,100,100.0
400,100,250.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,350,225.0
100,100,100.0
100,600,350.0
100,250,175.0
500,450,475.0
100,350,225.0
400,500,450.0
100,100,100.0
100,100,100.0
100,200,150.0
450,100,275.0
100,100,100.0
100,100,100.0
100,100,100.0
200,100,150.0
100,200,150.0
100,200,150.0
100,100,100.0
250,450,350.0
250,250,250.0
450,450,450.0
250,100,175.0
100,400,250.0
100,450,275.0
100,100,100.0
100,450,275.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,450,275.0
100,100,100.0
250,400,325.0
100,100,100.0
100,400,250.0
100,100,100.0
100,100,100.0
450,100,275.0
100,100,100.0
200,100,150.0
100,200,150.0
200,450,325.0
100,100,100.0
100,100,100.0
100,100,100.0
100,500,300.0
250,500,375.0
100,100,100.0
300,100,200.0
250,100,175.0
100,450,275.0
200,200,200.0
200,500,350.0
200,200,200.0
200,200,200.0
200,200,200.0
100,150,125.0
100,200,150.0
200,250,225.0
250,150,200.0
200,250,225.0
150,150,150.0
150,150,150.0
150,150,150.0
500,250,375.0
400,150,275.0
150,250,200.0
500,150,325.0
150,150,150.0
150,150,150.0
550,200,375.0
200,200,200.0
500,100,300.0
200,600,400.0
100,100,100.0
100,100,100.0
100,100,100.0
200,100,150.0
100,100,100.0
100,100,100.0
200,150,175.0
400,450,425.0
250,400,325.0
100,100,100.0
100,400,250.0
200,100,150.0
200,350,275.0
100,100,100.0
100,100,100.0
400,450,425.0
100,200,150.0
250,450,350.0
200,200,200.0
500,200,350.0
250,300,275.0
250,200,225.0
200,450,325.0
200,100,150.0
100,200,150.0
200,200,200.0
200,100,150.0
100,200,150.0
150,550,350.0
100,300,200.0
400,500,450.0
150,100,125.0
200,150,175.0
200,200,200.0
500,150,325.0
200,100,150.0
150,300,225.0
200,200,200.0
200,300,250.0
200,200,200.0
250,250,250.0
200,100,150.0
250,300,275.0
350,150,250.0
200,250,225.0
100,250,175.0
150,200,175.0
100,100,100.0
100,200,150.0
250,250,250.0
200,150,175.0
250,300,275.0
100,200,150.0
200,200,200.0
250,250,250.0
250,250,250.0
200,100,150.0
150,200,175.0
200,200,200.0
200,200,200.0
300,200,250.0
200,200,200.0
200,200,200.0
400,300,350.0
250,550,400.0
200,250,225.0
250,200,225.0
250,250,250.0
200,400,300.0
300,450,375.0
250,450,350.0
300,350,325.0
300,250,275.0
300,300,300.0
300,300,300.0
300,200,250.0
400,250,325.0
300,350,325.0
300,300,300.0
600,350,475.0
350,200,275.0
300,350,325.0
300,300,300.0
300,200,250.0
150,300,225.0
300,100,200.0
200,300,250.0
350,300,325.0
150,150,150.0
300,300,300.0
200,150,175.0
300,200,250.0
300,250,275.0
300,150,225.0
300,550,425.0
350,350,350.0
250,250,250.0
200,350,275.0
300,350,325.0
300,100,200.0
300,300,300.0
200,300,250.0
300,300,300.0
300,300,300.0
350,150,250.0
400,350,375.0
300,350,325.0
300,250,275.0
300,100,200.0
300,350,325.0
350,100,225.0
400,300,350.0
100,300,200.0
100,350,225.0
400,100,250.0
250,300,275.0
200,100,150.0
300,250,275.0
100,300,200.0
350,450,400.0
600,100,350.0
500,300,400.0
100,100,100.0
300,100,200.0
650,400,525.0
100,400,250.0
300,300,300.0
200,350,275.0
150,100,125.0
200,400,300.0
300,400,350.0
350,300,325.0
300,100,200.0
250,300,275.0
350,250,300.0
350,300,325.0
300,350,325.0
300,300,300.0
200,200,200.0
300,300,300.0
300,200,250.0
300,300,300.0
200,350,275.0
400,350,375.0
300,300,300.0
200,200,200.0
200,300,250.0
300,150,225.0
200,350,275.0
350,150,250.0
150,150,150.0
150,350,250.0
350,350,350.0
350,300,325.0
350,350,350.0
400,350,375.0
400,350,375.0
150,400,275.0
350,400,375.0
150,350,250.0
400,300,350.0
350,150,250.0
200,300,250.0
350,200,275.0
150,200,175.0
150,300,225.0
150,150,150.0
400,150,275.0
350,150,250.0
150,150,150.0
350,400,375.0
350,350,350.0
400,400,400.0
400,350,375.0
450,350,400.0
300,250,275.0
400,400,400.0
400,400,400.0
400,400,400.0
400,150,275.0
400,150,275.0
400,350,375.0
450,400,425.0
450,150,300.0
650,150,400.0
200,400,300.0
350,450,400.0
350,150,250.0
400,400,400.0
400,400,400.0
400,400,400.0
350,400,375.0
400,300,350.0
400,400,400.0
100,100,100.0
450,200,325.0
400,450,425.0
400,300,350.0
400,400,400.0
100,300,200.0
350,400,375.0
450,450,450.0
400,400,400.0
250,100,175.0
400,450,425.0
400,100,250.0
300,300,300.0
400,200,300.0
350,200,275.0
450,200,325.0
200,200,200.0
400,400,400.0
150,400,275.0
350,200,275.0
200,450,325.0
400,450,425.0
400,300,350.0
400,400,400.0
600,400,500.0
200,400,300.0
450,400,425.0
450,200,325.0
500,450,475.0
450,450,450.0
450,350,400.0
550,200,375.0
100,400,250.0
400,400,400.0
400,450,425.0
450,100,275.0
100,200,150.0
400,250,325.0
100,100,100.0
250,100,175.0
400,350,375.0
100,200,150.0
250,450,350.0
100,200,150.0
200,450,325.0
350,450,400.0
350,100,225.0
400,500,450.0
450,300,375.0
150,250,200.0
100,400,250.0
300,400,350.0
400,200,300.0
400,350,375.0
450,350,400.0
200,450,325.0
400,450,425.0
450,450,450.0
450,450,450.0
450,450,450.0
400,400,400.0
450,450,450.0
400,500,450.0
500,450,475.0
450,500,475.0
450,400,425.0
450,500,475.0
400,450,425.0
400,700,550.0
400,450,425.0
350,450,400.0
450,500,475.0
400,500,450.0
400,400,400.0
550,450,500.0
450,400,425.0
250,500,375.0
500,450,475.0
450,450,450.0
400,500,450.0
500,450,475.0
250,500,375.0
250,400,325.0
250,500,375.0
450,350,400.0
200,500,350.0
550,500,525.0
500,500,500.0
400,550,475.0
500,450,475.0
250,450,350.0
500,500,500.0
500,450,475.0
450,450,450.0
150,500,325.0
500,450,475.0
500,500,500.0
450,450,450.0
500,450,475.0
500,450,475.0
450,500,475.0
450,500,475.0
450,550,500.0
450,500,475.0
400,450,425.0
550,500,525.0
150,200,175.0
550,150,350.0
450,500,475.0
500,450,475.0
500,200,350.0
200,450,325.0
500,500,500.0
550,400,475.0
400,500,450.0
500,500,500.0
500,500,500.0
450,550,500.0
500,550,525.0
500,550,525.0
550,150,350.0
150,200,175.0
550,150,350.0
550,500,525.0
550,550,550.0
450,500,475.0
550,500,525.0
500,550,525.0
550,500,525.0
500,450,475.0
550,100,325.0
500,550,525.0
400,550,475.0
550,550,550.0
600,550,575.0
550,550,550.0
550,500,525.0
500,500,500.0
550,600,575.0
450,550,500.0
550,550,550.0
500,100,300.0
100,150,125.0
550,550,550.0
500,550,525.0
100,550,325.0
550,550,550.0
350,400,375.0
550,550,550.0
550,550,550.0
550,550,550.0
550,100,325.0
550,500,525.0
500,400,450.0
550,100,325.0
550,550,550.0
450,550,500.0
550,550,550.0
500,500,500.0
550,500,525.0
100,500,300.0
500,100,300.0
550,550,550.0
100,550,325.0
500,100,300.0
600,600,600.0
650,550,600.0
600,450,525.0
600,550,575.0
500,600,550.0
500,550,525.0
550,600,575.0
500,550,525.0
600,550,575.0
550,550,550.0
100,550,325.0
500,550,525.0
150,600,375.0
550,500,525.0
600,550,575.0
150,150,150.0
500,550,525.0
600,550,575.0
100,600,350.0
100,550,325.0
150,500,325.0
100,100,100.0
300,100,200.0
100,100,100.0
100,100,100.0
100,100,100.0
600,100,350.0
100,100,100.0
100,100,100.0
550,100,325.0
100,100,100.0
100,550,325.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,600,350.0
100,150,125.0
100,600,350.0
600,100,350.0
100,100,100.0
100,100,100.0
550,600,575.0
100,150,125.0
100,600,350.0
100,650,375.0
150,600,375.0
150,650,400.0
150,650,400.0
650,650,650.0
600,100,350.0
650,100,375.0
600,600,600.0
400,650,525.0
200,150,175.0
500,600,550.0
150,600,375.0
600,150,375.0
500,650,575.0
600,100,350.0
600,150,375.0
650,600,625.0
600,600,600.0
150,150,150.0
200,250,225.0
550,200,375.0
300,250,275.0
150,150,150.0
150,150,150.0
150,200,175.0
250,200,225.0
150,150,150.0
150,150,150.0
100,150,125.0
150,150,150.0
150,150,150.0
150,150,150.0
200,150,175.0
150,100,125.0
150,200,175.0
200,150,175.0
200,150,175.0
100,200,150.0
150,200,175.0
100,150,125.0
150,150,150.0
100,100,100.0
100,200,150.0
150,200,175.0
150,150,150.0
100,150,125.0
100,200,150.0
100,150,125.0
200,100,150.0
200,100,150.0
150,200,175.0
100,200,150.0
200,200,200.0
100,150,125.0
200,100,150.0
200,100,150.0
200,200,200.0
150,200,175.0
150,150,150.0
150,150,150.0
150,150,150.0
200,150,175.0
150,150,150.0
150,100,125.0
100,150,125.0
150,100,125.0
200,150,175.0
100,150,125.0
150,150,150.0
100,100,100.0
200,100,150.0
100,150,125.0
200,150,175.0
100,100,100.0
100,100,100.0
200,100,150.0
100,150,125.0
200,100,150.0
100,100,100.0
100,100,100.0
100,100,100.0
100,150,125.0
100,100,100.0
150,100,125.0
100,150,125.0
100,100,100.0
150,100,125.0
150,150,150.0
150,100,125.0
100,150,125.0
150,150,150.0
200,200,200.0
150,100,125.0
150,150,150.0
150,150,150.0
150,100,125.0
150,150,150.0
150,150,150.0
100,100,100.0
150,100,125.0
200,200,200.0
150,100,125.0
100,100,100.0
100,100,100.0
100,250,175.0
100,100,100.0
150,100,125.0
250,150,200.0
150,150,150.0
150,200,175.0
150,100,125.0
250,250,250.0
150,200,175.0
250,250,250.0
250,200,225.0
250,250,250.0
250,250,250.0
250,150,200.0
250,300,275.0
250,250,250.0
250,200,225.0
250,250,250.0
250,250,250.0
200,200,200.0
150,250,200.0
150,250,200.0
250,150,200.0
200,150,175.0
200,200,200.0
200,200,200.0
150,250,200.0
250,100,175.0
200,150,175.0
100,100,100.0
200,150,175.0
250,200,225.0
100,150,125.0
200,200,200.0
200,200,200.0
200,100,150.0
200,200,200.0
150,200,175.0
100,150,125.0
200,250,225.0
200,100,150.0
200,100,150.0
200,150,175.0
100,100,100.0
100,400,250.0
200,300,250.0
150,100,125.0
100,100,100.0
100,250,175.0
300,150,225.0
100,750,425.0
150,150,150.0
400,300,350.0
250,300,275.0
350,400,375.0
200,300,250.0
300,300,300.0
250,250,250.0
250,200,225.0
300,300,300.0
300,250,275.0
250,250,250.0
300,300,300.0
300,300,300.0
300,250,275.0
300,200,250.0
300,250,275.0
250,250,250.0
300,300,300.0
300,250,275.0
300,300,300.0
300,300,300.0
250,300,275.0
300,300,300.0
300,200,250.0
250,250,250.0
300,300,300.0
250,300,275.0
300,300,300.0
100,300,200.0
100,300,200.0
100,300,200.0
250,250,250.0
250,300,275.0
300,200,250.0
100,300,200.0
250,300,275.0
300,250,275.0
150,250,200.0
200,250,225.0
300,250,275.0
250,250,250.0
300,250,275.0
150,150,150.0
300,300,300.0
150,300,225.0
300,250,275.0
250,150,200.0
150,300,225.0
150,150,150.0
350,300,325.0
450,300,375.0
300,300,300.0
350,300,325.0
350,150,250.0
300,300,300.0
300,100,200.0
100,350,225.0
300,350,325.0
300,300,300.0
300,350,325.0
300,300,300.0
300,250,275.0
300,100,200.0
150,100,125.0
300,150,225.0
250,250,250.0
250,300,275.0
100,350,225.0
350,350,350.0
350,350,350.0
350,350,350.0
350,350,350.0
350,100,225.0
100,100,100.0
300,100,200.0
350,100,225.0
100,300,200.0
300,250,275.0
300,250,275.0
350,100,225.0
100,300,200.0
100,350,225.0
300,100,200.0
100,150,125.0
350,350,350.0
350,350,350.0
350,350,350.0
300,350,325.0
350,100,225.0
300,350,325.0
350,350,350.0
350,300,325.0
200,350,275.0
300,400,350.0
350,100,225.0
350,200,275.0
350,350,350.0
350,400,375.0
350,350,350.0
350,350,350.0
350,350,350.0
400,300,350.0
350,100,225.0
350,350,350.0
350,300,325.0
350,350,350.0
350,400,375.0
350,350,350.0
300,350,325.0
350,400,375.0
400,350,375.0
350,350,350.0
350,350,350.0
450,350,400.0
400,350,375.0
400,350,375.0
400,350,375.0
400,350,375.0
400,350,375.0
350,400,375.0
400,350,375.0
350,400,375.0
300,350,325.0
350,400,375.0
350,400,375.0
350,300,325.0
350,400,375.0
350,400,375.0
400,350,375.0
400,400,400.0
350,400,375.0
400,350,375.0
350,350,350.0
350,400,375.0
100,100,100.0
350,100,225.0
350,100,225.0
100,100,100.0
350,350,350.0
100,350,225.0
350,100,225.0
100,100,100.0
100,350,225.0
100,100,100.0
100,100,100.0
100,100,100.0
100,400,250.0
350,400,375.0
150,100,125.0
350,100,225.0
150,150,150.0
100,100,100.0
350,100,225.0
350,350,350.0
100,100,100.0
100,100,100.0
150,150,150.0
100,350,225.0
150,100,125.0
350,350,350.0
100,400,250.0
100,400,250.0
100,150,125.0
100,350,225.0
100,100,100.0
100,350,225.0
100,100,100.0
100,100,100.0
100,100,100.0
350,400,375.0
350,100,225.0
100,100,100.0
100,100,100.0
400,400,400.0
200,100,150.0
100,400,250.0
200,400,300.0
200,400,300.0
150,350,250.0
350,400,375.0
200,400,300.0
400,400,400.0
400,150,275.0
150,400,275.0
400,400,400.0
450,200,325.0
450,150,300.0
200,200,200.0
400,200,300.0
200,400,300.0
400,200,300.0
400,200,300.0
150,200,175.0
150,150,150.0
400,150,275.0
400,400,400.0
400,450,425.0
200,150,175.0
150,400,275.0
150,200,175.0
150,150,150.0
400,150,275.0
150,150,150.0
100,150,125.0
450,400,425.0
100,500,300.0
450,100,275.0
100,400,250.0
400,450,425.0
150,100,125.0
100,400,250.0
100,150,125.0
150,100,125.0
100,100,100.0
150,150,150.0
150,150,150.0
450,400,425.0
100,450,275.0
400,400,400.0
400,150,275.0
400,150,275.0
450,400,425.0
500,150,325.0
350,450,400.0
400,250,325.0
400,400,400.0
300,450,375.0
250,400,325.0
450,450,450.0
250,450,350.0
400,450,425.0
450,100,275.0
150,450,300.0
250,250,250.0
100,250,175.0
450,450,450.0
450,250,350.0
450,450,450.0
450,450,450.0
450,450,450.0
450,450,450.0
450,450,450.0
500,450,475.0
450,450,450.0
450,100,275.0
250,450,350.0
100,500,300.0
450,500,475.0
150,500,325.0
100,100,100.0
500,200,350.0
450,450,450.0
400,450,425.0
450,500,475.0
500,450,475.0
500,450,475.0
450,450,450.0
450,100,275.0
100,450,275.0
250,450,350.0
100,450,275.0
400,250,325.0
