windows_run_0,windows_run_1,window_mean
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,147,98.5
50,50,50.0
75,75,75.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
75,50,62.5
100,75,87.5
150,75,112.5
75,158,116.5
75,150,112.5
50,50,50.0
75,75,75.0
50,75,62.5
100,100,100.0
75,100,87.5
100,100,100.0
100,100,100.0
150,100,125.0
150,150,150.0
100,100,100.0
170,170,170.0
171,171,171.0
172,75,123.5
173,173,173.0
100,174,137.0
175,75,125.0
100,75,87.5
150,75,112.5
75,75,75.0
179,100,139.5
100,175,137.5
181,175,178.0
100,75,87.5
100,100,100.0
100,100,100.0
100,100,100.0
175,186,180.5
175,187,181.0
100,75,87.5
189,189,189.0
175,190,182.5
175,191,183.0
192,192,192.0
193,193,193.0
100,194,147.0
195,175,185.0
50,196,123.0
50,197,123.5
198,198,198.0
199,199,199.0
200,200,200.0
50,50,50.0
202,100,151.0
200,50,125.0
150,150,150.0
205,150,177.5
175,150,162.5
150,75,112.5
75,75,75.0
175,100,137.5
210,210,210.0
150,211,180.5
100,150,125.0
213,50,131.5
100,100,100.0
100,50,75.0
216,216,216.0
217,50,133.5
50,50,50.0
50,175,112.5
220,150,185.0
75,50,62.5
175,222,198.5
223,223,223.0
224,224,224.0
225,150,187.5
225,50,137.5
50,227,138.5
100,228,164.0
175,50,112.5
50,50,50.0
231,231,231.0
225,232,228.5
233,233,233.0
234,234,234.0
200,100,150.0
150,150,150.0
175,237,206.0
150,238,194.0
239,175,207.0
150,175,162.5
241,100,170.5
100,100,100.0
150,150,150.0
50,100,75.0
50,100,75.0
50,50,50.0
50,50,50.0
248,100,174.0
249,150,199.5
150,250,200.0
251,251,251.0
100,252,176.0
253,150,201.5
100,75,87.5
100,255,177.5
100,256,178.0
257,257,257.0
250,258,254.0
50,259,154.5
50,50,50.0
50,125,87.5
175,225,200.0
150,263,206.5
264,75,169.5
265,50,157.5
266,150,208.0
100,75,87.5
50,75,62.5
225,175,200.0
50,100,75.0
50,100,75.0
272,272,272.0
273,273,273.0
100,50,75.0
50,50,50.0
50,250,150.0
100,277,188.5
150,250,200.0
250,279,264.5
275,50,162.5
150,281,215.5
150,282,216.0
283,75,179.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,125,87.5
100,297,198.5
75,298,186.5
299,75,187.0
75,300,187.5
75,75,75.0
302,75,188.5
75,75,75.0
304,300,302.0
50,300,175.0
75,100,87.5
75,100,87.5
100,75,87.5
100,75,87.5
100,100,100.0
100,311,205.5
312,100,206.0
100,50,75.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
300,321,310.5
50,50,50.0
50,50,50.0
100,324,212.0
300,325,312.5
50,300,175.0
50,300,175.0
75,225,150.0
300,329,314.5
330,100,215.0
331,331,331.0
300,332,316.0
300,333,316.5
300,100,200.0
50,100,75.0
150,50,100.0
50,50,50.0
338,50,194.0
50,50,50.0
50,150,100.0
300,300,300.0
342,300,321.0
300,50,175.0
300,250,275.0
345,50,197.5
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
75,50,62.5
50,75,62.5
50,50,50.0
75,50,62.5
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
75,50,62.5
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
50,366,208.0
75,367,221.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
100,75,87.5
50,50,50.0
50,50,50.0
50,175,112.5
250,50,150.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,75,62.5
300,75,187.5
75,75,75.0
125,100,112.5
225,397,311.0
225,75,150.0
225,100,162.5
400,75,237.5
225,300,262.5
375,50,212.5
75,50,62.5
50,225,137.5
225,75,150.0
300,75,187.5
50,75,62.5
75,100,87.5
50,50,50.0
75,50,62.5
325,50,187.5
50,100,75.0
50,100,75.0
150,225,187.5
300,100,200.0
50,150,100.0
150,350,250.0
100,150,125.0
75,100,87.5
420,100,260.0
250,350,300.0
422,422,422.0
300,300,300.0
100,100,100.0
425,250,337.5
75,100,87.5
427,50,238.5
300,100,200.0
75,429,252.0
75,75,75.0
75,100,87.5
175,75,125.0
75,100,87.5
75,75,75.0
100,100,100.0
350,75,212.5
100,75,87.5
300,75,187.5
75,175,125.0
100,440,270.0
325,441,383.0
100,442,271.0
100,200,150.0
300,50,175.0
300,300,300.0
446,150,298.0
275,300,287.5
100,100,100.0
50,50,50.0
50,50,50.0
100,50,75.0
100,450,275.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
50,50,50.0
100,100,100.0
100,100,100.0
300,460,380.0
100,100,100.0
50,100,75.0
50,50,50.0
375,50,212.5
275,50,162.5
50,300,175.0
50,50,50.0
50,50,50.0
469,469,469.0
470,470,470.0
350,300,325.0
300,300,300.0
473,225,349.0
50,474,262.0
300,300,300.0
476,150,313.0
477,450,463.5
50,300,175.0
50,50,50.0
50,50,50.0
475,50,262.5
50,50,50.0
50,50,50.0
350,50,200.0
300,300,300.0
225,300,262.5
350,225,287.5
50,300,175.0
50,225,137.5
225,225,225.0
475,50,262.5
400,300,350.0
325,493,409.0
100,300,200.0
495,495,495.0
496,496,496.0
325,497,411.0
50,498,274.0
499,325,412.0
325,325,325.0
250,300,275.0
50,50,50.0
50,50,50.0
50,50,50.0
505,50,277.5
50,506,278.0
325,75,200.0
508,508,508.0
509,509,509.0
510,300,405.0
300,175,237.5
50,50,50.0
50,325,187.5
514,50,282.0
400,175,287.5
500,375,437.5
325,375,350.0
50,50,50.0
50,350,200.0
400,50,225.0
50,50,50.0
522,350,436.0
350,523,436.5
500,275,387.5
525,50,287.5
526,350,438.0
75,350,212.5
75,525,300.0
75,75,75.0
450,450,450.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,200,125.0
50,50,50.0
50,50,50.0
545,375,460.0
75,50,62.5
75,75,75.0
75,75,75.0
75,100,87.5
100,75,87.5
300,300,300.0
300,75,187.5
300,300,300.0
75,500,287.5
75,75,75.0
75,50,62.5
125,75,100.0
125,75,100.0
525,559,542.0
75,100,87.5
475,475,475.0
150,425,287.5
300,300,300.0
300,300,300.0
565,150,357.5
475,450,462.5
475,475,475.0
475,250,362.5
300,300,300.0
500,225,362.5
400,50,225.0
50,50,50.0
50,50,50.0
50,150,100.0
100,50,75.0
576,550,563.0
50,50,50.0
578,150,364.0
400,100,250.0
100,125,112.5
50,150,100.0
150,150,150.0
50,125,87.5
50,500,275.0
150,150,150.0
50,500,275.0
175,175,175.0
325,500,412.5
175,175,175.0
100,200,150.0
50,175,112.5
50,100,75.0
100,50,75.0
50,275,162.5
275,75,175.0
75,75,75.0
125,75,100.0
125,75,100.0
75,75,75.0
75,100,87.5
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,100,87.5
75,100,87.5
100,50,75.0
75,50,62.5
100,50,75.0
50,50,50.0
100,50,75.0
100,100,100.0
100,100,100.0
75,150,112.5
100,100,100.0
100,75,87.5
125,75,100.0
75,150,112.5
50,100,75.0
100,100,100.0
100,50,75.0
50,100,75.0
50,50,50.0
50,50,50.0
50,50,50.0
50,75,62.5
75,50,62.5
75,75,75.0
75,75,75.0
75,75,75.0
100,75,87.5
100,75,87.5
75,75,75.0
100,75,87.5
100,75,87.5
150,100,125.0
100,125,112.5
75,75,75.0
100,100,100.0
100,100,100.0
100,75,87.5
100,100,100.0
75,75,75.0
75,75,75.0
100,100,100.0
75,100,87.5
75,75,75.0
75,100,87.5
150,75,112.5
75,100,87.5
150,150,150.0
100,100,100.0
75,100,87.5
100,75,87.5
100,100,100.0
75,75,75.0
100,150,125.0
75,75,75.0
75,75,75.0
100,100,100.0
75,125,100.0
125,75,100.0
125,150,137.5
125,150,137.5
150,100,125.0
125,100,112.5
100,150,125.0
150,100,125.0
125,50,87.5
150,50,100.0
50,50,50.0
50,50,50.0
50,125,87.5
50,50,50.0
100,100,100.0
50,50,50.0
150,50,100.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
125,50,87.5
125,125,125.0
50,50,50.0
125,125,125.0
50,50,50.0
125,75,100.0
125,125,125.0
125,125,125.0
125,125,125.0
125,275,200.0
75,100,87.5
100,50,75.0
100,150,125.0
150,75,112.5
150,50,100.0
75,100,87.5
50,50,50.0
75,75,75.0
200,150,175.0
150,150,150.0
150,75,112.5
150,150,150.0
75,75,75.0
75,100,87.5
75,75,75.0
75,75,75.0
100,150,125.0
75,100,87.5
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,100,87.5
75,100,87.5
75,150,112.5
100,100,100.0
75,75,75.0
75,50,62.5
100,225,162.5
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,50,75.0
100,100,100.0
100,100,100.0
50,100,75.0
50,50,50.0
100,100,100.0
100,100,100.0
225,50,137.5
75,100,87.5
100,75,87.5
50,150,100.0
75,75,75.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
50,50,50.0
100,100,100.0
50,50,50.0
50,50,50.0
50,300,175.0
50,50,50.0
50,50,50.0
75,50,62.5
50,175,112.5
150,150,150.0
75,75,75.0
75,75,75.0
75,100,87.5
150,300,225.0
150,225,187.5
175,50,112.5
75,75,75.0
175,50,112.5
175,250,212.5
50,50,50.0
225,50,137.5
225,75,150.0
75,225,150.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
100,100,100.0
100,75,87.5
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,50,75.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
200,275,237.5
200,50,125.0
100,100,100.0
125,125,125.0
100,50,75.0
125,125,125.0
75,125,100.0
75,125,100.0
200,125,162.5
75,125,100.0
125,75,100.0
75,125,100.0
125,75,100.0
125,150,137.5
75,125,100.0
125,150,137.5
125,225,175.0
50,125,87.5
150,125,137.5
125,225,175.0
75,200,137.5
150,150,150.0
150,150,150.0
200,75,137.5
200,150,175.0
75,75,75.0
150,150,150.0
150,150,150.0
150,150,150.0
150,150,150.0
150,225,187.5
150,150,150.0
150,150,150.0
75,150,112.5
150,150,150.0
150,150,150.0
100,100,100.0
150,150,150.0
75,150,112.5
150,225,187.5
100,100,100.0
150,50,100.0
100,150,125.0
100,100,100.0
150,75,112.5
75,100,87.5
50,100,75.0
175,150,162.5
100,50,75.0
100,150,125.0
300,150,225.0
175,175,175.0
225,50,137.5
175,175,175.0
50,50,50.0
50,175,112.5
50,50,50.0
250,50,150.0
50,50,50.0
175,175,175.0
50,175,112.5
100,175,137.5
175,300,237.5
100,100,100.0
175,175,175.0
175,175,175.0
175,175,175.0
175,175,175.0
175,125,150.0
175,400,287.5
175,50,112.5
50,200,125.0
125,50,87.5
50,175,112.5
50,125,87.5
50,75,62.5
50,50,50.0
75,50,62.5
125,50,87.5
50,50,50.0
50,50,50.0
75,75,75.0
125,75,100.0
200,50,125.0
200,50,125.0
200,50,125.0
75,200,137.5
50,200,125.0
125,50,87.5
200,75,137.5
200,75,137.5
75,200,137.5
50,50,50.0
200,100,150.0
100,150,125.0
75,75,75.0
75,100,87.5
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
75,75,75.0
75,50,62.5
50,75,62.5
50,50,50.0
50,75,62.5
50,75,62.5
75,75,75.0
75,50,62.5
75,75,75.0
50,75,62.5
100,75,87.5
50,150,100.0
75,100,87.5
75,150,112.5
250,75,162.5
75,100,87.5
75,75,75.0
100,100,100.0
100,100,100.0
350,100,225.0
225,100,162.5
150,100,125.0
75,150,112.5
50,200,125.0
50,150,100.0
150,50,100.0
50,50,50.0
75,100,87.5
150,50,100.0
100,50,75.0
75,50,62.5
75,50,62.5
50,50,50.0
50,50,50.0
75,50,62.5
50,400,225.0
50,50,50.0
50,75,62.5
75,50,62.5
50,50,50.0
200,50,125.0
50,50,50.0
50,50,50.0
50,100,75.0
50,50,50.0
475,50,262.5
150,50,100.0
50,50,50.0
50,50,50.0
225,75,150.0
50,75,62.5
50,300,175.0
300,175,237.5
475,100,287.5
75,75,75.0
100,100,100.0
150,550,350.0
75,75,75.0
100,75,87.5
150,100,125.0
75,100,87.5
75,75,75.0
150,75,112.5
150,75,112.5
75,75,75.0
75,75,75.0
225,325,275.0
100,50,75.0
550,150,350.0
100,100,100.0
100,100,100.0
50,100,75.0
100,50,75.0
75,75,75.0
100,75,87.5
150,475,312.5
100,575,337.5
150,100,125.0
100,100,100.0
525,175,350.0
100,100,100.0
300,100,200.0
100,100,100.0
100,100,100.0
100,100,100.0
375,100,237.5
100,100,100.0
100,100,100.0
100,100,100.0
150,100,125.0
50,100,75.0
100,175,137.5
225,100,162.5
100,100,100.0
175,100,137.5
50,50,50.0
400,500,450.0
50,50,50.0
125,50,87.5
125,125,125.0
50,125,87.5
50,150,100.0
125,400,262.5
125,125,125.0
450,125,287.5
525,125,325.0
125,525,325.0
450,525,487.5
275,50,162.5
525,300,412.5
200,225,212.5
125,125,125.0
125,125,125.0
350,125,237.5
125,125,125.0
125,225,175.0
525,150,337.5
100,100,100.0
125,125,125.0
125,100,112.5
450,50,250.0
425,50,237.5
100,525,312.5
225,400,312.5
50,50,50.0
50,525,287.5
150,100,125.0
150,225,187.5
150,250,200.0
225,500,362.5
150,550,350.0
100,150,125.0
150,550,350.0
500,150,325.0
500,625,562.5
100,225,162.5
150,150,150.0
450,575,512.5
500,150,325.0
250,150,200.0
500,50,275.0
100,100,100.0
450,150,300.0
300,75,187.5
125,125,125.0
100,100,100.0
75,400,237.5
75,550,312.5
250,125,187.5
575,475,525.0
75,550,312.5
475,600,537.5
175,125,150.0
100,575,337.5
175,525,350.0
525,550,537.5
175,650,412.5
175,575,375.0
300,150,225.0
175,275,225.0
175,175,175.0
75,575,325.0
50,50,50.0
50,100,75.0
100,100,100.0
500,150,325.0
650,125,387.5
150,150,150.0
600,275,437.5
100,150,125.0
100,600,350.0
100,150,125.0
100,100,100.0
150,100,125.0
150,100,125.0
150,150,150.0
100,150,125.0
150,100,125.0
150,150,150.0
225,100,162.5
150,75,112.5
150,100,125.0
550,150,350.0
575,600,587.5
150,100,125.0
150,675,412.5
200,525,362.5
550,100,325.0
575,200,387.5
100,75,87.5
300,200,250.0
250,100,175.0
175,50,112.5
150,175,162.5
175,300,237.5
75,150,112.5
50,125,87.5
125,150,137.5
75,150,112.5
150,150,150.0
150,150,150.0
150,75,112.5
100,150,125.0
100,75,87.5
150,75,112.5
100,75,87.5
100,75,87.5
75,150,112.5
150,150,150.0
75,100,87.5
75,100,87.5
100,150,125.0
100,150,125.0
100,75,87.5
100,75,87.5
150,75,112.5
75,100,87.5
75,75,75.0
100,100,100.0
75,150,112.5
75,75,75.0
75,100,87.5
100,100,100.0
75,75,75.0
75,75,75.0
75,75,75.0
100,100,100.0
100,100,100.0
75,100,87.5
75,75,75.0
100,100,100.0
100,75,87.5
75,75,75.0
100,100,100.0
100,100,100.0
100,75,87.5
100,75,87.5
100,100,100.0
75,75,75.0
100,75,87.5
100,100,100.0
100,100,100.0
100,75,87.5
75,75,75.0
75,75,75.0
100,100,100.0
125,100,112.5
75,100,87.5
100,100,100.0
100,75,87.5
100,100,100.0
100,100,100.0
75,100,87.5
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
125,175,150.0
125,100,112.5
100,100,100.0
100,100,100.0
100,125,112.5
125,125,125.0
200,125,162.5
125,100,112.5
125,100,112.5
125,100,112.5
125,100,112.5
200,100,150.0
100,225,162.5
125,200,162.5
125,150,137.5
125,200,162.5
150,200,175.0
75,125,100.0
200,225,212.5
200,125,162.5
200,200,200.0
200,200,200.0
225,225,225.0
200,300,250.0
200,150,175.0
225,150,187.5
225,150,187.5
125,200,162.5
150,225,187.5
225,175,200.0
150,150,150.0
225,150,187.5
225,150,187.5
225,225,225.0
225,225,225.0
225,225,225.0
150,175,162.5
150,150,150.0
150,275,212.5
225,150,187.5
150,225,187.5
175,50,112.5
150,150,150.0
225,150,187.5
275,225,250.0
225,250,237.5
175,175,175.0
175,175,175.0
150,175,162.5
150,175,162.5
175,175,175.0
175,150,162.5
375,150,262.5
175,150,162.5
175,225,200.0
150,175,162.5
175,200,187.5
150,250,200.0
250,250,250.0
300,150,225.0
275,150,212.5
150,175,162.5
175,200,187.5
250,250,250.0
175,175,175.0
175,200,187.5
200,250,225.0
175,225,200.0
200,300,250.0
275,200,237.5
200,300,250.0
275,275,275.0
200,275,237.5
275,275,275.0
375,225,300.0
200,200,200.0
225,200,212.5
275,200,237.5
275,200,237.5
225,275,250.0
200,225,212.5
225,275,250.0
225,200,212.5
300,200,250.0
200,275,237.5
200,200,200.0
300,200,250.0
300,225,262.5
225,225,225.0
275,225,250.0
275,275,275.0
50,50,50.0
50,225,137.5
225,225,225.0
50,225,137.5
275,225,250.0
275,275,275.0
225,275,250.0
50,100,75.0
225,225,225.0
50,300,175.0
300,225,262.5
225,225,225.0
50,50,50.0
50,225,137.5
225,250,237.5
725,300,512.5
225,350,287.5
125,225,175.0
100,350,225.0
225,300,262.5
300,250,275.0
225,300,262.5
225,300,262.5
250,225,237.5
75,250,162.5
300,50,175.0
250,300,275.0
325,300,312.5
300,300,300.0
225,100,162.5
300,250,275.0
250,300,275.0
325,225,275.0
100,75,87.5
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
225,75,150.0
100,100,100.0
100,75,87.5
300,100,200.0
75,75,75.0
100,100,100.0
100,75,87.5
100,75,87.5
75,100,87.5
100,100,100.0
75,75,75.0
100,75,87.5
100,300,200.0
100,300,200.0
50,100,75.0
50,300,175.0
100,50,75.0
350,300,325.0
100,100,100.0
100,100,100.0
350,275,312.5
250,350,300.0
100,100,100.0
350,275,312.5
300,100,200.0
300,100,200.0
325,300,312.5
100,275,187.5
300,300,300.0
350,350,350.0
275,350,312.5
350,300,325.0
150,300,225.0
300,350,325.0
350,350,350.0
300,350,325.0
300,275,287.5
300,300,300.0
300,300,300.0
100,275,187.5
350,75,212.5
300,275,287.5
300,300,300.0
300,300,300.0
350,350,350.0
100,300,200.0
300,350,325.0
300,300,300.0
300,300,300.0
300,300,300.0
300,150,225.0
100,300,200.0
300,100,200.0
300,75,187.5
75,300,187.5
275,100,187.5
300,300,300.0
150,300,225.0
375,300,337.5
150,300,225.0
100,100,100.0
150,75,112.5
100,100,100.0
100,100,100.0
75,100,87.5
100,100,100.0
100,100,100.0
75,75,75.0
100,100,100.0
75,100,87.5
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,75,87.5
100,100,100.0
100,100,100.0
125,125,125.0
100,100,100.0
100,125,112.5
100,100,100.0
300,125,212.5
75,125,100.0
100,125,112.5
100,100,100.0
325,125,225.0
125,125,125.0
125,325,225.0
125,125,125.0
125,125,125.0
125,125,125.0
125,125,125.0
75,125,100.0
125,350,237.5
125,125,125.0
125,125,125.0
125,75,100.0
75,75,75.0
125,75,100.0
125,75,100.0
125,75,100.0
75,125,100.0
75,125,100.0
125,75,100.0
75,125,100.0
75,75,75.0
75,75,75.0
125,75,100.0
75,125,100.0
75,100,87.5
100,150,125.0
75,75,75.0
100,150,125.0
100,150,125.0
150,350,250.0
100,100,100.0
150,150,150.0
100,100,100.0
100,100,100.0
100,150,125.0
100,100,100.0
75,75,75.0
75,100,87.5
100,100,100.0
75,100,87.5
100,100,100.0
100,100,100.0
75,100,87.5
100,150,125.0
100,100,100.0
175,100,137.5
100,100,100.0
100,100,100.0
100,100,100.0
100,50,75.0
125,125,125.0
125,375,250.0
125,125,125.0
125,125,125.0
175,125,150.0
100,100,100.0
125,125,125.0
175,100,137.5
125,100,112.5
100,175,137.5
175,125,150.0
175,175,175.0
375,175,275.0
175,175,175.0
200,125,162.5
175,375,275.0
175,175,175.0
175,150,162.5
300,275,287.5
200,200,200.0
300,200,250.0
200,200,200.0
300,125,212.5
200,200,200.0
150,150,150.0
150,150,150.0
150,400,275.0
200,150,175.0
150,150,150.0
150,200,175.0
200,200,200.0
225,200,212.5
225,300,262.5
225,150,187.5
200,225,212.5
150,125,137.5
225,125,175.0
225,125,175.0
225,225,225.0
225,150,187.5
300,200,250.0
125,200,162.5
225,225,225.0
225,225,225.0
150,125,137.5
225,125,175.0
225,225,225.0
150,150,150.0
225,150,187.5
225,225,225.0
200,125,162.5
300,125,212.5
225,225,225.0
225,200,212.5
225,225,225.0
75,75,75.0
225,75,150.0
325,225,275.0
