N,Z_0,Z_1
5.213801352242405,1.871634637016068,-0.6474936844688843
-1.0589011599208202,-1.124863807124838,-0.4549842598361775
-0.8124088256985871,0.8184776095222175,-0.09139847473261564
-0.7209194093190714,-1.1672768040806503,-0.059633197646894565
-0.499075745668452,0.09430403646617141,-1.7412685554879574
-0.975917812235898,-2.258174500124586,0.5397820266657318
-0.8880452865793598,0.5992737076506074,-2.076758703347121
-0.780467264468796,-0.44802536315828567,0.08954639016734933
-0.48684680796859026,-1.2274890928595406,-1.1869125926506943
3.4121559563195434,1.4662870044061949,0.10812810947149104
-0.5378981914196723,0.615354683766121,0.5875287670536908
-0.5330194256111896,-0.03183787775138123,-2.3948690772572374
-0.5336581438347575,-0.7454433887901293,0.11228487518015712
-0.9387461273137192,0.03428312336900372,-0.22447949422934244
6.489705132401051,-0.013928762955196405,-0.9742256862515102
-0.5232529588653109,0.9369085278970565,-0.11940098621572542
2.6521963887220843,1.057882802295124,-1.0106188514612875
-0.955650486063689,-0.37797863187601255,-0.39181887247163905
-0.7684998646518351,-0.2493705607570516,-1.5740928644181922
-1.2000372726642132,-0.2422875798918906,0.2796625825951249
-0.7143647762066372,-1.0895096251225704,0.0834679205103232
-0.617656975964104,-0.37944284853525134,0.2396108813798658
0.1448768609489971,0.057591934793606525,-1.1692060497975865
-0.6568602977969183,0.7685976581363972,1.3508493971813906
-1.1573876780396577,1.320379489366778,1.4928696646236386
-1.2771486788029702,-0.8859915910900866,-0.5854271060773923
-1.26520503348015,0.40097653188130167,-0.9128151516172531
-1.650099031283526,-0.656588860061508,-0.8980934036609318
0.5375018391215229,1.8153801551800586,0.2130473142151154
-1.1101630402373122,-0.33850129251242433,0.5644140757181053
-1.6112566384702656,0.20212697040861433,-1.2183583617948708
-1.2748794730940656,-1.2259399010245533,-2.501985055477267
-1.830463215434805,-1.0704970854347766,0.010438453691972216
-1.541926305030899,-0.010436733485327726,-0.47988493069156474
-1.2584301224623444,-0.5340544504961261,-0.25555370621750284
-1.1472764035266354,0.2756428790397841,0.10327379333219394
-0.7706125161769017,-1.5618241192857423,-1.5283078813208584
-0.29299360615758163,0.7396506836796942,-0.3311020323541209
-0.8308162340877765,-0.7494803577797351,-0.6850010162578561
1.0390635506040529,1.9345554307222603,0.006764959120505842
-0.44325350109439865,-0.028659620932642682,0.8701308988050898
-0.342771250231806,1.3870427847726825,-0.34608962837442014
0.12066238098700671,-1.094983322863019,-1.1986741872993099
1.6700388133117159,0.7187239924016117,0.9351581729226139
0.42763254503834347,-0.6282220296592554,0.40782860917200164
0.6729992591755829,-0.2747570343299678,-0.4980230997886621
0.6101356403455152,0.1745963821912511,-2.096207478956818
0.7532211437626685,-0.23942925340386642,-1.1469137634097488
0.4596416015955837,0.264255625146484,-0.10423270678385636
0.6041191346396525,0.6700097152754504,0.31862535693412997
0.6169720161671319,0.5027821390898577,-0.7497259847319095
0.5389618987301181,-0.299613517249421,0.23776266503174465
0.40067608489558626,-1.6232381311196815,-0.8245370261896994
0.7190650189765281,-1.0944238543955496,-0.5945353986577889
0.5871593270855713,-0.4957562084777642,0.38492009962858376
1.2685765179477917,-2.4116037204887055,-0.4068425286018612
1.4447900491648715,0.49227296808544696,0.024173051691556494
1.533795321971155,-0.45177022668499206,0.7823212764636932
1.2636718893572747,-0.4013192986068846,1.0561680344237212
5.789491348203269,0.8707304971063329,-0.6567263091785304
1.4680539709114824,0.6679105062494216,-0.3001786587909277
1.4399856180862776,0.298646679853274,-1.3612721873564901
1.0641462118016993,-0.8513335872334626,-1.3232749036921065
1.2946281879118338,0.5225536106423692,0.3072208633769041
1.2802086225587792,0.6059851596920574,-0.4990100855604662
1.0843341781757985,-0.5949955858805243,-1.8222256290778582
0.8936468521070079,1.3433118451954218,0.592209338696641
5.153251278036733,0.7976649300933032,-0.7667150530040648
0.4408568044129042,-1.7098167453808988,-0.21977115345642959
0.3726106583214036,0.3340814840262585,0.5311467261358684
0.8215173478758317,-1.1146979939735406,0.5285950446267506
7.573090145569192,1.2139608617876199,0.08850779602636466
4.549718995966086,0.8070279575425827,-1.8385117130756954
0.6229429396284972,-1.1812364635940964,0.7473231472851569
1.0527083002049595,-1.0348726996475541,-0.40182824475214785
1.2661342056244926,-0.11027874961201385,-1.2111774851537482
1.4938580175238894,-0.49861843929382366,-1.9895827295982866
1.54072984981672,1.23542533228655,1.5677860273426591
5.455217947212764,0.44097381717917744,0.39975149393846277
1.4276273215422326,-0.5722049951584189,0.38430213718404893
5.88254116300023,0.31758831254106384,0.8976230624512178
1.490619071184663,-2.244411340869367,0.22124716696262456
0.7464365999389794,0.15986468741685586,-1.1696199967139371
1.239755806326543,0.7887613454711073,1.007664858846208
0.8306405101631151,-0.17895251107592933,1.3425999232187826
0.8005501487513885,-0.6325684777768023,0.8685734676349839
1.17674131633158,0.7158334533735642,1.9034829173743981
2.227357540376855,2.1707467619714307,2.283219960455986
1.4144486168471588,0.46467655532203556,-0.4175168840229113
1.185833013626206,-0.830899915278537,-0.053347459536015274
4.046314505487787,1.7458047879194505,1.2895479163925632
1.8682360366235615,-1.5887697325016443,0.5858859637752738
1.6788174595254872,0.7630124764671085,0.6280578494793294
1.360687820664905,-0.36982261480457046,1.3601957076544966
9.331625854804237,1.080598431089111,1.1717192137265886
1.0013291675539764,-0.771828654292265,-0.00734317960253722
7.190778866110181,1.3238478058527752,0.5652812964848559
1.5667560845243864,0.22262737688970607,-0.26863049023901486
1.3744010702212117,-1.8768406314397745,0.2524536155729523
1.490865060212803,-2.185945062560746,-0.662551661481165
0.9068586847649442,-0.5759031338002918,-1.5146730701998552
5.121012153512283,1.0044338805238735,-0.04331244248753369
0.7689844310791655,-0.1729699647566186,-0.13688978415029762
0.31686827484776214,-0.22265704538291795,1.3506835138199156
0.244227988182963,-0.4957114548029957,2.0310474282435274
0.38632517439461217,0.5257681355720448,0.4799104044932474
-0.08640825432687083,0.2273267966948889,0.9253305648869882
-0.022083421787128264,0.20270016011151315,-0.18569431979296364
-0.44388389738602196,-0.984722941357909,-0.47970881194989845
7.047160190791384,1.2654990218877369,0.1587349662609845
1.8135873349921938,1.5130804127253894,0.15369381564789242
-0.4042943177260805,-1.0892214858690206,0.7305462638428581
-0.24793886631800285,2.5613027539802875,0.5419646321359747
-0.0381307005769681,1.012284337640218,2.081633690557929
0.4524256521582145,-0.18800599638147047,0.19912861888272715
0.35334035320626145,-1.614578158256812,-1.2430691309883857
4.155660255923821,0.9166540391656224,0.5203253960578875
0.5425978984911175,0.7696434077552899,-0.2692490018375089
0.33635902702031983,-0.4456318243301257,0.5853407047887178
-0.20487154033925237,-1.7129075534536637,1.4958951714432998
-0.4144925579065711,1.1244767578841897,-0.2825735441530675
-0.679108870762893,-0.665964666624443,0.2725890706707858
-0.5077317954506122,-0.6217450752396656,0.85356844942581
5.2001179841642,2.633513040153562,-0.6218909285650152
1.7306467598222997,1.8681645758144496,0.5269546814585466
-0.5149464372350332,0.6639589836063811,0.8430098872366051
-0.4858962754662417,-0.7554210238658131,1.0965708355267736
0.1233529509974402,0.35968352609171034,1.366992974141732
-0.050052149866069554,-2.5412773984231816,0.8098910147699516
-0.31661568548662755,-0.10559933277843954,0.6318870175983372
0.15762509952616352,-0.9098182817823124,-1.165636914673727
-0.07858587155534524,-1.363250857195417,-2.4691663997100926
-0.05903209274298512,-1.5828044642378793,-0.771007364871719
3.9503810503905084,0.6027873114058747,1.599065201833449
0.2172021745400053,0.23930037331340714,0.27735549326255404
0.4122060478792072,0.37185569835611626,-2.1089769754589014
6.524626977971858,1.1021836763919195,-0.29485694415047736
0.12117301765676373,-0.5563060207786457,0.4702953080891322
0.33518228709581266,-0.9355844544689116,-1.7583342874683199
0.1116615041477923,-1.4865876370315227,0.6466366951287493
0.03917359846386807,-0.0753889527913626,-1.0897326017144238
4.09376453558944,0.9722882429084507,1.0791164232884567
0.5451065919449462,0.0005764747239525858,0.05068974811283156
0.8495302769307782,0.718773903882487,3.0966136570265963
0.787574742345764,-1.1810537136048154,-1.3457183083993378
0.7813704439281464,-0.5467670454024693,0.2495146323818398
0.550201563976443,-0.9159366813813427,-1.5248039954204347
0.9927196938761116,-1.4605098445916564,1.0795823239641826
3.1176143551339033,1.5996659161255766,0.03877906715405932
2.943863417411289,0.5623630243810804,0.8169674110317059
0.6910484794118846,-1.0618005522771403,-0.018343303317775936
1.0362748683286211,-1.0557949560764894,-1.3086906568924532
0.9898770499277625,-0.3170044749405159,-0.8067486881753205
1.1824873036220924,-1.6541859371245413,-1.4087782361848573
1.4103969857339207,0.28582716588443635,-1.2350009109814548
1.2986315820828176,-1.371884488694038,-0.06250702591602905
1.1628154909642963,-0.37043297487090215,0.8452533742077065
1.3754557676314745,-0.9471769105972075,0.6169330713998888
0.9211998572638533,-0.32984828973483205,0.25690019117653196
1.4318942603217135,-1.1190251462090202,-0.8355369694404551
1.3843375789833403,-1.313014405891008,0.2215916690732952
0.9929764948175392,-0.6763631298401394,-1.1564973567648662
1.4578939690568369,-0.380009857670002,-0.11194446811651881
1.6057852309808642,-0.005111681815907543,0.5042571188042044
2.922064226940398,0.3287912532761822,-0.5321135153193125
3.574123194269183,1.739028144202358,-0.8278408378168147
2.116301672919341,0.962251830561916,-0.8037083618336096
2.0179019809316174,-0.1752534881556682,0.22763705777949123
1.6545356731802214,0.7259183347369257,-0.7056684732950045
1.9273036291405927,-0.7665429780716073,-1.8261215012947445
3.981877533114427,1.2984913866169459,-0.8318751144066729
1.770627108309316,0.33734492808494737,-1.4904229041323545
1.9473582975254802,-1.6156469558068802,1.057582237415824
1.5837687836147365,0.46560777558696104,-0.4353272338802335
1.940341685120795,0.5160923526177821,-1.9240910564784643
1.8536047903080697,-2.9753730375391525,-0.1990002107946588
1.873868945463706,-1.007902575386463,0.24632413500382927
1.5957465403863844,-0.685954553974426,-0.09922819959333273
1.904125167258434,-2.0785122518002286,-0.8422849665979177
1.8294842419761905,-1.144823205843377,-0.33979127372366325
1.6032604367211543,-0.9483581881928425,-0.21473787385067206
1.7338635497239245,0.5847415188964984,0.503427924225224
1.5971158898094584,0.45046317773051503,-0.13692540222949512
6.251591047398755,2.8383058629745577,1.7581611908831543
1.3065837184438294,-0.1344517822487845,-0.7176165010696366
3.8133885956104683,1.443008741727849,1.0190204590199419
1.7378109371919188,0.3788464753805641,-0.4866231992687055
1.3766346936710778,0.5607035268574689,-2.2028549583566477
3.80066520410035,-0.8998221961508481,-1.6721290497490024
1.3527780220988224,-1.6987677435864876,-2.3130001954998507
1.419161997216954,-0.6171482258172052,-2.210789868469062
2.158647402445294,0.8398142852440673,0.7021668651957236
1.2983933868014192,1.582805612025466,-1.1472469446761804
1.604787533788306,0.5263453373345274,0.11326822537137954
1.536990652185191,0.34828090984320265,-1.3692749248574358
10.767751389634805,-1.0508988883303232,-0.4880189379228391
1.2296834547782003,1.2744862241806036,-1.5182515322728185
7.693542166531541,1.0540285725101328,0.4002145478965261
1.4446546079147238,-0.8308324871691382,-0.7069849900046754
1.4489699561545184,-0.33614841708059373,-0.8958151482054488
1.0194633023751358,-1.2558595446001175,-0.5991064727569357
2.6657368749571573,1.2550748510279115,1.7398452955433803
0.6746080779770751,0.2563541690298169,0.029362889630943134
1.6340383129875486,-0.17271038269112998,0.4264831535188684
4.834973264567433,0.40690000042289387,-1.6311794134418416
3.528408136423912,0.5182680038992797,-1.029167659750009
1.2940980941876092,-0.2614967034028576,-0.076147116830876
1.3685637368908055,-1.0294331513869819,-2.206602980490728
1.3796801889965926,-1.0239377475795672,0.986559046874742
1.3830194018107513,-1.448588765224784,-0.060069503542209746
1.1711941183429446,0.7612530204968294,-0.33292271805242146
2.0238857834521693,2.508319586520728,-0.49794498643232377
0.512086865489791,-1.4392616765012165,-0.5189464417899023
1.0598632717876226,0.3504194931808545,-0.7726398271962691
1.5280915929698737,0.5609839426060887,1.1322635757136204
1.481297219176135,-0.9069799637307409,0.44690584157264573
1.603918908215636,0.20442580206739314,1.0170479814538669
1.1079959087077633,-1.1745826124491312,-0.5061649592022271
1.0646671922068198,1.0504021189881263,-1.0624020336267004
0.6431074685295983,-0.8063810906675319,1.182503526173428
0.3469391626683786,-0.15924723764406354,-1.363083922668085
0.6087714369278682,0.39446383710781974,-0.7402230565935107
0.9759230921759516,-0.7298193691923153,0.5928486503509209
0.8237228144128089,-2.081008570727766,0.982635754277088
1.5699358837844501,-0.7910632800707739,-1.3881868635538643
1.5817062724253517,0.5508632332904458,-0.3331836515824115
3.5036606241340205,-0.23453265729342151,-0.014561292051627497
0.8563326691501449,0.1521434704331996,-0.156070166982662
1.25213962853856,-1.0804018069049546,-0.8603000986563173
4.075438732115818,0.22086862434629662,0.6864914972086533
4.330336034134504,0.8781669899188167,-0.49024286616771545
0.8103795405979346,0.24858005484658172,-0.18827883392053457
6.995009388855733,2.1678222114554493,-2.1699865054836485
0.817375183354506,0.0819841696261796,-0.021496430106410183
0.9976118209942778,-0.7413502363373354,-1.825930887547077
1.5846836715004673,-1.3278814944593873,0.8270471075855916
1.39058105342906,1.4118135123280167,0.6325326297074321
1.2885085696204546,0.153113790559471,-0.34649327198335866
1.5073429618921133,1.161621779862441,0.3381917675179059
3.4745659902330157,0.53531463230284,0.302555526375252
3.1186529291508323,1.625084290575801,0.06461785029739422
1.2485024199146493,1.188461649230377,0.5880951762523693
0.6796246753230787,-0.527554562168328,0.12137445005664582
0.4131657625844586,0.06175286655822951,-0.21373682166166852
1.0341626366298136,0.8255643715377265,-0.5140631751551655
0.48019346983342,-1.5258528919420704,1.957497563380497
6.849824719022563,1.1508959750608112,0.49879088544703865
0.9967141180125504,0.922215594425501,0.3001537591082186
0.8625934541994456,0.7231182421761057,1.0526082227728177
0.5344413871403644,-0.4130641952729638,-0.03887147911980582
0.8598374075973084,0.15214103974293353,-0.019598967275830048
0.48555227780498345,-1.1948849544329627,1.0350201385465554
1.1908784220664363,0.05795417383545444,1.4074461876640842
1.656405177928045,-0.5097338079086707,1.0637887651781646
3.098725270190213,0.2365639653424097,-1.0661207961870582
1.369418296307521,-0.28249422844501376,0.4746697614662293
7.740747323473812,0.5436111330545499,0.4038503801848436
1.2067673055161947,1.4691099242216963,0.8872026635047445
1.0644773651384722,-1.0096031839146513,-0.43487822958236305
0.7580758331047579,1.215168623410631,-0.5903745760667829
0.9725809922772359,-1.7320049483821727,0.34301618282898505
0.401210201037308,-1.9489013161711854,-0.41732865967988914
0.6197253929518642,0.0306313236019099,-0.5867448963243982
0.528249998670814,0.08437509516986125,0.40700816094328157
0.29015859070475747,0.4428008536458629,1.3990376702729463
0.6238176291341043,-1.7250309836982027,0.6184899918591356
0.5451156052276077,-0.20993864274515994,1.5941977892506514
0.4275303026614682,-0.08560733712833613,-0.49882170305347334
20.99313567434753,0.9953973620358421,1.191942786529596
0.33631390385183213,-0.39361733339329125,0.48009092954108895
0.6283883169745217,0.22899174832145747,-0.3788992465769593
0.44996393542541385,-1.2672032982152528,0.0759725190797308
-0.4058159224211697,-0.44736225493542603,-0.3609092576223712
-1.0891575042138286,-0.6576673554944555,0.2736841698540725
1.0454246400781806,0.5533043786615774,-0.25493694317880783
-1.39862372960546,-1.0664649908739732,1.7284524211108079
-1.3330579251510348,-0.8343224571300167,0.12285295204983837
0.041886323986047636,0.6536338820777162,-0.9338544904769959
-1.7397047829666705,1.9394366621563084,0.2747551241798286
-1.2119693594304115,0.5948353648854945,0.8440939832494887
1.0037964299287796,0.5633679145637667,0.14148578232530545
-1.2370252530359205,-0.05636464570120425,1.2996089783789275
-0.5431295203173337,1.3884252288953536,-0.4595748784530668
-0.8323593672323427,0.8296947045435383,-0.41275750230584274
-0.6225271902928874,1.9930003404966028,2.028851942926365
-0.637955649969349,0.5428435447008682,0.41790319746975213
-0.2757229560641285,-0.7986769177776939,0.9386549892927243
-0.2717845101718832,-0.4922957872920009,0.8820882093429989
-0.6026025859588093,-0.9874045530855794,0.9511200159833717
-0.3263536216770756,-1.3284666064411195,0.41210270655053094
-0.19588265910217406,1.1137174265316954,0.16906239115963315
-0.25137440148059526,0.5952048737422893,1.4138629854812708
-0.13655272222209067,-1.4984519969444798,-0.15324403530214553
0.8457250055382604,1.491542935003624,0.4313938232106742
0.867400591381249,-0.05543927383390093,0.9791902932840233
-0.20209344924109152,-1.2466697364870947,-0.10149690134044997
-0.6223284961915397,0.1264143203043303,-1.2384167013568865
-0.5424330933737102,-0.28132628971089735,0.7108476950810243
-0.014482493042548505,-0.9226547541565631,1.306332079325879
0.11942329979153524,-2.0205800059533816,0.477216629491379
0.5265335709624063,0.03671990442452942,-1.4409524507124274
0.41274424102895396,0.36964156143216803,0.823829910419218
0.2983552111145231,-2.4290773805327834,2.1127864886349372
1.6132089951209507,0.767039363519228,-1.3623486968702598
4.4951836807308485,0.8774409364089537,-2.525452718671586
0.45784638211084727,-0.1800178595140542,-0.11713789951302228
5.555212950070809,0.4121230549114367,0.18136292544826277
0.77704603557222,0.009119585597775592,0.8565193956434508
0.5581426187343603,-0.5772949447678994,0.8747310755895706
0.6300495562558928,-0.14792294613315593,0.14431192337880538
2.9544273848921954,1.5016038346747627,0.566150479819906
0.6883570919969774,-1.3729713738999103,0.3457407765832987
5.070772781459601,0.237192280759993,0.11966052442208015
1.7214952717090226,0.1064720420835031,-0.07625150009199039
0.6267865818642059,-0.857630304046781,-0.1890199690996215
5.028278076896174,-0.6524712399675645,0.6322321964195503
0.33010143942479764,-1.6602210249790705,0.321821709562837
0.019809979044999676,-1.1417399374121562,-0.5125324950228949
-0.015988833978531874,-0.2850481700128645,0.9594707920215024
0.20969736578207113,0.036938155494604774,-0.8418440209850521
0.3664252119080543,-1.1581844234720091,-0.37425703312400815
2.301186415169449,2.844210414220607,-0.03368491221698286
0.6601828675482608,-0.7203445497605483,-2.04427568060603
2.5751789723279206,0.049684290557850966,-0.5697287656400223
1.3819905512571649,-0.23058008113661266,0.6191785390393268
1.6387114909036276,-0.32213407111993186,0.5623376117989085
3.4541264272085757,1.451068922967904,-1.4174290792463982
1.894094808395188,-0.2666793464036704,-1.0768751336455091
1.4644278944199784,1.5941964360008174,-1.3335753410246314
1.1631103893313564,1.4315940303319565,-0.5273897182603807
1.2682889351125637,-0.7456651626015647,-0.3744477108240252
1.2883922590223056,1.3252712418616173,-1.8833667686394748
0.9714467024647249,-0.3905704640666135,-0.02965352553239986
15.150766298113693,2.948590760218415,-0.28367649675103235
0.9240102931505945,-0.23583036728783496,-0.43794544048606143
0.40097717122932275,-0.8632805206729363,-1.0354999979820527
0.4387429761346361,-1.9110762706218805,-0.5703092629156713
0.9432657961153326,-1.3706908754374338,-2.1387034716482574
1.0095644379526698,-0.7306489121155589,-0.1871647224122543
1.0378410844453372,-1.210159837362934,-0.2171251602816227
1.0328302718053,-1.4884945172896704,-0.5360491141500581
1.1658576694100187,-0.9851174779856344,-1.5932531074334726
1.1863480118918108,-0.5065477437990787,0.7921729139450155
1.1603750025877702,1.1595696267556277,0.6444793434158449
1.085438215284897,-1.9631025099440114,-2.2923259285206052
0.5827432965060271,-0.7637730328450735,-0.06806791384652194
0.9888233408527652,-1.10389360520044,-0.3286877009778198
0.74754486893256,-1.5927935078779123,-2.98660657535011
0.8772300970424504,-1.2661366565204244,0.01771068862269143
0.974404322180118,-0.8280891266170742,0.14344086840377107
1.2198472809196974,0.8670434362550827,0.20876122734129293
0.8680529857045796,0.01823145873744411,-0.3390473587520588
1.1611067562389128,-0.2781774913711008,-1.1332304812751515
7.8238050048034555,0.9010694425357908,-0.9978295726656126
1.1770249933875236,0.5807694925984354,0.00011229981391469579
3.339875523138219,0.06644890370722698,0.6433681230033652
1.1581714569109187,0.6440934643964106,-0.9734733394934776
0.8023549376385388,-0.6162189509844668,-0.7662826942244518
0.7252993562852262,0.7773813419491028,0.1869106533147557
7.724439544863928,0.5445706617833437,-2.58609596953426
0.8312438110388112,-0.4123042751157744,-0.04924722296944034
0.4736099189396501,-1.2971218810340632,-0.7049022805694778
0.20619809861122051,1.3700643602425084,-2.610949161885848
0.337871921395166,-0.11793102093661686,0.2818889123018806
2.8539298905415356,2.791457369244462,-1.3524206902738563
0.30872768498054504,-0.9431868184199005,0.31654777564098663
0.05160718902829836,0.5528430151794992,0.8939118483561587
0.2574912180788486,-0.7239969092125818,-1.6496860564960658
0.47141093011678803,-0.006139567914194233,-1.5948741142185852
-0.09885617321273032,0.6212591777896018,-0.42954260080417106
0.3196359053353503,-0.9493078114412286,-2.1112484163870056
-0.296897865896941,-0.17773617839242983,0.31385866813804464
0.05804794556657031,0.16094159339762434,-0.20237503234918036
-0.12638157037419936,0.1911258170578501,0.5835764977077225
-0.1591455165631286,0.7464510286999163,-2.1416320752608926
0.09074003365177491,1.237695204053114,-0.14840938326306127
0.4675085180766023,1.093435959990264,0.12057271122991409
0.9733159658655275,0.5527903039550213,-2.066259003989996
1.1995106025344304,-0.047372947428237666,0.568100732475684
1.2728463630535634,-0.8399058344934786,-1.6268759713443204
0.786271267812578,-0.4756908379136667,-0.09258030739417963
0.7516999466584555,-0.31641675281186127,-1.5342160871276427
0.7953583179098296,0.8327140633050379,0.5314422060139137
0.5748791682050337,-0.2859644651768817,1.442140723624987
0.782942804663109,-1.242338766924653,-0.14034505995676755
0.6379279644407764,0.5487014392437679,-0.14989656572897572
1.1781496850717663,-0.953250697305657,1.1049929192405534
0.9444129988563105,-0.9779606382477035,-0.57770259856585
0.5558899938595101,-0.4860790325249168,-0.07343956996334124
0.49088750887151,0.18340009824333997,0.6963715052881913
0.29393599891251043,-2.713183502067809,0.33104052944330276
0.5522428280485272,-1.4112317347960717,1.473991438231213
0.8980563811123539,-0.08421847186157871,1.1303570495369923
