windows_run_0,windows_run_1,window_mean
50,50,50.0
50,50,50.0
50,145,97.5
50,50,50.0
75,50,62.5
75,75,75.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
150,50,100.0
150,75,112.5
75,150,112.5
156,156,156.0
75,75,75.0
158,75,116.5
159,150,154.5
50,50,50.0
75,100,87.5
162,162,162.0
75,163,119.0
164,164,164.0
100,165,132.5
100,150,125.0
167,100,133.5
75,150,112.5
150,150,150.0
170,100,135.0
100,150,125.0
100,172,136.0
100,173,136.5
174,174,174.0
100,100,100.0
176,100,138.0
75,177,126.0
178,150,164.0
175,175,175.0
100,100,100.0
175,100,137.5
182,100,141.0
100,100,100.0
184,184,184.0
185,50,117.5
186,100,143.0
100,100,100.0
150,150,150.0
175,189,182.0
190,100,145.0
191,191,191.0
192,192,192.0
193,193,193.0
75,194,134.5
175,175,175.0
196,100,148.0
50,197,123.5
198,198,198.0
199,199,199.0
200,200,200.0
100,201,150.5
200,202,201.0
175,203,189.0
175,50,112.5
100,205,152.5
150,100,125.0
150,207,178.5
208,100,154.0
175,175,175.0
100,100,100.0
100,150,125.0
212,212,212.0
50,50,50.0
100,214,157.0
50,150,100.0
150,50,100.0
50,50,50.0
50,50,50.0
50,50,50.0
220,220,220.0
221,100,160.5
100,222,161.0
223,223,223.0
224,50,137.0
50,225,137.5
226,200,213.0
225,227,226.0
228,228,228.0
229,229,229.0
230,230,230.0
231,100,165.5
225,232,228.5
150,233,191.5
200,200,200.0
235,235,235.0
225,236,230.5
175,237,206.0
225,238,231.5
239,239,239.0
240,150,195.0
50,50,50.0
242,225,233.5
175,243,209.0
244,100,172.0
50,50,50.0
150,225,187.5
50,50,50.0
248,248,248.0
249,249,249.0
250,250,250.0
251,250,250.5
225,250,237.5
253,150,201.5
250,250,250.0
255,255,255.0
250,256,253.0
250,250,250.0
258,250,254.0
50,50,50.0
250,250,250.0
261,261,261.0
262,175,218.5
100,263,181.5
264,264,264.0
50,225,137.5
225,266,245.5
75,75,75.0
75,268,171.5
125,269,197.0
50,270,160.0
271,75,173.0
272,100,186.0
100,273,186.5
100,274,187.0
275,50,162.5
276,276,276.0
225,50,137.5
278,278,278.0
50,279,164.5
250,100,175.0
50,50,50.0
282,75,178.5
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
293,50,171.5
50,50,50.0
50,50,50.0
50,75,62.5
50,75,62.5
75,298,186.5
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
50,50,50.0
75,75,75.0
50,75,62.5
75,50,62.5
75,307,191.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
312,100,206.0
313,275,294.0
50,50,50.0
315,50,182.5
316,50,183.0
50,50,50.0
50,50,50.0
319,50,184.5
50,320,185.0
321,50,185.5
322,322,322.0
50,323,186.5
225,324,274.5
50,325,187.5
300,100,200.0
327,327,327.0
328,300,314.0
75,329,202.0
330,300,315.0
331,225,278.0
300,325,312.5
333,333,333.0
334,334,334.0
335,50,192.5
336,175,255.5
275,337,306.0
338,338,338.0
200,50,125.0
340,340,340.0
50,50,50.0
50,50,50.0
150,300,225.0
300,50,175.0
50,345,197.5
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,75,62.5
50,100,75.0
100,50,75.0
300,300,300.0
75,50,62.5
50,50,50.0
75,50,62.5
50,50,50.0
50,100,75.0
50,50,50.0
75,50,62.5
100,100,100.0
363,75,219.0
75,100,87.5
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,225,150.0
75,100,87.5
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
100,75,87.5
300,378,339.0
50,50,50.0
50,50,50.0
50,50,50.0
50,382,216.0
50,50,50.0
50,100,75.0
50,385,217.5
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
125,300,212.5
75,50,62.5
300,50,175.0
300,300,300.0
75,300,187.5
300,225,262.5
150,100,125.0
75,225,150.0
400,150,275.0
50,225,137.5
75,402,238.5
150,75,112.5
404,300,352.0
50,75,62.5
406,100,253.0
75,50,62.5
150,100,125.0
409,75,242.0
410,325,367.5
75,411,243.0
150,150,150.0
413,75,244.0
150,75,112.5
100,300,200.0
416,416,416.0
225,417,321.0
418,100,259.0
419,100,259.5
150,300,225.0
75,100,87.5
422,275,348.5
100,423,261.5
100,424,262.0
100,425,262.5
426,100,263.0
250,300,275.0
428,75,251.5
250,100,175.0
430,430,430.0
350,100,225.0
432,100,266.0
75,75,75.0
100,75,87.5
435,350,392.5
100,100,100.0
50,75,62.5
75,175,125.0
75,175,125.0
440,325,382.5
441,441,441.0
350,175,262.5
275,443,359.0
444,100,272.0
445,300,372.5
446,150,298.0
100,447,273.5
100,275,187.5
449,100,274.5
50,450,250.0
100,451,275.5
50,100,75.0
450,300,375.0
100,100,100.0
100,455,277.5
456,100,278.0
100,100,100.0
450,458,454.0
100,459,279.5
100,100,100.0
461,300,380.5
375,50,212.5
300,300,300.0
50,464,257.0
465,465,465.0
50,466,258.0
467,467,467.0
50,468,259.0
469,325,397.0
470,470,470.0
300,300,300.0
300,300,300.0
473,473,473.0
300,300,300.0
50,475,262.5
425,476,450.5
300,50,175.0
478,450,464.0
479,300,389.5
50,50,50.0
50,50,50.0
50,50,50.0
225,483,354.0
50,350,200.0
225,150,187.5
300,300,300.0
225,350,287.5
50,225,137.5
300,300,300.0
475,490,482.5
491,225,358.0
300,425,362.5
400,493,446.5
300,300,300.0
495,50,272.5
496,496,496.0
497,497,497.0
498,150,324.0
300,325,312.5
500,500,500.0
50,300,175.0
325,450,387.5
50,50,50.0
504,504,504.0
50,475,262.5
425,50,237.5
507,507,507.0
508,508,508.0
509,509,509.0
300,510,405.0
300,300,300.0
425,512,468.5
375,325,350.0
325,400,362.5
515,515,515.0
500,375,437.5
425,500,462.5
425,518,471.5
500,50,275.0
520,520,520.0
521,521,521.0
522,522,522.0
50,50,50.0
524,275,399.5
350,525,437.5
350,75,212.5
75,175,125.0
525,528,526.5
400,529,464.5
50,50,50.0
50,50,50.0
50,500,275.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
450,50,250.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
545,545,545.0
75,225,150.0
75,75,75.0
450,75,262.5
75,75,75.0
75,225,150.0
75,75,75.0
552,500,526.0
100,75,87.5
550,75,312.5
75,75,75.0
556,75,315.5
475,100,287.5
475,558,516.5
475,525,500.0
75,475,275.0
561,475,518.0
300,475,387.5
300,300,300.0
300,375,337.5
450,565,507.5
100,566,333.0
567,300,433.5
50,475,262.5
569,300,434.5
550,525,537.5
50,125,87.5
50,572,311.0
50,525,287.5
150,50,100.0
50,575,312.5
50,150,100.0
575,575,575.0
578,325,451.5
150,579,364.5
580,125,352.5
50,150,100.0
50,50,50.0
150,50,100.0
50,150,100.0
500,350,425.0
50,50,50.0
175,50,112.5
50,500,275.0
475,350,412.5
100,150,125.0
175,175,175.0
50,100,75.0
50,100,75.0
125,50,87.5
275,325,300.0
75,125,100.0
225,75,150.0
75,100,87.5
75,100,87.5
75,75,75.0
100,100,100.0
75,75,75.0
75,50,62.5
75,75,75.0
75,225,150.0
50,100,75.0
75,50,62.5
75,50,62.5
75,50,62.5
100,50,75.0
150,100,125.0
100,100,100.0
75,100,87.5
100,75,87.5
100,100,100.0
100,175,137.5
100,100,100.0
100,100,100.0
100,100,100.0
50,75,62.5
50,150,100.0
50,50,50.0
150,50,100.0
125,50,87.5
50,50,50.0
50,50,50.0
100,100,100.0
100,100,100.0
75,75,75.0
100,75,87.5
75,75,75.0
75,75,75.0
75,75,75.0
100,75,87.5
100,75,87.5
75,75,75.0
100,100,100.0
75,100,87.5
100,100,100.0
100,75,87.5
100,100,100.0
100,100,100.0
100,125,112.5
100,100,100.0
100,75,87.5
75,125,100.0
75,75,75.0
150,75,112.5
75,100,87.5
100,325,212.5
75,100,87.5
100,100,100.0
125,100,112.5
75,100,87.5
100,150,125.0
100,75,87.5
100,100,100.0
100,100,100.0
125,75,100.0
100,125,112.5
150,100,125.0
75,225,150.0
150,100,125.0
125,125,125.0
150,150,150.0
150,150,150.0
100,150,125.0
175,150,162.5
50,150,100.0
50,150,100.0
150,50,100.0
50,150,100.0
50,175,112.5
125,175,150.0
125,100,112.5
50,50,50.0
50,50,50.0
50,50,50.0
150,50,100.0
50,50,50.0
50,125,87.5
50,50,50.0
125,125,125.0
50,50,50.0
125,125,125.0
125,225,175.0
125,125,125.0
125,125,125.0
150,125,137.5
125,75,100.0
125,125,125.0
200,125,162.5
75,150,112.5
75,200,137.5
150,225,187.5
225,75,150.0
50,225,137.5
75,50,62.5
150,225,187.5
150,75,112.5
225,150,187.5
150,75,112.5
150,100,125.0
150,150,150.0
150,75,112.5
75,100,87.5
75,75,75.0
75,100,87.5
100,75,87.5
75,75,75.0
150,75,112.5
75,100,87.5
75,75,75.0
75,75,75.0
75,150,112.5
100,225,162.5
100,75,87.5
75,75,75.0
150,100,125.0
75,100,87.5
150,100,125.0
50,100,75.0
100,100,100.0
75,100,87.5
225,100,162.5
50,100,75.0
50,50,50.0
150,100,125.0
325,50,187.5
150,100,125.0
175,50,112.5
100,125,112.5
100,225,162.5
100,100,100.0
200,100,150.0
225,100,162.5
100,100,100.0
150,100,125.0
75,150,112.5
100,225,162.5
50,50,50.0
150,100,125.0
50,100,75.0
175,50,112.5
50,50,50.0
150,50,100.0
50,50,50.0
225,225,225.0
100,150,125.0
300,75,187.5
75,75,75.0
75,75,75.0
125,75,100.0
75,175,125.0
225,75,150.0
50,150,100.0
225,75,150.0
50,50,50.0
50,175,112.5
175,75,125.0
50,75,62.5
50,225,137.5
50,175,112.5
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,100,87.5
75,75,75.0
75,75,75.0
100,75,87.5
100,100,100.0
100,100,100.0
75,100,87.5
100,100,100.0
75,50,62.5
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
125,100,112.5
100,125,112.5
125,125,125.0
125,100,112.5
200,100,150.0
150,150,150.0
125,125,125.0
200,125,162.5
125,100,112.5
125,75,100.0
350,75,212.5
75,150,112.5
200,200,200.0
125,125,125.0
300,125,212.5
300,125,212.5
125,125,125.0
125,175,150.0
125,125,125.0
200,125,162.5
150,150,150.0
150,125,137.5
225,225,225.0
200,150,175.0
150,150,150.0
200,200,200.0
200,125,162.5
150,150,150.0
150,150,150.0
500,150,325.0
300,275,287.5
75,150,112.5
150,150,150.0
150,150,150.0
100,100,100.0
150,150,150.0
175,150,162.5
150,150,150.0
100,100,100.0
150,100,125.0
150,100,125.0
150,150,150.0
100,100,100.0
150,100,125.0
150,75,112.5
100,150,125.0
250,275,262.5
100,100,100.0
175,175,175.0
225,100,162.5
50,150,100.0
150,300,225.0
175,650,412.5
250,400,325.0
175,175,175.0
50,50,50.0
100,50,75.0
50,50,50.0
50,50,50.0
50,425,237.5
350,300,325.0
400,175,287.5
375,350,362.5
225,375,300.0
175,175,175.0
175,100,137.5
175,175,175.0
100,325,212.5
200,100,150.0
175,125,150.0
125,275,200.0
175,200,187.5
150,250,200.0
100,125,112.5
200,125,162.5
50,125,87.5
50,50,50.0
50,50,50.0
400,50,225.0
50,50,50.0
50,75,62.5
100,75,87.5
75,75,75.0
50,75,62.5
50,125,87.5
125,50,87.5
50,200,125.0
75,50,62.5
50,125,87.5
50,200,125.0
125,150,137.5
75,200,137.5
200,75,137.5
75,100,87.5
100,200,150.0
100,100,100.0
75,75,75.0
50,100,75.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,275,162.5
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
75,75,75.0
50,75,62.5
50,75,62.5
75,50,62.5
75,75,75.0
50,50,50.0
50,50,50.0
75,75,75.0
75,75,75.0
50,75,62.5
75,50,62.5
75,75,75.0
150,75,112.5
75,75,75.0
100,75,87.5
75,100,87.5
75,75,75.0
75,50,62.5
50,100,75.0
150,50,100.0
100,100,100.0
150,75,112.5
450,100,275.0
50,50,50.0
150,425,287.5
50,100,75.0
50,100,75.0
75,100,87.5
50,225,137.5
75,100,87.5
50,50,50.0
50,75,62.5
50,50,50.0
50,150,100.0
50,50,50.0
50,325,187.5
50,50,50.0
100,125,112.5
50,75,62.5
75,100,87.5
50,50,50.0
50,75,62.5
50,50,50.0
300,50,175.0
50,50,50.0
50,350,200.0
50,100,75.0
150,375,262.5
100,425,262.5
50,150,100.0
150,50,100.0
350,100,225.0
325,100,212.5
75,75,75.0
75,150,112.5
100,100,100.0
325,150,237.5
225,75,150.0
150,100,125.0
150,100,125.0
75,75,75.0
225,75,150.0
525,75,300.0
75,75,75.0
100,75,87.5
75,100,87.5
75,75,75.0
75,300,187.5
50,475,262.5
100,75,87.5
150,475,312.5
150,50,100.0
350,150,250.0
150,475,312.5
100,475,287.5
100,50,75.0
175,100,137.5
150,350,250.0
575,525,550.0
100,100,100.0
150,550,350.0
500,100,300.0
100,200,150.0
100,150,125.0
500,100,300.0
450,375,412.5
100,100,100.0
375,100,237.5
500,250,375.0
100,100,100.0
375,375,375.0
100,100,100.0
100,100,100.0
100,375,237.5
100,100,100.0
100,100,100.0
100,175,137.5
100,450,275.0
500,425,462.5
50,50,50.0
50,50,50.0
700,425,562.5
400,500,450.0
50,50,50.0
400,575,487.5
50,100,75.0
125,125,125.0
125,125,125.0
450,125,287.5
425,525,475.0
150,475,312.5
125,225,175.0
150,525,337.5
400,150,275.0
350,475,412.5
125,125,125.0
550,475,512.5
225,125,175.0
475,400,437.5
200,100,150.0
550,600,575.0
100,100,100.0
450,575,512.5
650,525,587.5
525,425,475.0
400,575,487.5
50,150,100.0
50,50,50.0
50,150,100.0
600,475,537.5
450,375,412.5
300,100,200.0
425,225,325.0
625,175,400.0
150,200,175.0
450,375,412.5
525,250,387.5
525,50,287.5
500,475,487.5
550,500,525.0
150,500,325.0
375,500,437.5
150,525,337.5
400,550,475.0
575,575,575.0
300,125,212.5
575,575,575.0
550,600,575.0
75,575,325.0
400,225,312.5
400,575,487.5
75,100,87.5
125,575,350.0
600,600,600.0
575,575,575.0
525,175,350.0
575,400,487.5
250,725,487.5
175,500,337.5
675,575,625.0
625,575,600.0
625,250,437.5
125,625,375.0
125,600,362.5
600,275,437.5
625,125,375.0
100,450,275.0
650,150,400.0
100,100,100.0
150,125,137.5
425,100,262.5
600,150,375.0
550,100,325.0
125,150,137.5
150,100,125.0
150,575,362.5
100,100,100.0
100,150,125.0
100,100,100.0
75,150,112.5
150,225,187.5
150,150,150.0
150,100,125.0
150,150,150.0
250,275,262.5
150,150,150.0
200,575,387.5
175,175,175.0
475,150,312.5
100,200,150.0
550,625,587.5
75,600,337.5
100,175,137.5
175,150,162.5
150,150,150.0
175,125,150.0
175,125,150.0
150,150,150.0
125,125,125.0
225,125,175.0
150,75,112.5
150,125,137.5
150,150,150.0
150,150,150.0
150,150,150.0
150,100,125.0
150,150,150.0
150,150,150.0
150,225,187.5
150,150,150.0
150,100,125.0
150,150,150.0
100,150,125.0
100,100,100.0
100,150,125.0
150,150,150.0
100,100,100.0
100,75,87.5
125,150,137.5
100,75,87.5
150,75,112.5
100,100,100.0
75,75,75.0
100,150,125.0
75,75,75.0
75,75,75.0
100,75,87.5
100,100,100.0
100,100,100.0
100,100,100.0
75,75,75.0
100,100,100.0
100,100,100.0
100,75,87.5
100,75,87.5
175,100,137.5
75,75,75.0
75,75,75.0
100,75,87.5
75,175,125.0
100,100,100.0
100,100,100.0
75,75,75.0
100,75,87.5
100,75,87.5
100,75,87.5
100,75,87.5
100,100,100.0
100,225,162.5
100,75,87.5
100,100,100.0
75,100,87.5
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,175,137.5
100,175,137.5
100,175,137.5
100,100,100.0
100,100,100.0
200,125,162.5
175,175,175.0
175,125,150.0
100,125,112.5
125,125,125.0
125,100,112.5
200,125,162.5
100,200,150.0
125,125,125.0
125,250,187.5
250,100,175.0
200,200,200.0
100,200,150.0
250,125,187.5
100,200,150.0
150,150,150.0
150,150,150.0
200,200,200.0
200,200,200.0
200,150,175.0
150,200,175.0
125,225,175.0
150,150,150.0
150,150,150.0
225,150,187.5
225,150,187.5
150,150,150.0
150,175,162.5
150,150,150.0
225,150,187.5
150,250,200.0
225,225,225.0
275,225,250.0
150,225,187.5
175,125,150.0
225,225,225.0
175,150,162.5
150,150,150.0
150,150,150.0
225,175,200.0
225,225,225.0
225,175,200.0
225,225,225.0
225,275,250.0
225,175,200.0
225,150,187.5
175,225,200.0
175,150,162.5
250,250,250.0
225,250,237.5
775,175,475.0
175,200,187.5
225,225,225.0
225,375,300.0
175,250,212.5
175,200,187.5
175,250,212.5
200,150,175.0
275,300,287.5
225,250,237.5
250,250,250.0
150,150,150.0
200,250,225.0
175,250,212.5
175,250,212.5
300,225,262.5
225,250,237.5
200,250,225.0
300,200,250.0
200,300,250.0
250,225,237.5
200,275,237.5
225,275,250.0
200,200,200.0
200,275,237.5
275,275,275.0
275,425,350.0
300,425,362.5
275,200,237.5
225,200,212.5
200,275,237.5
275,275,275.0
275,225,250.0
75,200,137.5
300,225,262.5
300,75,187.5
300,300,300.0
275,275,275.0
275,225,250.0
50,275,162.5
225,225,225.0
50,225,137.5
275,225,250.0
225,225,225.0
225,75,150.0
275,300,287.5
50,275,162.5
275,100,187.5
225,400,312.5
300,300,300.0
225,425,325.0
225,225,225.0
225,300,262.5
225,250,237.5
300,100,200.0
225,300,262.5
350,225,287.5
225,225,225.0
300,225,262.5
225,300,262.5
300,100,200.0
75,300,187.5
250,225,237.5
300,250,275.0
225,50,137.5
325,225,275.0
225,300,262.5
350,300,325.0
225,300,262.5
300,300,300.0
75,300,187.5
325,75,200.0
100,250,175.0
575,75,325.0
75,350,212.5
75,75,75.0
225,75,150.0
100,75,87.5
300,75,187.5
75,100,87.5
100,100,100.0
75,75,75.0
100,225,162.5
250,100,175.0
100,75,87.5
100,100,100.0
100,75,87.5
350,100,225.0
350,75,212.5
100,100,100.0
100,100,100.0
100,100,100.0
50,300,175.0
350,275,312.5
100,100,100.0
300,100,200.0
375,100,237.5
350,350,350.0
300,350,325.0
300,350,325.0
100,350,225.0
100,300,200.0
375,300,337.5
300,275,287.5
275,350,312.5
300,350,325.0
350,350,350.0
300,150,225.0
275,275,275.0
275,300,287.5
275,150,212.5
350,400,375.0
350,350,350.0
350,275,312.5
350,350,350.0
100,300,200.0
350,150,250.0
300,300,300.0
300,300,300.0
300,100,200.0
300,300,300.0
375,375,375.0
300,625,462.5
375,300,337.5
300,300,300.0
300,375,337.5
300,300,300.0
375,375,375.0
300,300,300.0
100,300,200.0
75,300,187.5
375,300,337.5
150,300,225.0
150,100,125.0
375,150,262.5
425,300,362.5
100,150,125.0
375,350,362.5
75,100,87.5
300,100,200.0
100,75,87.5
75,75,75.0
150,100,125.0
100,75,87.5
100,75,87.5
100,100,100.0
100,75,87.5
325,100,212.5
100,325,212.5
175,100,137.5
100,100,100.0
100,100,100.0
400,100,250.0
100,100,100.0
125,100,112.5
100,100,100.0
100,100,100.0
300,100,200.0
125,100,112.5
125,325,225.0
125,100,112.5
325,325,325.0
125,100,112.5
125,125,125.0
125,125,125.0
125,125,125.0
125,125,125.0
150,350,250.0
125,125,125.0
125,75,100.0
150,125,137.5
125,125,125.0
75,75,75.0
75,125,100.0
75,75,75.0
125,75,100.0
75,75,75.0
75,75,75.0
75,75,75.0
125,125,125.0
125,125,125.0
100,75,87.5
150,75,112.5
75,75,75.0
150,100,125.0
75,75,75.0
100,100,100.0
75,75,75.0
150,75,112.5
150,100,125.0
150,100,125.0
150,100,125.0
100,100,100.0
100,100,100.0
75,100,87.5
75,150,112.5
100,100,100.0
100,100,100.0
100,100,100.0
100,150,125.0
75,100,87.5
75,100,87.5
100,100,100.0
150,75,112.5
75,100,87.5
175,75,125.0
100,150,125.0
175,175,175.0
175,100,137.5
150,175,162.5
250,175,212.5
100,175,137.5
125,250,187.5
100,125,112.5
175,100,137.5
125,125,125.0
250,100,175.0
125,125,125.0
125,175,150.0
175,175,175.0
125,50,87.5
125,125,125.0
125,100,112.5
125,100,112.5
400,175,287.5
400,175,287.5
175,100,137.5
400,200,300.0
200,150,175.0
175,175,175.0
175,100,137.5
200,150,175.0
200,200,200.0
200,200,200.0
150,125,137.5
200,125,162.5
150,200,175.0
150,150,150.0
225,150,187.5
300,200,250.0
300,150,225.0
200,225,212.5
150,150,150.0
300,425,362.5
100,150,125.0
225,150,187.5
425,300,362.5
225,475,350.0
150,150,150.0
150,125,137.5
225,225,225.0
150,225,187.5
125,300,212.5
225,150,187.5
425,200,312.5
225,100,162.5
225,225,225.0
125,150,137.5
225,225,225.0
200,225,212.5
225,125,175.0
225,225,225.0
225,225,225.0
225,225,225.0
225,225,225.0
225,150,187.5
225,225,225.0
225,225,225.0
425,300,362.5
225,300,262.5
