Date,N
362,-5.43800742284288
363,20.085586104947073
364,34.507199585555625
365,-20.061023594291814
366,11.204624090520838
367,0.629620039089743
368,4.883804927441586
369,-38.65048919277332
370,1.2255087129471347
371,24.899914562272475
372,72.55718038975209
373,47.963541304260346
374,107.65912287557782
375,-38.36737814440247
376,43.61603183603391
377,9.167100286917588
378,109.49014666088361
379,-40.414914267757574
380,-41.9860921090388
381,-29.969632272201107
382,-106.19478621549034
383,-26.287751084038053
384,-37.9566330776849
385,7.519689323810382
386,17.08779878885797
387,93.80854196079432
388,47.521191909302516
389,-28.845182783120155
390,-44.9207335674179
391,24.595958575325287
392,-66.0116603510321
393,91.57293829271768
394,58.97200603606435
395,-23.45878260523524
396,-85.6567264545439
397,67.69361870827066
398,-5.726992262630894
399,61.890815598673086
400,-79.72138293971835
401,-29.968751147688643
402,0.2621849859091583
403,2.3490296882371027
404,-22.503273573962183
405,31.14249661737494
406,-53.38102146912972
407,-7.1189742510646745
408,6.014781585594943
409,25.72194170293745
410,35.580743904444475
411,-56.23210459189345
412,-76.70570853678112
413,63.88384109492545
414,16.615700598979583
415,-37.424326827827684
416,77.55759877612614
417,5.783731714642934
418,58.964859203191324
419,3.3759240705054476
420,103.03739624409936
421,87.76704212216022
422,-12.448207423953676
423,48.57854754771777
424,32.26879747925738
425,68.43157787661744
426,-48.24617302900522
427,34.30257299992196
428,52.92122434247939
429,-87.93697432115572
430,-59.16292563328875
431,-101.96160888800503
432,-13.470341722227882
433,35.877112789798105
434,75.1178526048014
435,3.704739020988759
436,81.43077727856459
437,-69.00507291074457
438,-85.16912196775773
439,-2.777384944830939
440,19.203272446965364
441,-1.6347374047046555
442,-103.37210500199383
443,-4.4560019756394205
444,-65.22347502524266
445,33.48362744150192
446,18.329912304842413
447,-46.99398931636776
448,-25.693345866834676
449,-52.96067609444758
450,-3.1339548636585937
451,47.75711602506191
452,-49.28630231677719
453,25.20232577589222
454,-26.512880918622038
455,-39.64364161311721
456,-5.351517997727892
457,-51.762116120968706
458,-27.682465267359103
459,-59.89389462944242
460,98.23625664581947
461,1.7631775985864306
462,-34.98627539962927
463,10.698995536711099
464,-5.6164024845414815
465,-11.04847997666113
466,30.70833500217126
467,37.875385502365255
468,-26.525057380526373
469,-28.790912032234
470,-13.752584857582201
471,-115.09605823677924
472,-75.75955310992761
473,68.34371337222622
474,82.24838567506418
475,-12.451801977818915
476,28.82784815278832
477,15.562507727176806
478,153.94404042276187
479,55.97874557172884
480,-6.395879574038327
481,-47.777022030021286
482,-80.32231601287863
483,10.173181793361156
484,-37.81753726421517
485,-71.11268547988371
486,-32.328644212126335
487,-54.077400180719756
488,84.35708175362824
489,44.081987847472526
490,-0.3986320658308688
491,73.99720694450131
492,3.868415382380915
493,-43.06421006641318
494,76.15620386348286
495,26.945502184232932
496,-51.86230771632282
497,-9.516933904180409
498,-43.78091266923787
499,-69.13998654821681
500,46.30887737658207
501,96.47083202350652
502,-67.92837869095706
503,31.148461834528543
504,-28.532128456091357
505,-19.356269188234812
506,-23.61969621194346
507,-36.1995384839908
508,10.426081397241349
509,-32.54750582055189
510,23.52284128899194
511,8.488094527543153
512,0.052597656679512994
513,-32.378183102079895
514,-14.838566528416639
515,52.7695612912878
516,41.04585938121904
517,-31.877762239927556
518,22.966615271461293
519,56.56935616858945
520,-63.47026405606859
521,48.16800961899675
522,-11.131187947292332
523,51.529933429657966
524,-14.162957827125844
525,-65.24410503322595
526,-55.37712189415814
527,29.4042473330691
528,40.9861250860741
529,-16.21583125522043
530,61.9296229388687
531,-52.076003113447996
532,28.69601006763417
533,-27.550809988122822
534,1.4081946098920426
535,37.3699335658207
536,-7.020668264197617
537,17.77222278850873
538,88.31464046072202
539,10.155406523842561
540,81.78460560325709
541,-15.485342732880909
542,68.49020889576414
543,115.07843103289503
544,-79.58222500636447
545,5.15523722647616
546,74.853606359027
547,36.847730697850366
548,66.55729366856545
549,18.80074066420897
550,54.329489373644996
551,43.21613823039603
552,110.38910308299037
553,65.72104216506065
554,70.8801331037601
555,34.40615169387663
556,31.61968879637532
557,35.372090609018954
558,77.72260711891484
559,37.95077595898685
560,74.48874284482065
561,164.7700399322719
562,105.55623517158462
563,46.698823391607945
564,124.06069610819725
565,44.59623134892243
566,-35.9062267588927
567,16.595684454129795
568,-25.53959605129279
569,51.42432579793457
570,70.92091895947759
571,154.82186561376415
572,88.34636868820813
573,62.04497355955679
574,115.47027905917446
575,-35.55676545039425
576,87.7807279054283
577,115.54325969434834
578,4.0706877110079205
579,136.18770216034645
580,96.92482037472071
581,60.235604304959935
582,113.63909330531425
583,196.5346428902198
584,93.09331275292476
585,97.4110293150168
586,63.031955022987795
587,44.50778152676041
588,129.51679082721228
589,46.19580870455664
590,93.57831186096962
591,67.11712766174416
592,115.9489912873196
593,109.68310526434742
594,145.87699721289496
595,69.49918005726263
596,82.50625323533144
597,48.061814210884634
598,75.78533699619443
599,117.8650246522426
600,137.8494308322676
601,54.89173379111873
602,145.480296005283
603,170.78189294024753
604,124.67174516118504
605,198.8397906279033
606,67.31054004482135
607,44.76726483442915
608,19.063987554786067
609,183.80221557445915
610,142.71828281770289
611,108.22076645447724
612,125.99843131599101
613,56.72554763508118
614,236.28759898084132
615,121.46105909876138
616,121.46973973024464
617,153.2883311949346
618,142.05046158683567
619,130.19420121395657
620,80.47627722773441
621,144.57341785679978
622,216.1012248237517
623,190.2710023077489
624,203.65933133196987
625,99.43921617844074
626,76.51975898707096
627,120.7106539950176
628,130.78624561443473
629,183.70957592354742
630,45.37676851425903
631,207.47751597303068
632,124.09960507105053
633,111.655946502629
634,83.3947812369916
635,52.257166406711505
636,177.15852919809572
637,140.6658983594202
638,73.5019550129473
639,74.2460613968192
640,123.2107650354936
641,224.45107626446963
642,129.02043243181976
643,67.8428523440947
644,131.7128467957028
645,131.36382151261648
646,11.155667852921425
647,144.28525667410938
648,136.4532734895661
649,183.8103182406709
650,242.44780474726724
651,207.32825147738788
652,138.55556547225848
653,97.6737045629165
654,282.667990162493
655,157.9609217007244
656,156.6964645956473
657,155.79374564449984
658,167.90423803839278
659,151.78197940380286
660,131.31689965598818
661,133.65705293798038
662,160.3623364892001
663,135.82876144331175
664,128.3577108661418
665,170.32151138459483
666,153.25113912895725
667,242.1996494291344
668,35.45150958034941
669,223.57534259612308
670,232.30425962488147
671,67.33048837959252
672,154.86562029598255
673,154.42795670021042
674,103.62441526410893
675,136.10916562045622
676,120.47120772670857
677,264.6135221711811
678,224.78391965737305
679,242.57775474970794
680,216.08360320216175
681,124.54741143913856
682,155.7739866860113
683,207.4687280613959
684,122.89360955540273
685,220.6499215086194
686,173.98373009209325
687,168.25895962252014
688,223.54799841017459
689,211.213165574302
690,171.951691709046
691,248.9664901682124
692,137.94683362000512
693,223.7967803472132
694,223.6550628984192
695,179.5226780343005
696,212.3066511121059
697,134.44432118073485
698,244.20135096034505
699,189.75489317785053
700,173.86384897404804
701,253.45046129184448
702,166.78281547286204
703,132.57693518182202
704,126.16854132380482
705,235.30049756728198
706,141.97853237518586
707,294.7397090992182
708,103.9035296058139
709,293.8228184145019
710,220.5508733601309
711,206.16434440648038
712,184.75404565955253
713,232.95680571760354
714,212.11826487875757
715,270.1650941008261
716,221.711382433102
717,224.5150880730939
718,199.81938938930722
719,216.15271881394662
720,235.39008844460295
721,135.49158036716875
722,154.59072889471435
723,260.1632047011357
724,232.54327190639708
725,215.80083318236603
726,226.92169665326966
727,244.37908526808354
728,201.01201598453193
729,190.08476372988437
730,239.79226275488406
731,182.0813611192484
732,252.4126377857236
733,147.87081978810798
734,285.4577818662822
735,258.6298741206522
736,248.80148671569378
737,286.1345491972757
738,321.27372222312886
739,289.7185032509065
740,147.95628843341774
741,177.02115166321494
742,210.75907111521605
743,244.3045525105417
744,269.88295102345614
745,208.71280934232672
746,255.33833822385392
747,209.23085338233386
748,217.4241098504026
749,178.66694515758888
750,203.8383376944548
751,183.41576971918332
752,203.20633735113336
753,305.682089830392
754,206.53005555840286
755,386.61910324186954
756,280.6658950440445
757,266.2418061847437
758,215.08211099093933
759,294.01549397044954
760,231.2181086881113
761,267.1004907322681
762,390.00422691343977
763,258.1970050137675
764,321.4636663142838
765,229.84117874370563
766,264.2505754751519
767,355.5400317817755
768,236.65164711061163
769,359.62242789984646
770,305.38759677277375
771,242.8766612052866
772,303.620386952776
773,321.6277224813365
774,305.0904981108598
775,196.48876400547718
776,239.64314120875656
777,264.62406822242474
778,274.2783285449977
779,310.0336048775339
780,288.8850500466627
781,214.23278206449493
782,301.00989255029816
783,313.52928726419117
784,311.989522396552
785,339.0390362777311
786,327.6961077274452
787,309.95900396142184
788,284.4917144270677
789,205.95195332420045
790,311.4809109566293
791,301.38438435815556
792,305.5789418597687
793,229.1625712089845
794,239.94717297958687
795,347.6576426666452
796,294.02224230716723
797,331.07503486863123
798,299.41591880652294
799,300.48780697478713
800,346.9141902987999
801,275.1977635891313
802,306.8060388470492
803,279.88623556474784
804,282.2751886283842
805,289.541393826568
806,317.10668858168566
807,283.06256891682614
808,370.78780627867604
809,264.2696348890248
810,300.65641779193203
811,289.01344708629125
812,384.3488942176866
813,322.8277388255787
814,365.59222697343176
815,240.72198134815142
816,329.35251329346295
817,361.4815397811719
818,322.11419946377123
819,372.27401875326757
820,294.13557749498136
821,391.46737200927896
822,436.9449061809625
823,304.85807197801705
824,301.7248739299614
825,397.66922385588504
826,404.97860728653563
827,300.8569986423366
828,306.99065914520713
829,314.9107695569746
830,262.77747444828617
831,285.0674026757901
832,281.7929616623966
833,294.61012174479356
834,332.2657556306609
835,346.710736626826
836,413.52502464070386
837,287.08229796306046
838,387.2161199238292
839,328.3005577887246
840,337.52681451737834
841,374.7409746083302
842,285.86389892188504
843,362.12048730920253
844,352.3226104106528
845,369.62256320040746
846,360.4584321953909
847,469.7650069955447
848,316.1130007874342
849,322.45015224990914
850,318.8429736787618
851,323.22614404198725
852,320.13064363467413
853,412.4508265553776
854,425.0252123994927
855,326.46268531252616
856,314.38222134478855
857,380.5707778193202
858,330.38884778595144
859,390.6465908877756
860,370.146151042565
861,285.2127942501384
862,439.3752600665031
863,452.7938836547761
864,333.3605654757807
865,345.6149220032008
866,380.29326953624525
867,383.72283949935127
868,400.92721363364154
869,469.5102269383175
870,361.1526386252975
871,331.0851377730773
872,303.03403859927363
873,336.45349800290404
874,372.34365135631015
875,464.7278931758894
876,350.1194350481914
877,388.18939758194495
878,377.1788551963624
879,438.4196636724042
880,506.3466212936811
881,354.45656135398394
882,357.5280278740889
883,435.2080438534536
884,418.0945744813156
885,477.3353662868017
886,415.1964092662982
887,369.035395460647
888,417.53274153461547
889,444.4351790291454
890,431.02410905986824
891,416.3637015553649
892,445.3337344794577
893,451.4647795222836
894,463.10794955187635
895,427.4354943794821
896,387.6440959841573
897,404.3356843216661
898,458.3254483254178
899,358.1532164506382
900,418.43366544364505
901,381.33305938363196
902,403.43724114674086
903,466.92259313036493
904,413.55495340099515
905,407.32182740780746
906,338.0071929510041
907,444.312678301361
908,440.2742090570538
909,517.162736165273
910,394.61108825235
911,421.95751638319695
912,424.46918418553776
913,491.8726639881737
914,409.23522338065237
915,428.95107628851696
916,446.39482548582697
917,426.33045615781793
918,395.6783192724736
919,428.70449964491536
920,473.6815874929886
921,369.674235029447
922,428.6484837073438
923,387.99395925304134
924,483.7523314462421
925,348.8406547608113
926,398.0539076364206
927,445.86059375322606
928,506.27620146171705
929,425.7124869463506
930,402.24002366534006
931,525.0578534720295
932,359.5993049791878
933,323.0597021689959
934,456.00072250266663
935,409.89728878236946
936,384.93835914346437
937,472.41782236496766
938,450.19003568855993
939,410.7960684631636
940,375.9847800664553
941,484.62286641400726
942,474.51005889793305
943,438.04120681103086
944,536.3318498023833
945,391.49576168369236
946,369.72374145376307
947,412.4045965059378
948,445.72069918222513
949,461.1669724661346
950,437.9381971071835
951,468.60276982571486
952,389.4230287904778
953,525.188230203663
954,449.89244108037155
955,510.8647915794064
956,473.1362673188852
957,479.8376609576892
958,486.4883640116102
959,481.3854280008657
960,492.1361379933772
961,527.4576265066215
962,471.82605848507353
963,498.4501878794256
964,459.51321528563864
965,537.0058607724736
966,432.1803848970365
967,557.0470216455408
968,465.99210246778284
969,397.4612448940976
970,476.40522074553945
971,436.94741712625597
972,514.0321774494362
973,440.36880103488045
974,451.69082833926103
975,380.52296345272345
976,453.38468403754615
977,355.8060336685522
978,398.80485882571384
979,517.0207328072149
980,519.2900079325416
981,502.27287808924825
982,433.6511928435393
983,480.614432192901
984,483.8198730454716
985,427.0817655403729
986,561.1699150883576
987,530.8681145287836
988,476.9517913085168
989,490.34429194972654
990,500.41914039737765
991,388.9132565787855
992,479.64113087397016
993,458.90078760011005
994,443.91899950525425
995,480.9449853557023
996,585.8843263424761
997,529.0421430633505
998,469.4410505108602
999,527.629139067808
