N,Z_0,Z_1,Z_2
1.208829416185395,0.3065177071074225,0.6409227259427507,0.6535213573330245
0.5719877075065909,0.24469654219292167,-0.03852274549943835,0.118087194113522
0.9925473226740861,0.6483231542340433,-0.38890827709867354,-0.5443506176005926
0.49804924549278035,0.119955056485805,0.0030227211587953995,-0.7586768647803013
0.5694806476070963,-0.23011687361880165,0.31501270325743197,0.4839845747701137
0.9907187912238163,1.1437612473576493,-0.5100347465418169,-0.7288997277565139
0.5731034191874465,0.34450292018142437,-0.24789257479563415,1.0694318079757428
-0.875412314882516,-0.8469710889244159,-1.1846548338713219,0.4543993151608754
0.154257943950203,0.2701646979943184,-1.5196148035968666,0.4174587598073296
-1.8513696369379793,-1.6510875025886338,0.09320390375675036,-0.10195658647167075
-0.2648281180312553,1.3253249367179354,0.4139345247164845,0.716956283773902
-0.4805863004369405,0.09393387514310997,0.9805373749534522,1.0303257552965097
-0.026717861322891574,0.06467062847512113,0.5327676765990602,-0.13855113557276955
3.083650877259892,2.270704584251865,0.46891572325380615,1.3927942332993015
3.414951798098385,2.6058819959660156,1.8265740180099357,0.7328026800140568
2.5072923340402498,0.6369830791605532,-0.01921428127333835,-0.8373324866776226
1.4382771412067794,0.7522629664110057,0.3109420059309912,0.0808796770423102
2.2088511679402334,1.2406324585875812,1.541628247699,0.31853248694911807
3.1693132866921143,1.930147498189051,2.3705690638253833,0.3073980609917225
0.8086369091146608,0.25493660020817255,1.3857246651245485,0.8343792691354334
0.4933784682418369,0.18624753396722324,0.4561679338615587,1.2205500603683244
1.2570660604670676,1.261883729075032,-0.6882055433267502,-0.39795992786126244
1.5825571582752818,0.5219270483920273,-0.3135141961940361,-0.282093775371637
2.1020115959828747,0.8588852669666203,0.08391236033193661,-0.1880645900811238
1.6885581630828614,0.7816365793454649,0.10581873867427474,-0.005606696327871183
-0.24454665506688622,-0.9785846324223912,0.5342690050822663,-1.361631550918568
-0.9934589566315517,-1.0546579383035288,0.7376182353728747,-0.31253827681412344
-2.7787559334830045,-2.8522704318237286,-0.09101238416742358,-0.04120524018780823
-1.8269747277974449,-0.830574790581504,-0.7471907076078712,1.5177236865337065
0.11607934705196832,1.172722470214452,-0.45779440756718376,-0.02053982307762381
-0.66665231252389,-0.874662249636184,0.27089078282462886,-0.35312727384285153
2.6929081075503922,1.0588711234912715,1.5606232029950506,0.24453458495997524
1.5672234267720944,1.2113203976719258,-0.8113759462052277,0.12520181483394607
1.0461549733923374,0.18742189289466343,0.6924678812500946,0.7696333900172694
0.3114392645507609,0.0298727348143895,0.04546728531358024,1.2890923513728278
0.9918317731862438,0.08880768782239465,1.0119254353540588,-0.14019847881732383
0.23950771060703208,-0.8433253762145537,2.028989584294421,0.06321697077997375
-0.4617118798420398,-0.4509954798743817,1.1884545456256346,0.5680012549108018
0.1366583999742928,-0.1367634025541069,-0.5246334975856529,-0.32472842682779357
-0.05870677206872482,0.5845852651286726,-0.5001803137242482,1.6486731488485429
1.0953396707813683,0.9087298986434263,0.1805779653842687,0.9296048200427638
-1.1046110205930129,-0.5609920717584966,-0.17968405939569326,0.5353585256778755
1.0725609063449673,0.7135147267317347,-0.08134807219911637,-0.9388159544546351
-0.5995501417144231,-0.6351675951525275,-0.6564783069248488,-0.8737797939914624
-0.09230641258405775,-0.2959500520079548,-0.3821400125623746,-1.8767635466403922
-0.025514325269035132,0.31031534526900584,-0.6334877565371754,-0.19640797373622865
0.5329269794039747,0.03940967201372765,0.5552668225200001,-0.6750807469380278
0.10921919069442672,-0.11907889603901452,0.4951038245350502,-0.1919431466021972
-0.011108021848616312,0.245625478676013,0.8469556713970978,0.2364848228865264
-0.5120457005143098,-0.503673952719446,-1.0731434655920598,0.2642421052047395
-1.0469554217626205,-0.7534009346998146,-0.7285621999548695,-0.20028823240203739
-1.187249630159801,-0.35479429473126145,-0.8597173593088528,0.5133340754720264
0.37047422643197503,0.8903123534498131,-0.6375741753968313,-0.6611877299625614
0.4709895475450912,0.07639439033048641,-0.9435981852146729,-1.7258009214326404
1.920521730012562,1.9198002109473353,-0.9190555940445231,-1.84488465291308
1.6001961498011608,0.5982133139400888,1.0685789244674604,-0.15248758151446706
-2.486905859418616,-2.8547559553525255,0.17548304062388811,1.0346952597896615
-2.106832549195689,-1.0105048878280178,-0.9860795303292061,-0.12336050487747224
1.2210610669598359,1.4629331298088317,-0.5663104728106475,-0.4922885951677153
0.3982912069262026,0.29893246094620024,1.7691927181706952,0.09975513081374959
0.032575762273485714,-0.3780471841798561,1.2594556733930302,-1.0312417509537237
-1.2168294307969545,-0.9492691758341311,-0.32612652381431034,-0.8329426824966923
1.4384721121533375,1.1339439930726805,-0.29793302340176775,-1.492130806849989
2.2011548154661122,1.2296133256004487,-0.13570143924905365,-0.5895666531478029
3.0832379837832367,0.9179575143702593,0.012814193293843888,-2.5702554462299454
1.459520673269193,0.6116934432150338,-1.558274181513055,-2.265737820699702
2.6497171660126595,1.563244941656456,-1.3308720020930727,-2.3285031964703258
1.9765858971978951,1.133850690729196,-0.583202942118584,-1.0447621973148165
-0.29628083605399325,-1.00303026507944,-1.657855797597891,-0.09734274661022402
1.5294927908064055,0.5678374869016805,-0.7112361693283655,-0.12815442392996038
1.2236416151778569,0.2831938324973858,-0.16152136738559025,1.5064185974104793
0.40312267607821084,-0.05368102720819133,0.6353060971195895,0.5720569140394612
1.1888276875080466,0.7526519228138763,1.160608366670592,-0.5871953481063295
0.12634930168829994,0.17891688971252487,0.2725477134311407,-0.6604310545888493
-3.843773917640973,-2.897771476055231,0.31480457654256433,0.1986766910446473
0.037760668749568266,0.9778338247769942,0.7177962716787673,0.3790458514788915
1.0172452095120994,1.233286766361049,1.1476359345388447,1.7880136818251178
0.7881705073526085,0.12406813240438613,0.49151786067311737,0.8176089193998813
-0.3004391740735022,-0.3475830025499659,-0.447352349864095,-0.466681101345114
0.7446102304776792,0.15713182639165002,0.3785970837970343,-1.103907174766094
-1.3483856207430667,-1.2529674614803674,0.8913614132779794,0.13386618665546118
-0.3985522351314002,0.05581217134401323,0.4654285709728828,-2.1981170477714143
0.6612754290414308,-0.21903462650984815,0.6820693729428527,-0.626208580166121
-0.40312091833947894,-0.3967577676640976,1.6340103346369557,0.35913716045111577
-1.1512558913183342,-1.002470109381648,0.16758000556380553,-0.2629964379698177
-1.2401966438294831,-0.8791302225307741,-0.5154385086131724,0.032203550909604306
0.7111167711000869,0.9304703904519063,-1.0833147442892341,0.9899544734389717
0.6652897438222869,1.5211151109187657,-0.04946606321442115,1.5173517336563527
1.2901149123598454,0.8070610930747991,0.8264980334008789,1.6471623472911898
-0.1041376401267261,0.11587560010873249,-0.1147195143448636,1.387040667839231
-1.6492363630590807,-0.8547282631567548,1.5460853428342363,0.3808699942338367
0.6175035406118918,0.5468080265103713,0.07383336426185988,-0.8311666125064733
1.7536598122252665,1.7202977998970488,0.29083433111252643,-2.0466964276941195
-0.5453978323153967,-1.2704443943023878,0.037246606212250996,0.5410724090957928
1.492521464066218,0.9201704233077252,1.2365022476204754,0.9927323386310449
-1.7600239195174407,-1.981635568818754,-0.07287189259632648,-0.6568789281549992
-1.2930787179678436,-0.7363361901121543,1.4257424298040868,0.5588755467671802
-0.9084597809239445,0.23735737411197402,0.3855782564921355,-0.16061700541323987
-2.0985810547782457,-1.3175156198485487,-0.9795384186131407,-0.5189520577325717
-1.5829581925276361,-1.780493850170429,-0.794987648873855,-1.2090729191107306
-0.4889200461425207,-0.17042500056935142,-0.37942957298348196,1.111060468353954
1.3816146339328905,0.8426300308352709,1.3472681766428072,-0.6860122139516701
0.6353332469375267,-0.30692704327250175,0.09702082701116127,-1.2138733260892185
1.9215502743486201,1.2825066040946551,0.06251738920375807,0.025125398992513703
0.47649294719766566,-0.5234207454811959,1.8407251052027294,0.626125001750346
2.3638119877821735,1.6496672551728662,0.8141136786955048,0.6246560640928027
0.5185435001643106,0.45033845983918985,-0.22134030768867674,-0.6063999712382206
-0.23666348102756896,0.3253709977742399,-0.6793327341049178,-0.4418518842444511
0.4186650051909157,0.6800099020574325,-1.5458812829869961,-0.9014421504684936
0.9973757181567141,0.45702883709891506,-0.20598471149990588,-0.7914495256617277
1.744590885044936,1.9371860724232934,0.9966531752761753,1.0851510876436723
3.6643962314322724,2.593920277892997,0.06332481951990199,0.6223756186553383
1.634777228475236,1.064901854991693,-0.8600984007688132,0.8455386787251926
1.4946980626369557,0.047275596215458904,-0.042701010123747885,-0.41039001702766015
-0.3254534970501486,-1.1666455798110755,0.011482739056218938,-0.6238905327219446
-0.029187035820765095,-0.9877038424171596,-0.09856456419451164,0.07914060383012478
0.34982357244117707,-0.18829257947169015,0.36654741598566404,0.9636128538614389
-0.7801385370190562,-0.13899737296018377,0.1685532540481147,0.23515934121727247
-0.4830643457044977,-0.07147307320631241,-0.2441840091546104,1.2608025417114883
-0.02104069033719569,-0.009246163611436849,0.7827934240157903,2.3908006700007736
0.7361851854001561,0.49369048939801247,-1.3136211084080385,-0.49132294844951796
-1.5001322673849842,-1.251949107326275,-1.4264526853125403,-0.2113303854140181
-2.6955424562667707,-1.2758654494738684,-0.7366946374005389,0.42002300007829874
-0.4704916222652097,0.8667477806209247,-1.4220930958054472,-0.0264558031103429
0.7373066233199461,1.0116420952796665,0.7963824243729023,1.2993778765993589
-0.4451712203915477,-0.3334530899285044,-1.6098470174506399,0.5948115157053974
0.855061711520579,1.228643362609045,0.03459574413977895,0.488816989542988
-0.36372635739341375,-0.43066259219790526,0.49210876225650835,-1.0967429883493915
-0.58475751568921,-0.33792460256304224,0.4563658845142299,0.3308440353063649
-1.9206411729811224,-1.8930559854488156,0.5151090888743428,-0.15040263195097908
-0.5706648056909431,0.4685110702753135,-0.32201517393218126,0.263952811074664
-0.188017282916495,0.08495112277175451,-0.7453905309490527,-0.13072226386490338
1.6561492527523423,1.0867733400489235,0.9463620703137275,-0.6324779016148167
1.1934779693491335,0.926619326434085,0.19002431203978243,-0.4184512789634133
0.4801851895733281,0.28479493411660833,-1.2097642281005854,-1.2109889015213946
-0.4268485354774145,0.22296594019655502,-1.5045876358380994,-0.7144079267554647
0.8741093400484349,1.2466628593478388,-1.8697525818051133,0.5634006857765879
0.1159901989330592,0.09452053332065571,-0.4403342030485893,0.9465967209159118
0.3548929693851992,-0.12337467917658218,0.8146573255201373,-0.42680187341762293
0.12023294473774768,0.055512588307380206,-0.0011723828816389004,0.45885657084412845
0.35600443962163797,0.8298388216144291,0.10564154658307215,-0.15936007168840827
1.4239678057220448,1.1041524001906056,-0.4140606242770187,-0.6145390977067694
2.292390444309145,2.155327697565262,0.6085047872118617,0.18925367248023012
0.7719017548569507,0.37212359999825534,0.9603270048495612,0.6099420205391786
1.5427628035728642,1.3628901566699958,1.1286785510597999,-0.29327292599000454
1.2035221030994263,-0.35325439264282565,1.9433391948099479,0.5913705862739203
1.5988772187877904,0.5643666110411433,-0.378706142817435,0.19201527727066733
-0.10067784677644387,0.2725405485639747,0.5637991204969988,1.7569287124628556
2.0888514208450006,1.8264270492317716,-1.1316224477519035,-0.5177039018313676
2.319284444924442,1.0136239374440605,0.23896576821382348,-0.4292992789011497
1.0106614195453325,-0.20471999625010373,0.8025885585530277,-0.43186337416120685
1.1068068902887906,0.5795453360893915,0.9264096995073446,-0.8826326741231966
1.1719704631812655,0.5057559029531977,1.0414546317122693,-1.4690101416632468
0.1024636719041952,-0.17109934103307772,0.281643126784605,0.3613209481538021
-0.3856929682174433,-0.28327607588266807,-0.413749205894574,0.34338602595730894
-1.1633741405858635,-0.9543456345707135,0.5503355217966239,-0.993221647841938
2.003636609633069,2.6134628142895275,-0.307374432158805,-0.8674591612488486
1.8937476829394768,0.7055939047221026,0.5429950102522539,-0.6825462318579669
1.5499869655525123,1.163771994145466,-0.49569675373850636,-0.04265011418392134
0.6093146304040034,-0.8842361877603386,0.16117949445798022,-0.8329447378636214
-1.061945310002817,-1.2137123782089463,0.34943685245358613,0.81873167944998
-0.6702690290851603,-0.3466166850382159,-0.5482477378491784,0.31767333302414297
0.020133181612758677,-0.16859480557469225,-0.4184506186492086,1.2443378801159244
1.1221887373762303,0.8184840574151961,0.68761472326012,0.9140344532683199
-0.39208793370595385,-0.7900296611974911,0.3178164704582962,0.1375693301387222
-0.10239752860855078,0.4320805018656706,0.6082989716331487,-0.09739644992657326
1.1872630998007765,1.6519695506788583,-0.20542017176379201,0.26332518032765695
-0.8695086042232885,-0.533251963093509,0.07760540602980144,0.22325657244508296
1.0756502941311323,0.8538117326927361,-1.1791011826490048,0.28940268786766765
-0.9128102787832918,-0.7391396386179542,-1.0211941706891001,0.7205892459604366
-0.016942507028322493,0.24913455875778598,0.7644522975541521,1.2632372667970566
0.7504316555435013,0.46401275571175754,0.787747949797839,-0.31045981339868756
2.0511966860243125,1.88109046714484,0.3408515825902009,-1.432354180300332
0.4751305179844672,-0.2636096872560062,0.2907006342662789,-1.3110039799082316
-0.046747699638020335,0.16650464271536314,-0.9958442768424522,0.44582812977696984
0.7500021038765006,1.1278168462887233,0.06078432838872677,0.022450604982539174
-1.0035122837623907,-0.8956635578284166,-0.9763083379377512,-0.5018035613418437
-1.0903398930247914,-0.13745257646134282,-0.9178465447257858,0.07081272436429953
-1.3685250977619694,-0.8469004808934243,0.3183034861244918,0.6056016292732661
-1.417465686738123,-0.8207972871524551,-0.4760084389185661,-0.655580204502553
0.2731676315253018,0.5682798633203421,-0.5652634687034421,-1.0564382209203889
1.8084300208536421,0.8646273841314199,-0.23502403708532058,-0.4677337917516453
3.5900727356324764,2.801031596170408,0.038084588742469255,-0.28093637345259204
4.0871677287893755,1.9876617457961063,1.1917266664263395,-0.712375616598584
3.455778803806082,1.7369280021685585,-1.0107246757383062,1.5110963417990941
0.7988453212146515,0.2306217984333101,-0.6757663362513461,1.5844949208056378
-0.40275828921935974,-0.20479352629289904,0.2903852069988524,0.49925488801165974
-0.36096760364361546,0.14507052452243016,-0.29420911786957904,0.7249564242069807
-2.146736077839644,-2.197742434876435,-0.4201819106856234,-0.6808995645350446
0.7113322333751418,1.2652192881459787,-0.8243828037608989,0.4603449019187644
-0.02378041017978122,-0.37157686919192684,-0.5364582058247052,0.0235034270999962
-0.8007854573616398,-1.0894705118731896,0.37930793361814064,-0.5601031009340637
-0.42554112103793823,-0.6326157468989969,1.2065511008367165,-1.324662203854075
1.4412060283754675,0.7903602657737251,0.7333171365031598,0.11905358121187937
1.2746712686675332,1.4415155546527914,1.4438860337882944,0.09590102935934974
0.3444986878666784,-0.05002827436222651,0.6039458689786299,-0.4370315562129204
-0.19690803737989354,0.46302452052501675,-1.1907661591890817,0.6192474890158807
0.6898982269002292,0.0709847786659663,0.23855794352900167,0.03597939561353952
-0.9743457398190346,-0.9479593940032798,-1.6255610087063534,0.21266589880625755
-0.1916385491445805,0.013080739556218635,-0.6088022211236774,-0.30660823847102714
-0.5574039075280335,0.061750463979822576,-0.20432796312786544,0.19470110864127027
-1.731560244297659,-1.4948037753676409,-1.030039261954132,-0.8577950979446517
0.7740954627869601,0.8308311668496262,-0.5270560833777201,-0.6803740707214075
-1.4256095795256045,-1.3769920484928049,-0.6405087328748889,-0.2445543966751938
-0.19122193250137093,-0.014125362511928474,-0.09616120441070902,-0.7688731743814541
-0.9760083665530519,-1.0263394799747227,-0.2835694972293755,-0.7617925800910246
-1.9121887119682537,-0.9936644054394203,0.4282743557084929,0.2554351129206025
-1.4087812048864525,-0.8761479697788808,-0.1650672362280154,-0.2993704767937385
0.0884181559397092,0.5540038292003114,0.46848272568779475,0.7072160096815343
-1.5906225924021453,-1.1198683247124022,0.17192143755579795,0.6066987023774693
-0.21628066508129518,-0.3916733274865448,0.2770452630927333,0.24832991972204949
2.112352975509211,1.4958769322826415,0.20735114721243397,-1.102022174907176
0.13159909841901188,-0.37539743013137705,-0.32356519898151614,0.7479012880225459
-0.23879806474869636,-0.08626928160212984,0.8459559928159339,1.457987083386324
1.2213532671243967,0.6669272733852041,0.8014970980032821,0.8135488352324196
-0.6976338072610075,-0.430313944424389,-1.6395073863508207,0.4349624046316736
0.3826056259245486,0.40765442853643885,-1.6024471692304436,0.22859253283417058
0.27866800977520717,-0.5614957320221494,0.8957757728060913,-0.23882191644365247
0.14390832692134004,0.604944811075455,0.08731038863987214,-0.29480256548491085
0.4635511003761413,0.20041240705108848,2.4274594096015543,0.2047289396819555
-1.3530479105322295,-0.8794666882415161,1.2280475907137092,-1.1148565422756684
2.529331363058824,1.2497440958263557,0.8250413568764301,-0.4821175349125891
0.8355156938112007,0.1713694333054504,-0.0945168335930941,0.13310747402393922
0.340906240063122,-0.229448118409204,-0.2106304677471757,-1.3486519933021588
-0.0938828903165374,-0.9547395917088046,0.07160878031798824,-1.0718812819343944
-0.8746874535156011,-0.6451548999217303,0.8078766675278195,-1.6777691573941218
-0.04003175609212653,-0.20980446386377605,0.3738254352548837,-1.829692722996151
-0.23863368503912344,0.14534084159852517,0.10127146683467297,-0.3113187239121522
2.1407381882015897,1.1424526671597004,-0.7960561831639986,-1.085863930687113
-0.7822206315547492,-1.0747455281874074,-0.6726057466616947,1.6344480174215317
-0.6844633081565177,-0.5498429678676764,-0.5971298752564158,0.4729767488978671
1.0824762446525074,1.100496313366055,-0.32462034953044994,-0.502023679505097
1.8234210888149969,0.41590135868868194,-0.7448662061822822,-0.4668539752738837
1.2214973784071883,0.5051792767808727,-1.200275772290702,-0.23925588835390965
2.0596228412320534,1.707694418181709,-0.7013830384222727,0.0963711467909215
0.7737002370646646,0.69251093899762,-2.355216206526251,0.25006254588518784
0.929665759466302,0.6181304075014067,-2.1332802079082365,0.30216571360230293
-0.37622031855881505,0.0959071523450238,-1.4813171123556717,0.946033613954992
1.8693391269683346,1.7998390250262901,-0.2311076311239521,1.2923382760822677
1.9170727252292963,1.4227489020441935,-0.7228789952715196,0.5386173066115909
-0.013152701563280363,-0.42434001228821994,-1.2358440627152574,0.478111198788638
0.1365923206015558,0.47556706439857116,0.07358617107034338,-0.4329963295573612
-1.3228988840405707,-1.041509080820888,-0.1568861750523291,-0.6847711933286276
0.3057006075807098,0.8900183780596551,1.0196673814414563,-0.6032349700441899
1.0085012227209231,0.8600713499487311,0.09302304072793266,0.8026342810846508
1.0621445351672678,0.021845728220059202,-0.6530886903467827,-0.2650004523174554
0.270675984302842,-0.38854189835100406,-0.6324273369941991,0.028578755137209283
-1.3896890796924624,-1.864531217792209,1.1831491725206085,0.08683001964120694
1.007906465235398,0.3980803974158197,1.6186234220249485,0.6473895553834896
-0.5306270186697334,-0.030853127781076475,0.5992172241650449,-0.2377018461734937
0.3694470636095853,-0.3118454630957534,0.9875591273932633,-0.4226771598742889
0.2042331593023473,0.6661164580774676,-0.9327649981345266,0.6750754252152913
0.08170864956867319,-0.5270238119174084,0.6286733215338987,0.46205649763548706
-0.6888468286031169,-0.6884907631034001,0.402011035011543,-0.24809472588662523
-0.861537863353613,-0.8291787619006565,-0.04148525506116474,0.8290778477666343
-3.2911091883069403,-1.5170282435455775,-0.10539322811494937,0.42172543571179555
0.8999511009118774,2.107327166715069,0.062211859843631576,-0.2397323267208275
0.39666057633490615,0.22736757353056627,-0.47704662020091043,0.6348744999456909
-0.046274173135398,-0.3050424355304927,-0.6112385602232377,1.6656423804774794
0.325134104897583,0.8386396416578853,-1.366745265641338,0.3524836379605056
-4.297165922493325,-2.9832348817371868,0.7079554036095971,-0.6426550021566758
-2.3676080211148394,-0.6299199948532145,-0.6473091028669286,-2.1260614418593655
-1.3650486831273836,-0.11677073443552392,-0.5078433760228628,0.6101478872478509
