,windows_run_0,window_mean
261,141.0,141.0
262,141.0,141.0
263,141.0,141.0
264,141.0,141.0
265,141.0,141.0
266,141.0,141.0
267,141.0,141.0
268,141.0,141.0
269,141.0,141.0
270,141.0,141.0
271,141.0,141.0
272,141.0,141.0
273,141.0,141.0
274,141.0,141.0
275,141.0,141.0
276,141.0,141.0
277,141.0,141.0
278,141.0,141.0
279,141.0,141.0
280,141.0,141.0
281,199.0,199.0
282,199.0,199.0
283,199.0,199.0
284,199.0,199.0
285,199.0,199.0
286,199.0,199.0
287,199.0,199.0
288,199.0,199.0
289,199.0,199.0
290,199.0,199.0
291,199.0,199.0
292,199.0,199.0
293,199.0,199.0
294,199.0,199.0
295,199.0,199.0
296,199.0,199.0
297,199.0,199.0
298,199.0,199.0
299,199.0,199.0
300,199.0,199.0
301,199.0,199.0
302,199.0,199.0
303,199.0,199.0
304,199.0,199.0
305,199.0,199.0
306,199.0,199.0
307,199.0,199.0
308,199.0,199.0
309,199.0,199.0
310,199.0,199.0
311,199.0,199.0
312,199.0,199.0
313,199.0,199.0
314,199.0,199.0
315,199.0,199.0
316,199.0,199.0
317,199.0,199.0
318,199.0,199.0
319,199.0,199.0
320,199.0,199.0
321,199.0,199.0
322,199.0,199.0
323,199.0,199.0
324,199.0,199.0
325,199.0,199.0
326,199.0,199.0
327,199.0,199.0
328,199.0,199.0
329,199.0,199.0
330,199.0,199.0
331,199.0,199.0
332,199.0,199.0
333,199.0,199.0
334,199.0,199.0
335,199.0,199.0
336,199.0,199.0
337,199.0,199.0
338,199.0,199.0
339,199.0,199.0
340,199.0,199.0
341,199.0,199.0
342,199.0,199.0
343,199.0,199.0
344,199.0,199.0
345,199.0,199.0
346,199.0,199.0
347,199.0,199.0
348,199.0,199.0
349,199.0,199.0
350,199.0,199.0
351,199.0,199.0
352,199.0,199.0
353,199.0,199.0
354,199.0,199.0
355,199.0,199.0
356,199.0,199.0
357,199.0,199.0
358,199.0,199.0
359,199.0,199.0
360,199.0,199.0
361,199.0,199.0
362,199.0,199.0
363,141.0,141.0
364,199.0,199.0
365,199.0,199.0
366,141.0,141.0
367,199.0,199.0
368,199.0,199.0
369,199.0,199.0
370,199.0,199.0
371,199.0,199.0
372,199.0,199.0
373,199.0,199.0
374,199.0,199.0
375,199.0,199.0
376,199.0,199.0
377,199.0,199.0
378,199.0,199.0
379,199.0,199.0
380,199.0,199.0
381,199.0,199.0
382,199.0,199.0
383,199.0,199.0
384,199.0,199.0
385,199.0,199.0
386,199.0,199.0
387,199.0,199.0
388,199.0,199.0
389,199.0,199.0
390,199.0,199.0
391,199.0,199.0
392,199.0,199.0
393,199.0,199.0
394,199.0,199.0
395,199.0,199.0
396,199.0,199.0
397,199.0,199.0
398,282.0,282.0
399,282.0,282.0
400,282.0,282.0
401,282.0,282.0
402,282.0,282.0
403,282.0,282.0
404,282.0,282.0
405,282.0,282.0
406,282.0,282.0
407,282.0,282.0
408,282.0,282.0
409,282.0,282.0
410,282.0,282.0
411,282.0,282.0
412,282.0,282.0
413,282.0,282.0
414,282.0,282.0
415,282.0,282.0
416,282.0,282.0
417,282.0,282.0
418,282.0,282.0
419,282.0,282.0
420,282.0,282.0
421,282.0,282.0
422,282.0,282.0
423,282.0,282.0
424,282.0,282.0
425,282.0,282.0
426,282.0,282.0
427,282.0,282.0
428,282.0,282.0
429,282.0,282.0
430,282.0,282.0
431,282.0,282.0
432,282.0,282.0
433,141.0,141.0
434,282.0,282.0
435,282.0,282.0
436,141.0,141.0
437,282.0,282.0
438,282.0,282.0
439,141.0,141.0
440,282.0,282.0
441,282.0,282.0
442,282.0,282.0
443,282.0,282.0
444,282.0,282.0
445,282.0,282.0
446,282.0,282.0
447,282.0,282.0
448,282.0,282.0
449,282.0,282.0
450,282.0,282.0
451,282.0,282.0
452,282.0,282.0
453,282.0,282.0
454,282.0,282.0
455,282.0,282.0
456,282.0,282.0
457,282.0,282.0
458,282.0,282.0
459,282.0,282.0
460,141.0,141.0
461,141.0,141.0
462,141.0,141.0
463,282.0,282.0
464,141.0,141.0
465,282.0,282.0
466,282.0,282.0
467,282.0,282.0
468,282.0,282.0
469,282.0,282.0
470,282.0,282.0
471,141.0,141.0
472,282.0,282.0
473,282.0,282.0
474,282.0,282.0
475,282.0,282.0
476,282.0,282.0
477,282.0,282.0
478,282.0,282.0
479,282.0,282.0
480,282.0,282.0
481,282.0,282.0
482,282.0,282.0
483,282.0,282.0
484,282.0,282.0
485,282.0,282.0
486,282.0,282.0
487,282.0,282.0
488,282.0,282.0
489,282.0,282.0
490,282.0,282.0
491,282.0,282.0
492,282.0,282.0
493,282.0,282.0
494,282.0,282.0
495,282.0,282.0
496,282.0,282.0
497,282.0,282.0
498,282.0,282.0
499,282.0,282.0
500,282.0,282.0
501,282.0,282.0
502,282.0,282.0
503,282.0,282.0
504,282.0,282.0
505,282.0,282.0
506,282.0,282.0
507,282.0,282.0
508,282.0,282.0
509,282.0,282.0
510,282.0,282.0
511,282.0,282.0
512,282.0,282.0
513,282.0,282.0
514,282.0,282.0
515,282.0,282.0
516,282.0,282.0
517,282.0,282.0
518,282.0,282.0
519,282.0,282.0
520,282.0,282.0
521,282.0,282.0
522,282.0,282.0
523,282.0,282.0
524,282.0,282.0
525,282.0,282.0
526,282.0,282.0
527,282.0,282.0
528,282.0,282.0
529,282.0,282.0
530,282.0,282.0
531,282.0,282.0
532,282.0,282.0
533,282.0,282.0
534,282.0,282.0
535,282.0,282.0
536,282.0,282.0
537,282.0,282.0
538,282.0,282.0
539,282.0,282.0
540,282.0,282.0
541,282.0,282.0
542,282.0,282.0
543,282.0,282.0
544,282.0,282.0
545,282.0,282.0
546,282.0,282.0
547,282.0,282.0
548,282.0,282.0
549,282.0,282.0
550,282.0,282.0
551,282.0,282.0
552,282.0,282.0
553,282.0,282.0
554,282.0,282.0
555,282.0,282.0
556,282.0,282.0
557,282.0,282.0
558,282.0,282.0
559,282.0,282.0
560,282.0,282.0
561,282.0,282.0
562,282.0,282.0
563,282.0,282.0
564,399.0,399.0
565,399.0,399.0
566,399.0,399.0
567,399.0,399.0
568,399.0,399.0
569,399.0,399.0
570,399.0,399.0
571,399.0,399.0
572,399.0,399.0
573,399.0,399.0
574,399.0,399.0
575,399.0,399.0
576,399.0,399.0
577,399.0,399.0
578,399.0,399.0
579,399.0,399.0
580,399.0,399.0
581,399.0,399.0
582,399.0,399.0
583,399.0,399.0
584,399.0,399.0
585,399.0,399.0
586,399.0,399.0
587,399.0,399.0
588,399.0,399.0
589,399.0,399.0
590,399.0,399.0
591,399.0,399.0
592,399.0,399.0
593,399.0,399.0
594,399.0,399.0
595,399.0,399.0
596,399.0,399.0
597,399.0,399.0
598,399.0,399.0
599,399.0,399.0
600,399.0,399.0
601,399.0,399.0
602,399.0,399.0
603,399.0,399.0
604,399.0,399.0
605,399.0,399.0
606,399.0,399.0
607,399.0,399.0
608,399.0,399.0
609,399.0,399.0
610,399.0,399.0
611,399.0,399.0
612,399.0,399.0
613,399.0,399.0
614,399.0,399.0
615,399.0,399.0
616,399.0,399.0
617,399.0,399.0
618,399.0,399.0
619,399.0,399.0
620,399.0,399.0
621,399.0,399.0
622,399.0,399.0
623,399.0,399.0
624,399.0,399.0
625,282.0,282.0
626,399.0,399.0
627,399.0,399.0
628,399.0,399.0
629,399.0,399.0
630,399.0,399.0
631,399.0,399.0
632,399.0,399.0
633,399.0,399.0
634,399.0,399.0
635,399.0,399.0
636,399.0,399.0
637,399.0,399.0
638,399.0,399.0
639,399.0,399.0
640,399.0,399.0
641,399.0,399.0
642,399.0,399.0
643,399.0,399.0
644,399.0,399.0
645,399.0,399.0
646,399.0,399.0
647,399.0,399.0
648,399.0,399.0
649,399.0,399.0
650,399.0,399.0
651,399.0,399.0
652,399.0,399.0
653,399.0,399.0
654,399.0,399.0
655,399.0,399.0
656,399.0,399.0
657,399.0,399.0
658,399.0,399.0
659,399.0,399.0
660,399.0,399.0
661,399.0,399.0
662,399.0,399.0
663,399.0,399.0
664,399.0,399.0
665,399.0,399.0
666,399.0,399.0
667,399.0,399.0
668,399.0,399.0
669,399.0,399.0
670,399.0,399.0
671,399.0,399.0
672,399.0,399.0
673,399.0,399.0
674,399.0,399.0
675,399.0,399.0
676,399.0,399.0
677,399.0,399.0
678,399.0,399.0
679,399.0,399.0
680,399.0,399.0
681,399.0,399.0
682,399.0,399.0
683,399.0,399.0
684,399.0,399.0
685,399.0,399.0
686,399.0,399.0
687,399.0,399.0
688,399.0,399.0
689,399.0,399.0
690,399.0,399.0
691,399.0,399.0
692,399.0,399.0
693,399.0,399.0
694,399.0,399.0
695,399.0,399.0
696,399.0,399.0
697,399.0,399.0
698,399.0,399.0
699,399.0,399.0
700,399.0,399.0
701,399.0,399.0
702,399.0,399.0
703,399.0,399.0
704,399.0,399.0
705,399.0,399.0
706,399.0,399.0
707,399.0,399.0
708,399.0,399.0
709,399.0,399.0
710,399.0,399.0
711,141.0,141.0
712,399.0,399.0
713,141.0,141.0
714,399.0,399.0
715,399.0,399.0
716,399.0,399.0
717,399.0,399.0
718,399.0,399.0
719,399.0,399.0
720,141.0,141.0
721,141.0,141.0
722,141.0,141.0
723,141.0,141.0
724,141.0,141.0
725,399.0,399.0
726,141.0,141.0
727,399.0,399.0
728,399.0,399.0
729,399.0,399.0
730,399.0,399.0
731,399.0,399.0
732,399.0,399.0
733,141.0,141.0
734,399.0,399.0
735,399.0,399.0
736,399.0,399.0
737,399.0,399.0
738,199.0,199.0
739,399.0,399.0
740,399.0,399.0
741,399.0,399.0
742,399.0,399.0
743,399.0,399.0
744,399.0,399.0
745,399.0,399.0
746,399.0,399.0
747,399.0,399.0
748,399.0,399.0
749,399.0,399.0
750,399.0,399.0
751,399.0,399.0
752,399.0,399.0
753,399.0,399.0
754,399.0,399.0
755,399.0,399.0
756,399.0,399.0
757,399.0,399.0
758,399.0,399.0
759,199.0,199.0
760,199.0,199.0
761,399.0,399.0
762,399.0,399.0
763,399.0,399.0
764,399.0,399.0
765,399.0,399.0
766,399.0,399.0
767,399.0,399.0
768,399.0,399.0
769,399.0,399.0
770,399.0,399.0
771,399.0,399.0
772,399.0,399.0
773,399.0,399.0
774,399.0,399.0
775,399.0,399.0
776,199.0,199.0
777,399.0,399.0
778,399.0,399.0
779,399.0,399.0
780,399.0,399.0
781,399.0,399.0
782,399.0,399.0
783,399.0,399.0
784,399.0,399.0
785,399.0,399.0
786,399.0,399.0
787,399.0,399.0
788,399.0,399.0
789,399.0,399.0
790,199.0,199.0
791,399.0,399.0
792,399.0,399.0
793,399.0,399.0
794,399.0,399.0
795,399.0,399.0
796,399.0,399.0
797,199.0,199.0
798,399.0,399.0
799,565.0,565.0
800,199.0,199.0
801,565.0,565.0
802,399.0,399.0
803,399.0,399.0
804,565.0,565.0
805,565.0,565.0
806,399.0,399.0
807,565.0,565.0
808,565.0,565.0
809,565.0,565.0
810,565.0,565.0
811,565.0,565.0
812,399.0,399.0
813,565.0,565.0
814,565.0,565.0
815,565.0,565.0
816,565.0,565.0
817,565.0,565.0
818,565.0,565.0
819,565.0,565.0
820,399.0,399.0
821,565.0,565.0
822,565.0,565.0
823,565.0,565.0
824,565.0,565.0
825,399.0,399.0
826,565.0,565.0
827,399.0,399.0
828,565.0,565.0
829,565.0,565.0
830,399.0,399.0
831,565.0,565.0
832,399.0,399.0
833,565.0,565.0
834,565.0,565.0
835,565.0,565.0
836,399.0,399.0
837,565.0,565.0
838,399.0,399.0
839,565.0,565.0
840,565.0,565.0
841,141.0,141.0
842,565.0,565.0
843,141.0,141.0
844,141.0,141.0
845,565.0,565.0
846,141.0,141.0
847,141.0,141.0
848,565.0,565.0
849,565.0,565.0
850,565.0,565.0
851,565.0,565.0
852,565.0,565.0
853,565.0,565.0
854,565.0,565.0
855,565.0,565.0
856,565.0,565.0
857,565.0,565.0
858,565.0,565.0
859,565.0,565.0
860,565.0,565.0
861,141.0,141.0
862,141.0,141.0
863,565.0,565.0
864,565.0,565.0
865,141.0,141.0
866,565.0,565.0
867,565.0,565.0
868,565.0,565.0
869,141.0,141.0
870,565.0,565.0
871,565.0,565.0
872,565.0,565.0
873,565.0,565.0
874,565.0,565.0
875,565.0,565.0
876,565.0,565.0
877,565.0,565.0
878,565.0,565.0
879,565.0,565.0
880,565.0,565.0
881,565.0,565.0
882,565.0,565.0
883,565.0,565.0
884,565.0,565.0
885,199.0,199.0
886,565.0,565.0
887,141.0,141.0
888,565.0,565.0
889,565.0,565.0
890,565.0,565.0
891,565.0,565.0
892,565.0,565.0
893,565.0,565.0
894,565.0,565.0
895,565.0,565.0
896,282.0,282.0
897,565.0,565.0
898,565.0,565.0
899,565.0,565.0
900,565.0,565.0
901,565.0,565.0
902,565.0,565.0
903,565.0,565.0
904,199.0,199.0
905,565.0,565.0
906,565.0,565.0
907,565.0,565.0
908,565.0,565.0
909,565.0,565.0
910,565.0,565.0
911,565.0,565.0
912,565.0,565.0
913,565.0,565.0
914,565.0,565.0
915,565.0,565.0
916,565.0,565.0
917,565.0,565.0
918,565.0,565.0
919,565.0,565.0
920,565.0,565.0
921,565.0,565.0
922,565.0,565.0
923,565.0,565.0
924,565.0,565.0
925,565.0,565.0
926,565.0,565.0
927,565.0,565.0
928,565.0,565.0
929,565.0,565.0
930,565.0,565.0
931,565.0,565.0
932,565.0,565.0
933,565.0,565.0
934,565.0,565.0
935,565.0,565.0
936,565.0,565.0
937,565.0,565.0
938,565.0,565.0
939,565.0,565.0
940,199.0,199.0
941,565.0,565.0
942,565.0,565.0
943,565.0,565.0
944,565.0,565.0
945,565.0,565.0
946,565.0,565.0
947,565.0,565.0
948,565.0,565.0
949,565.0,565.0
950,565.0,565.0
951,565.0,565.0
952,565.0,565.0
953,141.0,141.0
954,565.0,565.0
955,565.0,565.0
956,565.0,565.0
957,565.0,565.0
958,565.0,565.0
959,199.0,199.0
960,565.0,565.0
961,565.0,565.0
962,199.0,199.0
963,565.0,565.0
964,565.0,565.0
965,565.0,565.0
966,565.0,565.0
967,565.0,565.0
968,565.0,565.0
969,565.0,565.0
970,565.0,565.0
971,565.0,565.0
972,565.0,565.0
973,565.0,565.0
974,565.0,565.0
975,565.0,565.0
976,565.0,565.0
977,565.0,565.0
978,565.0,565.0
979,565.0,565.0
980,282.0,282.0
981,565.0,565.0
982,565.0,565.0
983,565.0,565.0
984,565.0,565.0
985,565.0,565.0
986,565.0,565.0
987,565.0,565.0
988,565.0,565.0
989,565.0,565.0
990,565.0,565.0
991,565.0,565.0
992,565.0,565.0
993,565.0,565.0
994,565.0,565.0
995,565.0,565.0
996,565.0,565.0
997,565.0,565.0
998,565.0,565.0
999,565.0,565.0
1000,565.0,565.0
1001,565.0,565.0
1002,565.0,565.0
1003,565.0,565.0
1004,565.0,565.0
1005,565.0,565.0
1006,565.0,565.0
1007,565.0,565.0
1008,565.0,565.0
1009,282.0,282.0
1010,282.0,282.0
1011,282.0,282.0
1012,282.0,282.0
1013,282.0,282.0
1014,282.0,282.0
1015,282.0,282.0
1016,282.0,282.0
1017,282.0,282.0
1018,282.0,282.0
1019,282.0,282.0
1020,282.0,282.0
1021,282.0,282.0
1022,282.0,282.0
1023,282.0,282.0
1024,282.0,282.0
1025,282.0,282.0
1026,282.0,282.0
1027,282.0,282.0
1028,282.0,282.0
1029,282.0,282.0
1030,282.0,282.0
1031,282.0,282.0
1032,199.0,199.0
1033,282.0,282.0
1034,199.0,199.0
1035,199.0,199.0
1036,199.0,199.0
1037,199.0,199.0
1038,199.0,199.0
1039,282.0,282.0
1040,282.0,282.0
1041,199.0,199.0
1042,282.0,282.0
1043,282.0,282.0
1044,199.0,199.0
1045,199.0,199.0
1046,199.0,199.0
1047,199.0,199.0
1048,282.0,282.0
1049,282.0,282.0
1050,282.0,282.0
1051,282.0,282.0
1052,282.0,282.0
1053,282.0,282.0
1054,199.0,199.0
1055,282.0,282.0
1056,199.0,199.0
1057,282.0,282.0
1058,282.0,282.0
1059,199.0,199.0
1060,282.0,282.0
1061,199.0,199.0
1062,282.0,282.0
1063,282.0,282.0
1064,282.0,282.0
1065,282.0,282.0
1066,282.0,282.0
1067,282.0,282.0
1068,282.0,282.0
1069,282.0,282.0
1070,282.0,282.0
1071,282.0,282.0
1072,282.0,282.0
1073,282.0,282.0
1074,282.0,282.0
1075,282.0,282.0
1076,282.0,282.0
1077,199.0,199.0
1078,282.0,282.0
1079,199.0,199.0
1080,282.0,282.0
1081,282.0,282.0
1082,282.0,282.0
1083,282.0,282.0
1084,282.0,282.0
1085,282.0,282.0
1086,282.0,282.0
1087,282.0,282.0
1088,282.0,282.0
1089,282.0,282.0
1090,282.0,282.0
1091,199.0,199.0
1092,282.0,282.0
1093,282.0,282.0
1094,282.0,282.0
1095,282.0,282.0
1096,199.0,199.0
1097,199.0,199.0
1098,199.0,199.0
1099,199.0,199.0
1100,199.0,199.0
1101,199.0,199.0
1102,199.0,199.0
1103,199.0,199.0
1104,199.0,199.0
1105,282.0,282.0
1106,282.0,282.0
1107,282.0,282.0
1108,199.0,199.0
1109,282.0,282.0
1110,282.0,282.0
1111,282.0,282.0
1112,282.0,282.0
1113,282.0,282.0
1114,282.0,282.0
1115,282.0,282.0
1116,282.0,282.0
1117,199.0,199.0
1118,282.0,282.0
1119,199.0,199.0
1120,199.0,199.0
1121,199.0,199.0
1122,282.0,282.0
1123,282.0,282.0
1124,199.0,199.0
1125,199.0,199.0
1126,199.0,199.0
1127,282.0,282.0
1128,282.0,282.0
1129,282.0,282.0
1130,282.0,282.0
1131,282.0,282.0
1132,282.0,282.0
1133,282.0,282.0
1134,282.0,282.0
1135,282.0,282.0
1136,282.0,282.0
1137,282.0,282.0
1138,282.0,282.0
1139,282.0,282.0
1140,282.0,282.0
1141,282.0,282.0
1142,399.0,399.0
1143,282.0,282.0
1144,282.0,282.0
1145,199.0,199.0
1146,282.0,282.0
1147,282.0,282.0
1148,282.0,282.0
1149,282.0,282.0
1150,282.0,282.0
1151,282.0,282.0
1152,282.0,282.0
1153,282.0,282.0
1154,282.0,282.0
1155,282.0,282.0
1156,282.0,282.0
1157,282.0,282.0
1158,282.0,282.0
1159,282.0,282.0
1160,282.0,282.0
1161,399.0,399.0
1162,282.0,282.0
1163,282.0,282.0
1164,399.0,399.0
1165,282.0,282.0
1166,282.0,282.0
1167,282.0,282.0
1168,282.0,282.0
1169,282.0,282.0
1170,282.0,282.0
1171,282.0,282.0
1172,282.0,282.0
1173,282.0,282.0
1174,282.0,282.0
1175,282.0,282.0
1176,282.0,282.0
1177,282.0,282.0
1178,282.0,282.0
1179,282.0,282.0
1180,282.0,282.0
1181,282.0,282.0
1182,282.0,282.0
1183,282.0,282.0
1184,282.0,282.0
1185,282.0,282.0
1186,282.0,282.0
1187,282.0,282.0
1188,282.0,282.0
1189,282.0,282.0
1190,282.0,282.0
1191,399.0,399.0
1192,282.0,282.0
1193,282.0,282.0
1194,399.0,399.0
1195,399.0,399.0
1196,282.0,282.0
1197,282.0,282.0
1198,282.0,282.0
1199,282.0,282.0
1200,141.0,141.0
1201,282.0,282.0
1202,282.0,282.0
1203,282.0,282.0
1204,282.0,282.0
1205,282.0,282.0
1206,282.0,282.0
1207,282.0,282.0
1208,282.0,282.0
1209,282.0,282.0
1210,282.0,282.0
1211,282.0,282.0
1212,399.0,399.0
1213,282.0,282.0
1214,282.0,282.0
1215,282.0,282.0
1216,399.0,399.0
1217,282.0,282.0
1218,282.0,282.0
1219,399.0,399.0
1220,282.0,282.0
1221,282.0,282.0
1222,282.0,282.0
1223,399.0,399.0
1224,399.0,399.0
1225,399.0,399.0
1226,399.0,399.0
1227,399.0,399.0
1228,399.0,399.0
1229,399.0,399.0
1230,399.0,399.0
1231,399.0,399.0
1232,399.0,399.0
1233,282.0,282.0
1234,399.0,399.0
1235,399.0,399.0
1236,399.0,399.0
1237,399.0,399.0
1238,399.0,399.0
1239,399.0,399.0
1240,399.0,399.0
1241,399.0,399.0
1242,399.0,399.0
1243,399.0,399.0
1244,399.0,399.0
1245,399.0,399.0
1246,399.0,399.0
1247,399.0,399.0
1248,399.0,399.0
1249,399.0,399.0
1250,399.0,399.0
1251,399.0,399.0
1252,399.0,399.0
1253,399.0,399.0
1254,399.0,399.0
1255,399.0,399.0
1256,399.0,399.0
1257,399.0,399.0
1258,399.0,399.0
1259,399.0,399.0
1260,399.0,399.0
1261,399.0,399.0
1262,399.0,399.0
1263,399.0,399.0
1264,399.0,399.0
1265,399.0,399.0
1266,399.0,399.0
1267,399.0,399.0
1268,399.0,399.0
1269,399.0,399.0
1270,399.0,399.0
1271,399.0,399.0
1272,399.0,399.0
1273,399.0,399.0
1274,399.0,399.0
1275,399.0,399.0
1276,399.0,399.0
1277,399.0,399.0
1278,399.0,399.0
1279,399.0,399.0
1280,399.0,399.0
1281,399.0,399.0
1282,399.0,399.0
1283,399.0,399.0
1284,399.0,399.0
1285,399.0,399.0
1286,399.0,399.0
1287,399.0,399.0
1288,399.0,399.0
1289,399.0,399.0
1290,399.0,399.0
1291,399.0,399.0
1292,399.0,399.0
1293,399.0,399.0
1294,399.0,399.0
1295,399.0,399.0
1296,399.0,399.0
1297,399.0,399.0
1298,399.0,399.0
1299,399.0,399.0
1300,399.0,399.0
1301,399.0,399.0
1302,399.0,399.0
1303,399.0,399.0
1304,399.0,399.0
1305,399.0,399.0
1306,399.0,399.0
1307,399.0,399.0
1308,399.0,399.0
1309,399.0,399.0
1310,399.0,399.0
1311,399.0,399.0
1312,399.0,399.0
1313,399.0,399.0
1314,399.0,399.0
1315,399.0,399.0
1316,399.0,399.0
1317,141.0,141.0
1318,399.0,399.0
1319,141.0,141.0
1320,399.0,399.0
1321,399.0,399.0
1322,399.0,399.0
1323,141.0,141.0
1324,141.0,141.0
1325,399.0,399.0
1326,399.0,399.0
1327,399.0,399.0
1328,399.0,399.0
1329,399.0,399.0
1330,399.0,399.0
1331,399.0,399.0
1332,399.0,399.0
1333,399.0,399.0
1334,399.0,399.0
1335,141.0,141.0
1336,399.0,399.0
1337,399.0,399.0
1338,399.0,399.0
1339,399.0,399.0
1340,399.0,399.0
1341,399.0,399.0
1342,399.0,399.0
1343,399.0,399.0
1344,399.0,399.0
1345,399.0,399.0
1346,399.0,399.0
1347,399.0,399.0
1348,399.0,399.0
1349,399.0,399.0
1350,399.0,399.0
1351,399.0,399.0
1352,399.0,399.0
1353,399.0,399.0
1354,399.0,399.0
1355,399.0,399.0
1356,399.0,399.0
1357,399.0,399.0
1358,399.0,399.0
1359,399.0,399.0
1360,399.0,399.0
1361,399.0,399.0
1362,399.0,399.0
1363,399.0,399.0
1364,399.0,399.0
1365,399.0,399.0
1366,399.0,399.0
1367,565.0,565.0
1368,399.0,399.0
1369,399.0,399.0
1370,399.0,399.0
1371,399.0,399.0
1372,399.0,399.0
1373,399.0,399.0
1374,399.0,399.0
1375,565.0,565.0
1376,399.0,399.0
1377,565.0,565.0
1378,399.0,399.0
1379,399.0,399.0
1380,399.0,399.0
1381,399.0,399.0
1382,399.0,399.0
1383,399.0,399.0
1384,399.0,399.0
1385,399.0,399.0
1386,565.0,565.0
1387,399.0,399.0
1388,565.0,565.0
1389,399.0,399.0
1390,565.0,565.0
1391,565.0,565.0
1392,565.0,565.0
1393,565.0,565.0
1394,565.0,565.0
1395,565.0,565.0
1396,565.0,565.0
1397,565.0,565.0
1398,565.0,565.0
1399,399.0,399.0
1400,565.0,565.0
1401,399.0,399.0
1402,565.0,565.0
1403,565.0,565.0
1404,199.0,199.0
1405,565.0,565.0
1406,565.0,565.0
1407,565.0,565.0
1408,565.0,565.0
1409,565.0,565.0
1410,565.0,565.0
1411,565.0,565.0
1412,399.0,399.0
1413,565.0,565.0
1414,565.0,565.0
1415,565.0,565.0
1416,565.0,565.0
1417,565.0,565.0
1418,565.0,565.0
1419,565.0,565.0
1420,565.0,565.0
1421,565.0,565.0
1422,565.0,565.0
1423,565.0,565.0
1424,565.0,565.0
1425,565.0,565.0
1426,565.0,565.0
1427,565.0,565.0
1428,565.0,565.0
1429,399.0,399.0
1430,565.0,565.0
1431,565.0,565.0
1432,565.0,565.0
1433,565.0,565.0
1434,399.0,399.0
1435,565.0,565.0
1436,565.0,565.0
1437,565.0,565.0
1438,565.0,565.0
1439,565.0,565.0
1440,565.0,565.0
1441,565.0,565.0
1442,565.0,565.0
1443,565.0,565.0
1444,565.0,565.0
1445,565.0,565.0
1446,565.0,565.0
1447,565.0,565.0
1448,565.0,565.0
1449,565.0,565.0
1450,565.0,565.0
1451,565.0,565.0
1452,565.0,565.0
1453,565.0,565.0
1454,199.0,199.0
1455,399.0,399.0
1456,565.0,565.0
1457,565.0,565.0
1458,565.0,565.0
1459,565.0,565.0
1460,565.0,565.0
1461,565.0,565.0
1462,565.0,565.0
1463,565.0,565.0
1464,565.0,565.0
1465,565.0,565.0
1466,565.0,565.0
1467,565.0,565.0
1468,565.0,565.0
