,windows_run_0,window_mean
261,141.0,141.0
262,141.0,141.0
263,141.0,141.0
264,141.0,141.0
265,141.0,141.0
266,141.0,141.0
267,141.0,141.0
268,141.0,141.0
269,141.0,141.0
270,141.0,141.0
271,141.0,141.0
272,141.0,141.0
273,141.0,141.0
274,141.0,141.0
275,141.0,141.0
276,141.0,141.0
277,141.0,141.0
278,141.0,141.0
279,141.0,141.0
280,141.0,141.0
281,199.0,199.0
282,199.0,199.0
283,199.0,199.0
284,199.0,199.0
285,199.0,199.0
286,199.0,199.0
287,199.0,199.0
288,199.0,199.0
289,199.0,199.0
290,199.0,199.0
291,199.0,199.0
292,199.0,199.0
293,199.0,199.0
294,199.0,199.0
295,199.0,199.0
296,199.0,199.0
297,199.0,199.0
298,199.0,199.0
299,199.0,199.0
300,199.0,199.0
301,199.0,199.0
302,199.0,199.0
303,199.0,199.0
304,199.0,199.0
305,199.0,199.0
306,199.0,199.0
307,199.0,199.0
308,199.0,199.0
309,199.0,199.0
310,199.0,199.0
311,199.0,199.0
312,199.0,199.0
313,199.0,199.0
314,199.0,199.0
315,199.0,199.0
316,199.0,199.0
317,199.0,199.0
318,199.0,199.0
319,199.0,199.0
320,199.0,199.0
321,199.0,199.0
322,199.0,199.0
323,199.0,199.0
324,199.0,199.0
325,199.0,199.0
326,199.0,199.0
327,199.0,199.0
328,199.0,199.0
329,199.0,199.0
330,199.0,199.0
331,199.0,199.0
332,199.0,199.0
333,199.0,199.0
334,199.0,199.0
335,199.0,199.0
336,199.0,199.0
337,199.0,199.0
338,199.0,199.0
339,199.0,199.0
340,199.0,199.0
341,199.0,199.0
342,199.0,199.0
343,199.0,199.0
344,199.0,199.0
345,199.0,199.0
346,199.0,199.0
347,199.0,199.0
348,199.0,199.0
349,199.0,199.0
350,199.0,199.0
351,199.0,199.0
352,199.0,199.0
353,199.0,199.0
354,199.0,199.0
355,199.0,199.0
356,199.0,199.0
357,199.0,199.0
358,199.0,199.0
359,199.0,199.0
360,199.0,199.0
361,199.0,199.0
362,199.0,199.0
363,199.0,199.0
364,199.0,199.0
365,199.0,199.0
366,199.0,199.0
367,199.0,199.0
368,199.0,199.0
369,199.0,199.0
370,199.0,199.0
371,199.0,199.0
372,199.0,199.0
373,199.0,199.0
374,199.0,199.0
375,199.0,199.0
376,199.0,199.0
377,199.0,199.0
378,199.0,199.0
379,199.0,199.0
380,199.0,199.0
381,199.0,199.0
382,199.0,199.0
383,199.0,199.0
384,199.0,199.0
385,199.0,199.0
386,199.0,199.0
387,199.0,199.0
388,199.0,199.0
389,199.0,199.0
390,199.0,199.0
391,199.0,199.0
392,199.0,199.0
393,199.0,199.0
394,199.0,199.0
395,199.0,199.0
396,199.0,199.0
397,199.0,199.0
398,282.0,282.0
399,282.0,282.0
400,282.0,282.0
401,282.0,282.0
402,282.0,282.0
403,282.0,282.0
404,282.0,282.0
405,282.0,282.0
406,282.0,282.0
407,282.0,282.0
408,282.0,282.0
409,282.0,282.0
410,282.0,282.0
411,282.0,282.0
412,282.0,282.0
413,282.0,282.0
414,282.0,282.0
415,282.0,282.0
416,282.0,282.0
417,282.0,282.0
418,282.0,282.0
419,282.0,282.0
420,282.0,282.0
421,282.0,282.0
422,282.0,282.0
423,282.0,282.0
424,282.0,282.0
425,282.0,282.0
426,282.0,282.0
427,282.0,282.0
428,282.0,282.0
429,282.0,282.0
430,282.0,282.0
431,282.0,282.0
432,282.0,282.0
433,282.0,282.0
434,282.0,282.0
435,282.0,282.0
436,282.0,282.0
437,282.0,282.0
438,282.0,282.0
439,282.0,282.0
440,282.0,282.0
441,282.0,282.0
442,282.0,282.0
443,282.0,282.0
444,282.0,282.0
445,282.0,282.0
446,282.0,282.0
447,282.0,282.0
448,282.0,282.0
449,282.0,282.0
450,282.0,282.0
451,282.0,282.0
452,282.0,282.0
453,282.0,282.0
454,282.0,282.0
455,282.0,282.0
456,282.0,282.0
457,282.0,282.0
458,282.0,282.0
459,282.0,282.0
460,282.0,282.0
461,282.0,282.0
462,282.0,282.0
463,282.0,282.0
464,282.0,282.0
465,282.0,282.0
466,282.0,282.0
467,282.0,282.0
468,282.0,282.0
469,282.0,282.0
470,282.0,282.0
471,282.0,282.0
472,282.0,282.0
473,282.0,282.0
474,282.0,282.0
475,282.0,282.0
476,282.0,282.0
477,282.0,282.0
478,282.0,282.0
479,282.0,282.0
480,282.0,282.0
481,282.0,282.0
482,282.0,282.0
483,282.0,282.0
484,282.0,282.0
485,282.0,282.0
486,282.0,282.0
487,282.0,282.0
488,282.0,282.0
489,282.0,282.0
490,282.0,282.0
491,282.0,282.0
492,282.0,282.0
493,282.0,282.0
494,282.0,282.0
495,282.0,282.0
496,282.0,282.0
497,282.0,282.0
498,282.0,282.0
499,282.0,282.0
500,282.0,282.0
501,282.0,282.0
502,282.0,282.0
503,282.0,282.0
504,141.0,141.0
505,141.0,141.0
506,141.0,141.0
507,141.0,141.0
508,141.0,141.0
509,141.0,141.0
510,199.0,199.0
511,199.0,199.0
512,141.0,141.0
513,141.0,141.0
514,141.0,141.0
515,141.0,141.0
516,141.0,141.0
517,141.0,141.0
518,141.0,141.0
519,141.0,141.0
520,141.0,141.0
521,141.0,141.0
522,141.0,141.0
523,141.0,141.0
524,141.0,141.0
525,141.0,141.0
526,141.0,141.0
527,141.0,141.0
528,141.0,141.0
529,141.0,141.0
530,141.0,141.0
531,141.0,141.0
532,141.0,141.0
533,141.0,141.0
534,141.0,141.0
535,141.0,141.0
536,141.0,141.0
537,141.0,141.0
538,141.0,141.0
539,141.0,141.0
540,141.0,141.0
541,141.0,141.0
542,141.0,141.0
543,141.0,141.0
544,141.0,141.0
545,141.0,141.0
546,141.0,141.0
547,141.0,141.0
548,141.0,141.0
549,141.0,141.0
550,141.0,141.0
551,141.0,141.0
552,141.0,141.0
553,141.0,141.0
554,141.0,141.0
555,141.0,141.0
556,141.0,141.0
557,141.0,141.0
558,141.0,141.0
559,141.0,141.0
560,141.0,141.0
561,141.0,141.0
562,141.0,141.0
563,141.0,141.0
564,141.0,141.0
565,141.0,141.0
566,141.0,141.0
567,141.0,141.0
568,141.0,141.0
569,141.0,141.0
570,141.0,141.0
571,141.0,141.0
572,141.0,141.0
573,141.0,141.0
574,141.0,141.0
575,141.0,141.0
576,141.0,141.0
577,141.0,141.0
578,141.0,141.0
579,141.0,141.0
580,141.0,141.0
581,141.0,141.0
582,141.0,141.0
583,141.0,141.0
584,141.0,141.0
585,141.0,141.0
586,141.0,141.0
587,141.0,141.0
588,141.0,141.0
589,141.0,141.0
590,141.0,141.0
591,141.0,141.0
592,141.0,141.0
593,141.0,141.0
594,141.0,141.0
595,141.0,141.0
596,141.0,141.0
597,141.0,141.0
598,141.0,141.0
599,141.0,141.0
600,141.0,141.0
601,141.0,141.0
602,141.0,141.0
603,141.0,141.0
604,141.0,141.0
605,141.0,141.0
606,141.0,141.0
607,141.0,141.0
608,141.0,141.0
609,141.0,141.0
610,141.0,141.0
611,141.0,141.0
612,141.0,141.0
613,141.0,141.0
614,141.0,141.0
615,141.0,141.0
616,141.0,141.0
617,141.0,141.0
618,141.0,141.0
619,141.0,141.0
620,141.0,141.0
621,141.0,141.0
622,141.0,141.0
623,141.0,141.0
624,141.0,141.0
625,141.0,141.0
626,141.0,141.0
627,141.0,141.0
628,141.0,141.0
629,141.0,141.0
630,141.0,141.0
631,141.0,141.0
632,141.0,141.0
633,141.0,141.0
634,141.0,141.0
635,141.0,141.0
636,141.0,141.0
637,141.0,141.0
638,141.0,141.0
639,141.0,141.0
640,141.0,141.0
641,141.0,141.0
642,141.0,141.0
643,141.0,141.0
644,141.0,141.0
645,141.0,141.0
646,141.0,141.0
647,141.0,141.0
648,141.0,141.0
649,141.0,141.0
650,141.0,141.0
651,141.0,141.0
652,141.0,141.0
653,141.0,141.0
654,141.0,141.0
655,141.0,141.0
656,141.0,141.0
657,141.0,141.0
658,141.0,141.0
659,141.0,141.0
660,141.0,141.0
661,141.0,141.0
662,141.0,141.0
663,141.0,141.0
664,141.0,141.0
665,141.0,141.0
666,141.0,141.0
667,141.0,141.0
668,141.0,141.0
669,141.0,141.0
670,141.0,141.0
671,141.0,141.0
672,141.0,141.0
673,141.0,141.0
674,141.0,141.0
675,141.0,141.0
676,141.0,141.0
677,141.0,141.0
678,141.0,141.0
679,141.0,141.0
680,141.0,141.0
681,141.0,141.0
682,141.0,141.0
683,141.0,141.0
684,141.0,141.0
685,141.0,141.0
686,141.0,141.0
687,141.0,141.0
688,141.0,141.0
689,141.0,141.0
690,141.0,141.0
691,141.0,141.0
692,141.0,141.0
693,141.0,141.0
694,141.0,141.0
695,141.0,141.0
696,141.0,141.0
697,141.0,141.0
698,141.0,141.0
699,141.0,141.0
700,141.0,141.0
701,141.0,141.0
702,141.0,141.0
703,141.0,141.0
704,141.0,141.0
705,141.0,141.0
706,141.0,141.0
707,141.0,141.0
708,141.0,141.0
709,141.0,141.0
710,141.0,141.0
711,141.0,141.0
712,141.0,141.0
713,141.0,141.0
714,141.0,141.0
715,141.0,141.0
716,141.0,141.0
717,141.0,141.0
718,141.0,141.0
719,141.0,141.0
720,141.0,141.0
721,141.0,141.0
722,141.0,141.0
723,141.0,141.0
724,141.0,141.0
725,141.0,141.0
726,141.0,141.0
727,141.0,141.0
728,141.0,141.0
729,141.0,141.0
730,141.0,141.0
731,141.0,141.0
732,141.0,141.0
733,141.0,141.0
734,141.0,141.0
735,141.0,141.0
736,141.0,141.0
737,141.0,141.0
738,141.0,141.0
739,141.0,141.0
740,141.0,141.0
741,141.0,141.0
742,141.0,141.0
743,141.0,141.0
744,141.0,141.0
745,141.0,141.0
746,141.0,141.0
747,141.0,141.0
748,141.0,141.0
749,141.0,141.0
750,199.0,199.0
751,141.0,141.0
752,141.0,141.0
753,199.0,199.0
754,199.0,199.0
755,199.0,199.0
756,199.0,199.0
757,199.0,199.0
758,199.0,199.0
759,199.0,199.0
760,141.0,141.0
761,199.0,199.0
762,199.0,199.0
763,199.0,199.0
764,199.0,199.0
765,199.0,199.0
766,199.0,199.0
767,199.0,199.0
768,199.0,199.0
769,199.0,199.0
770,199.0,199.0
771,199.0,199.0
772,199.0,199.0
773,199.0,199.0
774,199.0,199.0
775,199.0,199.0
776,199.0,199.0
777,199.0,199.0
778,199.0,199.0
779,199.0,199.0
780,199.0,199.0
781,199.0,199.0
782,199.0,199.0
783,199.0,199.0
784,199.0,199.0
785,199.0,199.0
786,199.0,199.0
787,199.0,199.0
788,199.0,199.0
789,199.0,199.0
790,199.0,199.0
791,199.0,199.0
792,199.0,199.0
793,199.0,199.0
794,199.0,199.0
795,199.0,199.0
796,199.0,199.0
797,199.0,199.0
798,199.0,199.0
799,199.0,199.0
800,199.0,199.0
801,199.0,199.0
802,199.0,199.0
803,199.0,199.0
804,199.0,199.0
805,199.0,199.0
806,199.0,199.0
807,199.0,199.0
808,199.0,199.0
809,199.0,199.0
810,199.0,199.0
811,199.0,199.0
812,199.0,199.0
813,199.0,199.0
814,199.0,199.0
815,199.0,199.0
816,199.0,199.0
817,199.0,199.0
818,199.0,199.0
819,199.0,199.0
820,199.0,199.0
821,199.0,199.0
822,199.0,199.0
823,199.0,199.0
824,199.0,199.0
825,199.0,199.0
826,199.0,199.0
827,199.0,199.0
828,199.0,199.0
829,199.0,199.0
830,199.0,199.0
831,199.0,199.0
832,199.0,199.0
833,199.0,199.0
834,199.0,199.0
835,199.0,199.0
836,199.0,199.0
837,199.0,199.0
838,199.0,199.0
839,199.0,199.0
840,199.0,199.0
841,199.0,199.0
842,199.0,199.0
843,199.0,199.0
844,199.0,199.0
845,199.0,199.0
846,199.0,199.0
847,199.0,199.0
848,199.0,199.0
849,199.0,199.0
850,199.0,199.0
851,199.0,199.0
852,199.0,199.0
853,199.0,199.0
854,199.0,199.0
855,199.0,199.0
856,199.0,199.0
857,199.0,199.0
858,199.0,199.0
859,199.0,199.0
860,199.0,199.0
861,199.0,199.0
862,199.0,199.0
863,199.0,199.0
864,199.0,199.0
865,199.0,199.0
866,199.0,199.0
867,199.0,199.0
868,199.0,199.0
869,199.0,199.0
870,199.0,199.0
871,199.0,199.0
872,199.0,199.0
873,199.0,199.0
874,199.0,199.0
875,199.0,199.0
876,199.0,199.0
877,199.0,199.0
878,282.0,282.0
879,282.0,282.0
880,282.0,282.0
881,199.0,199.0
882,199.0,199.0
883,282.0,282.0
884,199.0,199.0
885,282.0,282.0
886,282.0,282.0
887,199.0,199.0
888,282.0,282.0
889,282.0,282.0
890,282.0,282.0
891,282.0,282.0
892,282.0,282.0
893,199.0,199.0
894,282.0,282.0
895,282.0,282.0
896,282.0,282.0
897,199.0,199.0
898,282.0,282.0
899,282.0,282.0
900,282.0,282.0
901,282.0,282.0
902,282.0,282.0
903,282.0,282.0
904,282.0,282.0
905,282.0,282.0
906,282.0,282.0
907,282.0,282.0
908,282.0,282.0
909,282.0,282.0
910,282.0,282.0
911,282.0,282.0
912,282.0,282.0
913,282.0,282.0
914,282.0,282.0
915,282.0,282.0
916,282.0,282.0
917,282.0,282.0
918,282.0,282.0
919,282.0,282.0
920,282.0,282.0
921,282.0,282.0
922,282.0,282.0
923,282.0,282.0
924,282.0,282.0
925,282.0,282.0
926,282.0,282.0
927,282.0,282.0
928,282.0,282.0
929,282.0,282.0
930,282.0,282.0
931,282.0,282.0
932,282.0,282.0
933,282.0,282.0
934,282.0,282.0
935,282.0,282.0
936,282.0,282.0
937,282.0,282.0
938,282.0,282.0
939,282.0,282.0
940,282.0,282.0
941,282.0,282.0
942,282.0,282.0
943,282.0,282.0
944,282.0,282.0
945,282.0,282.0
946,282.0,282.0
947,282.0,282.0
948,282.0,282.0
949,282.0,282.0
950,282.0,282.0
951,282.0,282.0
952,282.0,282.0
953,282.0,282.0
954,282.0,282.0
955,282.0,282.0
956,282.0,282.0
957,282.0,282.0
958,282.0,282.0
959,282.0,282.0
960,282.0,282.0
961,282.0,282.0
962,282.0,282.0
963,282.0,282.0
964,282.0,282.0
965,282.0,282.0
966,282.0,282.0
967,282.0,282.0
968,282.0,282.0
969,282.0,282.0
970,282.0,282.0
971,282.0,282.0
972,282.0,282.0
973,282.0,282.0
974,282.0,282.0
975,282.0,282.0
976,282.0,282.0
977,282.0,282.0
978,282.0,282.0
979,282.0,282.0
980,282.0,282.0
981,282.0,282.0
982,282.0,282.0
983,282.0,282.0
984,282.0,282.0
985,282.0,282.0
986,282.0,282.0
987,282.0,282.0
988,282.0,282.0
989,282.0,282.0
990,282.0,282.0
991,282.0,282.0
992,282.0,282.0
993,282.0,282.0
994,282.0,282.0
995,282.0,282.0
996,282.0,282.0
997,282.0,282.0
998,282.0,282.0
999,282.0,282.0
