N,Z_0,Z_1,Z_2,Z_3
-0.6541472506256559,-1.0721695423030093,0.4199933106653455,-0.5245502333644878,-0.15423669615182362
-1.6343725361714925,-1.1363520738943829,0.2418573164568496,0.3835630386643225,0.6838567045408901
-1.864957362636632,-1.3815389129053859,0.17579025050090047,-0.3429980082248715,0.7291056822285085
-1.1942730366892205,-1.424827719120894,0.7243085034862818,0.7796702915135757,-0.4268263668205229
-1.1470785932615808,-1.7471824058093586,0.7032819587320155,1.012976925931363,0.052037442027817654
-1.3388319584174577,-1.7420098072999608,0.5082183189616134,0.5485795856112724,-0.07577846014872566
-1.6525532993645886,-1.7514812425609778,0.07017904299536065,0.20536973347384746,0.3682045408842668
-1.6932766204069578,-1.8275656803006,0.2750038191468449,-0.15291046562693633,0.020691535170917905
-2.638891046282254,-2.0895473065806613,0.20787783144005578,0.4242682943480476,0.48835107879744155
-2.508964370424373,-2.1885948891989346,0.07838716967860412,1.0815691551065325,0.3344145333705582
-2.172007050186899,-2.461427114622862,0.5645558568799997,-0.19290820560090405,-0.20961544829696308
-2.898780684255065,-2.800229301174047,0.84821136163866,-0.5336766073919383,0.6198498477161041
-2.404343676262047,-2.7440328680590738,0.503145309550409,0.9277002747473868,0.32537276602113274
-2.374554220404825,-3.0213703525319153,0.43086074669411345,-0.07564771685350914,0.3483563207410029
-2.5274914756621087,-2.728796327237342,0.6276274961289585,0.4032095510960157,-0.12613855270652005
-2.511526961709479,-2.549649413268883,0.791777854604101,0.13346691544029876,0.44711168120870415
-3.5338752075660222,-3.0491035863813134,0.5663578803090912,0.17424089336492515,-0.11825276336037681
-2.9643451899998925,-2.9810713690281916,0.9187767439641128,-0.09880778630121438,0.7400559739988863
-3.1784196729284897,-3.2565005259234527,1.2859381743826428,-0.028311747095617908,0.29641547018334025
-2.6423942291683726,-3.2482362208838853,1.061385112912025,-0.7945974529475027,-1.0694501337701792
-3.3124675888084374,-3.23732822274153,0.7053191046718499,-0.24223075630767343,0.39886176687267505
-4.15723715837663,-3.73443566979931,0.4241813636275627,-0.3911638268331373,0.35178907318115266
-3.8452762941057044,-3.7927913007407525,0.5543377254038647,0.6237847582443861,0.11011058391401402
-4.036603852667317,-3.8567388085906003,0.7667748707542428,-0.11442569572455781,0.4936259386866651
-3.1586533834639985,-3.616238675629827,0.8002582809903029,0.09531569002662468,-0.6627392080870039
-3.951630450422224,-3.9116003776188806,0.6776653216259879,-0.7949122031407346,0.2572711960368967
-3.7300892706997932,-3.7270899031574594,0.6554351062871179,0.07998289379164131,-0.2991719171796748
-3.8226797703460953,-4.001833093916561,0.7644860779154983,0.8047356802002295,0.18926418028174688
-4.677042200774969,-4.084655817091541,0.5179507096292904,0.12674727641074607,-0.2808718709390219
-5.002793570780459,-4.2947741091970935,0.17458355963724942,0.4821530179213243,-0.5650876679476737
-4.794836496608718,-3.9325912869666757,0.15346074540547244,-0.11305581633596763,-0.08956556404429958
-4.220942043994201,-3.7905380120196024,0.3961223850791394,-0.26319753464907647,-0.7672214455084155
-3.7822004727183067,-3.182604886308299,0.4300905717658406,0.5232333000578935,0.09425856156211225
-3.021851500425181,-3.022125791537719,0.46461695930060876,-0.1818101663222754,0.43713088821056295
-2.840298912478808,-2.810877608107925,0.32536856943371206,-0.47979729482470423,0.7206576729121005
-2.6616290584199347,-2.60070688904159,0.5049179967809709,-0.007563954028988262,0.27544351193844796
-3.1672017724339296,-2.752359773018978,0.15887776355602412,-0.14893151747618238,-0.1635539054746562
-3.6599240781017053,-2.7698668846785734,0.14119171528332305,0.5689055330359495,-0.02419425903120182
-2.9799373333614576,-2.4322696677424167,0.017725984947442014,0.4050044362464223,0.014138588319298834
-3.5213745701438532,-2.5314073590356596,-0.018008914184462328,-0.6765470105330496,0.6943957037034049
-3.051113465731451,-2.4842074762128847,-0.20844707030646156,0.29807276685089096,-0.4036727034124482
-3.2336534257997243,-2.489513341317207,-0.06392204819697972,-0.6248299507345574,-0.19201809572748932
-2.3968524319539855,-2.337209218109022,-0.0848318966198855,0.13255300153044544,-0.9671729068778936
-2.969551304895357,-2.428436403595865,-0.2097251587280938,0.3278137890749102,0.6923010468438698
-3.126778618325283,-2.4665268757850773,-0.11363362149062689,-0.2156368169334457,-0.5340540762383252
-2.67525032919536,-2.40593151861704,-0.1299525861296813,-0.21981886658290103,-0.572633816256588
-2.8695619329536246,-2.3801757339953378,-0.239973699682556,0.4247155501018874,-0.9105053584435725
-2.7580703667200916,-2.596418920565793,-0.36427732325564266,-0.10764781984322104,0.18882860801907037
-2.09446915724145,-2.3724731597684316,-0.21503067102651816,-0.519641955456746,-0.0791264836063213
-3.2087245496273207,-2.6970934618301596,-0.40941885487361096,0.8593481380609498,-0.12516433917091307
-3.388158855803577,-2.9973723490310413,-0.46055689111022663,0.48221095674590325,-0.6423899712069566
-3.913139443290354,-3.317995297716157,-0.5210534849113149,0.2810879342877876,-0.22033650735131752
-3.7887386833960783,-3.0762522279828532,-0.465288383321595,0.2178157191806127,0.6284987107756164
-4.537594860252641,-3.1664043202076706,-0.5109801213090593,0.5549253405699123,-0.7209029379764362
-4.374523823955261,-3.409163414837937,-0.0867326263097955,0.08971911119677373,0.10410947337323931
-5.049966204379692,-3.6931687633853487,-0.4432034709483584,0.4419511131795627,0.7137549530398607
-4.301158702129318,-3.587885979019747,-0.3319409301427362,0.21273528953213286,-0.5283269060328624
-4.430859243154463,-3.8515961446642057,-0.34573993634364286,-0.2870823756705351,0.3589787020903
-5.173138330678229,-4.1696156971886165,-0.13134816300536997,0.5818267510247218,0.36770097556345305
-5.608639818696459,-4.016117431571401,-0.4636515293098903,0.13982595687263522,-0.3585416369222404
-5.525264527204395,-4.315294363369544,-0.22779931994679395,-0.348800743413297,-0.009785070400793652
-5.900256361859381,-4.395903901057394,-0.5118821985917309,-0.1655926215779877,0.36409910149951186
-5.46886791174089,-4.397594286144024,-0.3813504165494044,-1.1426911408070344,0.46991100754342857
-5.719934035867762,-4.508928127876477,-0.28675431272473983,-0.7768165558393955,-0.26412190673507263
-5.267515274326161,-4.522451618275339,-0.28832038852917485,-0.6740734813401775,-0.7023031431677884
-4.646962263970146,-4.187758243511646,-0.4435214034899986,0.39784953885821644,0.11286611825390068
-5.662611227127497,-4.316981781658964,-0.6146192252824417,0.3812320821694415,0.11133239482736237
-6.309219106449739,-4.631808571378521,-0.6028963819277601,0.6201393982502944,0.36734163141149506
-6.833602652179757,-5.09099499767694,-0.7609987059501878,0.25448242557666406,0.7247650744327673
-7.197505841449539,-5.142186526885407,-1.1590720244264707,0.9048289944355524,0.5925604507867791
-7.003431969442369,-5.230250779488214,-1.5284859253458225,-0.18611866267736005,0.4769881905502952
-7.072399247972278,-5.163978052755634,-1.3763488045514354,-0.34003591342963896,-0.1145997591044023
-7.305086902783282,-5.280039200665004,-1.2192486685349224,-0.42837212455848356,0.673132807121221
-7.827255104407305,-5.399698816428185,-1.1235041563777128,0.1307567397709624,0.6234797557954562
-7.642297739286437,-5.580027753390336,-1.121052341246923,-0.2932459167223853,-0.1322204342201445
-8.009829008579588,-5.709967696482881,-1.0518004428330208,-0.4285119000606361,-0.19981139045358462
-7.885879727055383,-5.669911019903525,-0.9593746933306886,-0.2409844938078799,-0.6377736860918422
-8.38958568879627,-5.76499920170731,-0.9153994538329507,0.10210678343932321,-0.19564248517222405
-8.224651937119868,-5.739888738499183,-1.079905803766259,-0.620556141663893,0.05302015948850295
-7.4710712986080905,-5.264591938490869,-1.2324769791163661,0.015270243545347522,-0.06873897389579155
-7.393523563279038,-5.144812400791634,-1.4686030994035544,0.009175214399128615,0.3460129432554686
-8.23334135941397,-5.53883486215044,-1.4438652544398753,0.8532899722945553,0.07075941810285272
-7.601273258424471,-5.105452465747164,-1.6475449593040552,0.09130002002848298,-0.38461792226232494
-7.411030754095421,-5.01849987325003,-1.6845870812940045,-0.6277315808554161,0.6661081416341857
-7.167880482574095,-5.253853194862776,-1.426667854740293,0.14190168362717978,-0.7964554859666064
-7.591188429360968,-5.027090955441324,-1.5068211542672068,0.10992103152202815,0.5632608415771869
-7.209569160507025,-5.022677052713864,-1.317280922418579,-0.616340961855679,0.08220194873639569
-7.073146091355924,-5.1764816859726315,-1.0099515869154743,-1.5100126497809998,0.18957282144041568
-7.478779356096476,-5.334858917331036,-1.3791930910013646,0.3875301762536477,-0.28092187632267795
-7.94498663194088,-5.583216864894,-1.6701938590981846,-0.0808477607307756,0.11579028699273963
-8.27241438082209,-5.571187118896541,-1.579478188879265,-0.3496508265474781,0.8582341607504859
-8.115319331637515,-5.30398294545915,-1.7249900900398105,-0.07541775823317609,-0.26150045588441023
-7.241480825204762,-5.385245970160744,-1.6214948005069834,0.650876730971122,0.20985033437944842
-6.9009788240399175,-5.280039938896655,-1.483319366990259,0.8831354186114074,0.11682452918423365
-6.438995853217813,-4.811128425452836,-1.58912701142394,-0.22225639074399778,-1.4786498971205866
-6.8302462887659185,-5.114776083697798,-1.4266585365656064,0.7727625303748662,-0.2386268138546509
-6.83658754939103,-5.050395502716925,-1.080479235357544,-0.014543495133588841,0.20378795731494082
-7.017276616243459,-5.127004734429893,-0.8915828446520332,0.013176919910514109,-0.2900512271485993
-7.809951942849612,-5.3918187593868545,-1.0686364181417731,-0.03737631380582009,-0.04898462207888954
-7.923945629075853,-5.648280559246004,-1.0995605386621694,-0.021670758307924868,-0.5591994942656491
-8.446511584474843,-5.652101845037344,-1.208480943552302,-0.06344862255107374,0.8581305139650731
-7.723132166729245,-5.543635992237302,-0.896212467883055,-0.3342856706407116,0.19504530764309433
-7.961025858958902,-5.67653344742306,-0.9359333069772902,0.017038312461516558,-0.05318315678550062
-7.982168099400397,-5.662935811333187,-1.0748177262065925,-0.4979040431294496,-0.33185435770115657
-7.7600752707741725,-5.48238364772451,-1.066083367621974,0.2886006369484584,0.5153706024092601
-6.900374927090931,-5.408243335995054,-0.9635896500111703,-0.3160784812145441,0.1102032943902844
-6.296154419471376,-5.19107578855983,-1.0388559085956057,0.25194244360650375,0.447476087293596
-6.875260236573862,-5.075726886522099,-1.0174443253013057,-0.05358393807132245,0.3422346573287155
-6.079119772082441,-4.953725467601921,-1.016945967537672,-0.8874637412127555,-0.6360456291412522
-5.440129794310342,-4.497066951366468,-0.8686296315057982,0.5953947094400561,0.2854620178238654
-5.174839550117739,-4.341273982943326,-0.6730496469226239,0.1531089258529998,-1.1542720604916643
-4.994947929813823,-4.308906199854424,-0.6171126069384769,-0.02741150400280346,-1.320341266797217
-5.965665504583156,-4.1314202489939245,-0.7091841926475808,-0.162626766539078,-0.11943493902965863
-5.861211577581387,-4.361201167870977,-0.626392865081361,0.90248545670038,0.8742099907938538
-5.515057429364282,-4.4456273643111945,-0.8029088084755942,-0.11701131501095925,0.29135728481746587
-5.433936122287406,-4.247322150762543,-0.5859592835355407,0.4840880423985402,0.293440230591992
-4.826113571867498,-4.089625475739072,-0.5138860821591271,0.10560335556045207,-0.4156417292202308
-4.776636620918571,-3.7025350530312515,-0.4623974168536158,-0.6605180295206495,-0.06746941566827307
-5.441201486640495,-3.6999167958015806,-0.9444570624931263,0.36424574188950193,0.26808298444387685
-5.205313969577022,-4.065498743406693,-0.46761987157323026,-0.757564316933778,-1.0449569619822752
-4.4707238753206235,-3.578687010687642,-0.17338801690851813,0.22685045696593564,-0.38268701157509627
-4.090050862839135,-3.3054638080479544,0.08430686802009496,0.20687231130429265,-0.2381774343291201
-4.37461133965702,-3.570148166448846,0.1137187418895465,0.11876994303497795,0.45073727819738674
-3.7431647380968944,-3.2261922489567416,0.2524877080165393,-0.3717789733230559,0.6148013159678171
-2.9128955431594186,-3.218091549261971,0.8287438040602008,0.6989012315764435,-0.2919902558558805
-3.7223550431101513,-3.6715737417381877,0.6975467139261703,0.8850758405022867,0.7588175857434254
-3.758853478669053,-3.7766622220939245,0.8527343233038562,-0.4577802901527725,0.081113348095752
-3.8748980871794014,-3.9038881805923666,0.9795932660215364,-0.19022932928136269,-0.03162861298035115
-3.5739621963794965,-3.506176140511806,1.014887756063623,0.814559576384974,0.6703466726930627
-3.892506007732788,-3.704193314366687,1.0931806886291477,-0.21616462811386516,-0.3817279051305036
-4.026644321067886,-3.767597649461529,0.905362510479379,0.48059227925055326,-0.31985570126799323
-4.081351945120607,-3.836787851172872,1.0436703361566741,-0.48920343678021433,-0.6170255652697253
-4.375425241798043,-3.9315310419171876,0.7910350105023694,-0.3167002923549338,-0.38942964338022446
-3.946974479759616,-4.160049557175342,1.1674683301364484,0.1300654807424987,-1.1109609737289836
-3.842217129188436,-4.105277829918923,1.3378953827464157,0.2260706487801893,1.2441420685942657
-3.6484721085027956,-3.8360766683155343,1.1785456592179604,-0.7228523173139303,0.35073993434004014
-4.094487954500173,-3.6800822555225965,0.7712776137734743,-0.5249531485028925,0.9564897628411364
-4.230780324982339,-3.911957034537424,0.8039654619739586,0.2556344275569137,-0.768269652653526
-4.442513378516916,-4.199410973827846,0.9175742543452037,0.6378737986186567,-0.915901126935616
-4.7434749720624385,-4.169667585432334,0.7310173995566901,0.25737033872407383,0.7335290479249728
-4.261019876719161,-4.3463126263382765,1.0793171109372484,0.17983969140449635,-0.138954861065826
-3.8715582125900267,-4.503854038550601,1.1471278556199465,0.21790004641563743,-0.17107723568644181
-4.4549171344838365,-4.923777683260642,1.068192891593517,-0.6095251306961815,-0.24037163823243574
-4.606261550589582,-4.436154782585651,0.8031415403074575,0.19812896744564837,-0.674261138205701
-4.464157388149039,-4.206999994450428,0.7936706622825899,0.4495856346401838,-0.36702111685681393
-4.606871404996806,-4.450476827427172,0.7687907148125296,0.2977237155664546,1.0595444073058449
-4.335967113813278,-4.223424260728535,0.9140035529844596,-0.5834645121978285,-0.5468814548031027
-3.775813743159568,-3.8878024842723797,1.1391608082460616,-0.47924949697011465,0.7339636419570313
-4.77787093497738,-4.485190821691539,1.1607653701327687,0.560041021594047,0.19393915009812285
-5.1235882845708325,-4.622427018082606,1.2685481317537741,-0.6924701142804239,0.41028250632987356
-4.554284139261098,-4.719420322614015,1.5691607369965734,-0.5340749164155635,0.5812453467209008
-4.287701866145786,-4.557356705028193,1.7085154279755435,0.7915392162862579,-0.49135562451916104
-4.131787789357738,-4.587723060603397,1.6727043180072014,-0.45092619817217017,0.43785357923372265
-3.8256323705136714,-4.645330894566477,1.812364530347861,-0.365874096059119,0.22680590265069117
-4.319675250934573,-4.659923741834516,1.7238878508700848,0.3193420157421269,1.3733332130798073
-3.831669104483193,-4.196592314874015,1.830146994243063,0.3924327656291519,0.22560375810509029
-2.581671542328945,-3.656597197429262,1.8562180914680184,-0.08370276156458303,0.524108860814081
-3.121332592517561,-3.787803806682676,1.6524597815272244,-0.7161807300724425,0.11958119132279324
-3.210416822345961,-4.019364804995284,1.7890656999573717,-0.258901403932822,0.20309465869868398
-2.3312403305201377,-3.34622651814857,1.8217113033747259,0.08152077212632787,0.15517760916392284
-2.664112858428524,-3.5911626764467544,1.983843683036881,-0.4598663754463308,0.004617320113919934
-3.069121533325966,-3.7345131809198047,1.7341207209933232,-0.48780036001396837,0.5476001355509514
-2.60827701269912,-3.7253678035826203,1.9713558927618964,0.6250136058969282,0.17630118429845973
-2.4607644730396725,-3.604556242546312,2.2171182951983153,0.27052388790385123,0.28144245612445246
-2.7784597130082846,-3.3472973551868592,2.1622865967953873,0.3907201613851942,0.4688914277160594
-2.49183892304351,-3.2495530497693244,2.1577966195574647,0.4480583159555348,-0.3098307776890947
-2.76661522468931,-3.467648817693122,2.182302900361762,-0.5025819019670257,-0.12463747119331423
-2.5454729103687614,-3.3410532361056946,2.1927880687170345,0.24182931131235375,0.1787063607633621
-1.854093687693363,-3.278573841142889,2.3742645804464853,0.5964750424864887,0.27043859448684177
-2.005593262555745,-2.809344093029345,2.2456511435473847,0.33965746120235074,0.9040354654820473
-1.7281954266519175,-2.8130940425682747,2.0294713849623527,-0.5783271075583065,-1.037454949516066
-2.5743141582031472,-3.147337267547583,1.9942680978799998,-0.7773528925500275,-0.37480374051412335
-2.5336424688202754,-3.4085922461435736,2.386862420000252,-0.4015767023629053,-0.4755660604647923
-1.812868012907913,-3.046053981405283,2.321340652470572,0.27335248902375053,0.04253423449417683
-2.3806079238571827,-3.1810867831748815,2.1332349189168887,-0.09272276068578429,-0.11947526031593515
-2.5767817769888417,-3.7072032856962718,1.960761544387847,0.1390778261973804,-0.8549621764036465
-2.602235914888571,-3.852378212068636,2.004947303022937,-0.6314651527930124,-0.4705180824233808
-2.6639101891016357,-3.8523744371108126,2.2505860500214308,0.41589071967258645,-0.468180497170857
-2.594880116830493,-3.55516676747647,2.1133374265943736,-0.36598704187207076,-0.8846949908552673
-2.943464542046502,-3.8087838018770768,2.157806182316349,0.5644356789507708,-0.5274089783737952
-3.4395110118613563,-3.642112970401558,2.209902733815926,-0.01346048053124985,-0.32069417719302024
-3.0458134868349944,-3.443288195501154,2.3120923693520026,-1.4916523204191658,0.5169357408220423
-3.0175462769585,-3.618135272582072,2.3498832884459566,-0.10049858017405357,0.041890728980490476
-2.5941608570404164,-3.6650326989118147,2.568717060153171,-0.4392291708511622,-0.2682669530383042
-1.6316362185378568,-3.2226701398123336,2.714668062460329,-0.4240083604167453,-0.38689221326690987
-2.238936966147268,-2.7925489531057948,2.600000160159822,-0.08121532591025898,-0.12204239495857123
-1.3561956483387694,-2.578668451880322,3.0934494402778743,0.5343981457054681,0.5921839776750405
-0.9090302033790688,-2.4956818620022205,2.829078288193751,0.4219782460148318,0.640430359771744
-0.4386426351573929,-2.21110445676142,2.573626275530184,0.697512535429102,-0.43521005449766714
0.029879317805658057,-2.246273778165239,2.788726354139832,-0.003387661208740599,-0.18838336474521097
-0.44065700815408504,-2.2700470445898535,2.83392940530934,-0.9368208219784646,0.06660545003558678
-1.1195216078968602,-2.4851370794716825,2.7921415247782244,-0.2813828744772284,0.14498029711088695
-0.8921244916187765,-2.483746233304498,2.8400402971080863,-0.4551386675303397,-0.5351294627719557
-0.5848340181824581,-2.5042503895328436,2.984937172748346,-0.3458338762419406,0.2882693850912152
-0.08928071602829468,-1.810842472690502,2.9078292638986074,1.3304163391443402,0.4048385327196966
-0.43151678487152667,-1.859053264135611,2.7881632022925142,0.3977994416850196,0.44495296219534436
-0.44144259535155084,-1.5413487666322514,2.5856522936217696,-0.48580650630379973,0.9393644176957909
0.36619548278688063,-1.2112244480339172,2.420337009007365,0.5951515958841695,0.49329679561466605
-0.13041031726043179,-1.2578441235126618,2.267141277642771,-0.14930217044810548,-0.07795544577008025
0.6530680602148209,-0.9654948254376294,2.5029111960347636,-0.6758080794992447,-0.7099632924535405
0.16221713189052817,-1.5096982378088806,2.565232447293829,0.5843358609557879,-0.03113105687875759
0.22651897276288538,-1.4859664415951015,2.6803638428961913,-0.23993788003495053,-0.3308538562015341
0.5465934985006152,-1.2716510917285282,2.5739507435161597,0.06258773160400422,0.5520471990915494
0.05754926521253314,-1.871117409898058,2.7897537539165596,1.1489737934381175,-0.04426220967579506
-0.991233854301122,-2.1609102094600825,2.4835818477849396,-0.5094489982720691,-0.6245250558562436
-0.6472996239817633,-1.8968918051167096,2.5843217748253178,0.5180074894444627,-0.2512546090870979
-0.35744819369171255,-1.961144497362878,2.729011059030686,-0.15807459968798948,0.745668952326373
-0.1552559703657585,-2.2356941708181175,2.618764806980973,-0.558746904947915,-0.3328166486421871
-0.43084501802168995,-2.3290930879483094,2.4189678013476987,-0.12772486254440676,0.09410676372063334
-0.7244638283571885,-2.4647401645569262,2.5282992994132303,0.08512701462317437,0.5266677767106296
-0.6487864157106602,-2.2836283362231224,2.3914281742968897,0.09198442288990596,0.17278355332077483
-1.006727581806084,-2.170156866358211,2.217373090048326,-0.7711745924486335,-0.6863683576800097
-0.517700737691513,-2.2402139511971524,2.217776817318985,0.4176297350249547,-0.7065822848777391
-0.7848036091029527,-2.406549622604313,1.9986335130846062,-0.4286008975750512,-0.41734098724924856
-1.741253830325013,-2.4200185385778976,1.9758396543448573,0.15211182479931776,0.2246261282074866
-0.5982667749855395,-2.0887295567415918,2.385659639527876,0.10045423844413427,0.13318779400031264
-1.0902561160553452,-2.00147302859707,2.3026744806710764,-0.27951977650812593,-0.37841910694861586
-0.4870829264187251,-1.8417366301863622,2.4886346816844456,0.2973261969472874,0.005685511486914893
-0.22540860883605113,-1.879407029488501,2.2823913169271313,-0.36088983692995014,0.11941234755414021
-0.9083854141937899,-2.2023610920075543,2.303457616489048,-0.4748886780702699,-0.8407971686202173
-1.0973269132917192,-2.3800719759043356,2.253562926472019,-0.7124277962016164,-0.6329660017813442
-1.0169327073470353,-2.2172628344300156,2.224435650985461,-0.9339862427645343,0.03343240967938151
-1.7999073207517955,-2.191458808784662,2.380086831720317,-0.35131609934459224,0.5512727845883468
-0.5890804118031324,-2.4174187759913623,2.8140535980934764,-1.099197343917152,-0.09944680596917257
-0.9354480940967614,-2.8218863823920746,2.7927925850354915,-0.1839177200851687,0.09386260239650598
-1.6234930248311699,-2.794215907304218,3.057734176044497,-0.27383755885341066,0.7442460167542665
-0.7783258631698011,-2.8790986594787586,3.1318172900707446,0.8177564366961304,-0.4053443354642061
-1.116175369504501,-2.9667312141319404,3.2831163442921882,-0.5855236259234219,-0.014938368004246685
-1.3165045023243227,-3.0490937034972103,3.1933769572040394,0.568206541014557,-0.14409283822407784
-1.456089543960131,-2.9781174251264346,3.0559317242252817,0.17898825856233552,0.9270955395093594
-0.8980320586058721,-2.904505493888234,3.019617838971072,0.14252128557769322,-0.2598540217646938
-0.6718370604803441,-2.663973356333134,2.868885496000513,-0.32159804360090494,-0.4250223141170428
-0.8498430783805683,-2.4318679612227876,2.870710230526202,-0.41934425445767254,0.49203200342793224
-0.5889373721752544,-2.098844691099429,2.6632027850210456,-0.16852468511216967,1.4705059588116804
-0.5758947052083336,-1.897253926903913,2.6678319215762953,-0.03212350370787051,0.477867287651401
-0.0884826961143679,-1.9811559352358357,2.7067587642684248,0.28011336485302796,0.6591586250928801
0.17337361318829425,-1.9947231717967333,3.073539091262622,-0.2647619217133216,0.6693695344241984
0.869934679023951,-1.8711693980888755,3.421938606547005,0.7737326362268165,0.2855214277539372
0.30752642090518245,-1.9487424655892314,3.527602132397833,0.834684313135132,-0.06892971616319436
0.3487318485843433,-1.8113827705192591,3.4308627548747404,-1.2415382136546322,0.9278409654602378
1.5000185726879662,-1.522980401270512,3.556222053516483,0.06000703535478639,0.2820397500691034
1.009071970567352,-1.7232919037620298,3.7233916049896028,-0.0650285527703978,-0.5301482591479981
0.33968273628007195,-2.1658879164736544,3.6880555542688227,-0.49839349595878185,-0.21373936245425432
0.3427591161072974,-1.867474177650765,3.5221812859513326,-1.3520330491793413,0.037183349030019415
-0.025204482438285325,-1.8630342000670115,3.167925972605491,-0.8736980734706683,-0.3828080765883532
0.3862500534218912,-1.685866744289186,3.1641259574429634,-0.10070801865100566,0.009577104672098652
0.32106480140500027,-2.0189430828856496,3.552461346099148,0.3392618991450787,-0.17574472459637985
0.6043547061493773,-1.5856949427661085,3.5151246333205464,0.21863195257603932,-0.1785924719283247
0.8313385458956521,-1.4010399703989924,3.5962619175507884,0.250587036445527,-0.7110774354914885
1.120793679254425,-1.4325585138218595,3.673397278345632,-0.11671809158040747,0.7703866821149521
1.650937264346251,-1.5205555235231314,3.7744229689645583,0.5057490504954848,-0.5379531962688862
1.7122622886674579,-1.4920815534093206,3.933331104782798,0.2347581794780216,-0.633645241785064
1.2998187150577847,-1.533764388550658,3.5365968871237903,0.5600000302769423,0.3469195869610748
0.8392354143816451,-1.6034369203616219,3.5108450599587027,-0.07038327871548783,-0.08159578079032556
0.4710258779862806,-1.8833369142430154,3.590612580914575,-0.33279802263667946,-0.049816356193279746
0.5811352350855405,-1.5676345545127541,3.5772024913374474,-0.7700780415172556,0.9211910756913892
1.0721158663558612,-1.5775289756551438,3.8249442175741915,0.7698672626116747,-0.35068563111107265
1.0791991909099945,-1.558870066307743,3.75533212078883,-0.29401830014040997,-0.6347962595193559
1.6411395980041967,-1.5356410691576254,3.944721987418732,-0.5246070328010263,-0.42049901189451633
1.4217410640385668,-2.1251954033430933,4.303130267006266,-1.0712553905735003,-0.3130970137413772
1.1696485920397857,-1.993410038812012,4.258048584820435,0.2814096488028924,0.14850497844712757
1.1796455426542207,-2.0756987714683515,4.2696005227913965,-0.6913749372527495,0.28170189632228404
0.8731623777156557,-2.148005887616438,4.217138371179341,0.03269086632502556,0.5911858241719784
0.6625108335121039,-2.130558919472735,4.376630012291119,0.1397552614789847,-0.20054996097872568
0.010822702180057209,-2.3736778208048404,3.955031356453526,0.7122919226534117,0.25851293877492515
0.2784767268225109,-2.1628326183079136,3.668928233365009,-0.3604231700601297,-0.47216524584383085
0.1011396170015264,-2.336798774259666,3.6169125100624018,-0.9745699808791254,-0.2340660895849852
0.21355568440458256,-2.562713287937886,3.798408383187976,0.43309609625275397,0.0781464354369589
-0.2748411878924206,-2.7782606881834795,3.92396583365214,0.12807852604841172,-0.5659166634325936
-0.456709131462403,-2.7385725143984976,3.7675976886348135,-0.3195874864235815,0.8660391490737017
-0.38465218567897164,-2.5521276458078805,4.096549937974006,-0.01855387866658642,-0.20905473927759485
0.09998885363673615,-2.700890954694446,4.126720100575271,0.942185894126529,-0.4483871979746922
0.5540898770697704,-3.078437623673268,4.009708652828418,0.02732559340947126,-0.4551135746057883
