windows_run_0,windows_run_1,window_mean
50,50,50.0
50,50,50.0
50,50,50.0
146,50,98.0
50,50,50.0
50,50,50.0
50,75,62.5
75,50,62.5
50,50,50.0
50,50,50.0
50,50,50.0
50,75,62.5
50,75,62.5
75,75,75.0
75,75,75.0
75,75,75.0
150,159,154.5
160,75,117.5
150,75,112.5
150,162,156.0
75,163,119.0
100,100,100.0
165,100,132.5
100,75,87.5
100,167,133.5
75,75,75.0
150,100,125.0
170,170,170.0
75,171,123.0
100,150,125.0
100,100,100.0
100,100,100.0
175,175,175.0
175,100,137.5
100,100,100.0
100,178,139.0
179,75,127.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,184,142.0
185,100,142.5
186,186,186.0
187,175,181.0
100,175,137.5
189,189,189.0
190,150,170.0
50,75,62.5
192,192,192.0
100,193,146.5
194,100,147.0
50,195,122.5
100,150,125.0
197,197,197.0
50,50,50.0
50,100,75.0
200,200,200.0
200,50,125.0
175,100,137.5
203,203,203.0
204,50,127.0
205,205,205.0
100,175,137.5
75,150,112.5
100,75,87.5
75,75,75.0
210,100,155.0
150,100,125.0
212,212,212.0
50,213,131.5
50,50,50.0
50,100,75.0
50,216,133.0
50,50,50.0
50,50,50.0
50,50,50.0
150,220,185.0
221,221,221.0
222,222,222.0
223,50,136.5
224,224,224.0
50,150,100.0
226,226,226.0
200,227,213.5
228,228,228.0
50,50,50.0
230,150,190.0
50,231,140.5
175,225,200.0
150,233,191.5
234,200,217.0
235,235,235.0
236,236,236.0
175,175,175.0
238,238,238.0
239,150,194.5
100,150,125.0
50,50,50.0
175,175,175.0
50,150,100.0
225,50,137.5
50,50,50.0
246,50,148.0
247,50,148.5
248,248,248.0
249,249,249.0
250,250,250.0
250,251,250.5
252,75,163.5
150,225,187.5
254,225,239.5
100,255,177.5
256,225,240.5
257,225,241.0
258,258,258.0
50,50,50.0
50,75,62.5
250,50,150.0
175,262,218.5
263,225,244.0
100,264,182.0
265,50,157.5
266,75,170.5
267,175,221.0
175,75,125.0
50,269,159.5
50,50,50.0
50,271,160.5
272,150,211.0
273,273,273.0
75,50,62.5
50,275,162.5
50,50,50.0
150,100,125.0
275,278,276.5
100,150,125.0
150,150,150.0
150,75,112.5
282,282,282.0
50,50,50.0
50,50,50.0
50,75,62.5
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
296,75,185.5
50,297,173.5
75,75,75.0
75,150,112.5
75,75,75.0
75,75,75.0
75,50,62.5
200,50,125.0
150,75,112.5
75,75,75.0
75,75,75.0
100,75,87.5
75,300,187.5
100,75,87.5
100,100,100.0
100,100,100.0
100,100,100.0
50,225,137.5
100,314,207.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
324,324,324.0
325,100,212.5
75,300,187.5
175,300,237.5
100,328,214.0
300,50,175.0
300,300,300.0
150,50,100.0
300,50,175.0
333,333,333.0
300,334,317.0
225,50,137.5
50,150,100.0
50,50,50.0
50,338,194.0
50,100,75.0
50,50,50.0
50,50,50.0
250,50,150.0
300,50,175.0
50,300,175.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,349,199.5
50,200,125.0
75,50,62.5
50,75,62.5
50,50,50.0
50,50,50.0
50,100,75.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
225,75,150.0
75,75,75.0
75,100,87.5
75,75,75.0
75,75,75.0
100,75,87.5
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
100,75,87.5
75,75,75.0
100,50,75.0
75,50,62.5
75,50,62.5
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,275,162.5
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
275,50,162.5
75,300,187.5
125,50,87.5
50,50,50.0
50,125,87.5
50,75,62.5
225,75,150.0
225,100,162.5
50,275,162.5
400,50,225.0
50,50,50.0
375,50,212.5
50,150,100.0
404,400,402.0
300,50,175.0
325,100,212.5
75,400,237.5
50,275,162.5
409,75,242.0
50,50,50.0
50,75,62.5
50,75,62.5
100,50,75.0
50,414,232.0
300,415,357.5
150,416,283.0
75,100,87.5
100,100,100.0
275,275,275.0
100,420,260.0
100,75,87.5
422,150,286.0
100,75,87.5
100,300,200.0
100,100,100.0
100,426,263.0
75,75,75.0
75,100,87.5
400,75,237.5
75,350,212.5
100,75,87.5
432,75,253.5
100,75,87.5
75,425,250.0
100,100,100.0
100,75,87.5
100,350,225.0
75,100,87.5
75,75,75.0
100,300,200.0
100,75,87.5
175,442,308.5
75,300,187.5
100,444,272.0
275,50,162.5
350,150,250.0
250,75,162.5
100,100,100.0
100,50,75.0
100,100,100.0
100,50,75.0
100,400,250.0
450,100,275.0
425,50,237.5
100,400,250.0
100,75,87.5
300,375,337.5
275,458,366.5
100,425,262.5
460,375,417.5
100,300,200.0
325,50,187.5
100,50,75.0
50,300,175.0
50,465,257.5
50,50,50.0
50,50,50.0
468,50,259.0
469,350,409.5
50,470,260.0
300,50,175.0
300,300,300.0
473,100,286.5
50,225,137.5
225,225,225.0
300,225,262.5
225,475,350.0
478,50,264.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
300,50,175.0
300,300,300.0
50,300,175.0
300,50,175.0
225,50,137.5
300,300,300.0
50,225,137.5
491,50,270.5
50,50,50.0
493,225,359.0
50,494,272.0
150,50,100.0
425,350,387.5
400,497,448.5
325,498,411.5
499,300,399.5
250,300,275.0
300,325,312.5
50,175,112.5
500,50,275.0
50,175,112.5
50,50,50.0
50,425,237.5
50,75,62.5
508,425,466.5
250,400,325.0
300,150,225.0
50,300,175.0
250,250,250.0
50,50,50.0
50,514,282.0
425,325,375.0
375,500,437.5
500,50,275.0
375,518,446.5
375,500,437.5
520,450,485.0
375,425,400.0
50,325,187.5
350,350,350.0
350,200,275.0
275,350,312.5
50,175,112.5
350,350,350.0
525,400,462.5
300,500,400.0
50,75,62.5
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
450,75,262.5
75,200,137.5
50,75,62.5
75,546,310.5
75,75,75.0
350,75,212.5
75,75,75.0
75,475,275.0
100,300,200.0
300,375,337.5
300,75,187.5
100,75,87.5
100,75,87.5
75,75,75.0
300,475,387.5
375,75,225.0
559,559,559.0
450,375,412.5
225,100,162.5
75,475,275.0
300,300,300.0
300,300,300.0
475,375,425.0
500,125,312.5
300,300,300.0
425,475,450.0
100,569,334.5
570,570,570.0
571,500,535.5
50,50,50.0
50,125,87.5
50,50,50.0
125,50,87.5
150,576,363.0
50,50,50.0
325,125,225.0
125,150,137.5
300,125,212.5
150,500,325.0
50,325,187.5
50,50,50.0
50,50,50.0
50,400,225.0
50,50,50.0
100,50,75.0
400,50,225.0
50,50,50.0
100,50,75.0
100,350,225.0
100,50,75.0
50,50,50.0
125,50,87.5
250,275,262.5
75,275,175.0
100,100,100.0
100,100,100.0
75,75,75.0
75,75,75.0
100,75,87.5
75,75,75.0
100,75,87.5
75,75,75.0
100,75,87.5
100,50,75.0
75,75,75.0
100,50,75.0
75,50,62.5
50,100,75.0
50,100,75.0
100,225,162.5
100,50,75.0
100,225,162.5
100,75,87.5
100,75,87.5
100,100,100.0
100,75,87.5
100,150,125.0
150,75,112.5
100,150,125.0
50,50,50.0
50,100,75.0
50,50,50.0
50,100,75.0
75,50,62.5
100,75,87.5
75,100,87.5
75,75,75.0
75,100,87.5
75,100,87.5
75,75,75.0
75,75,75.0
75,75,75.0
100,100,100.0
75,100,87.5
100,75,87.5
75,100,87.5
75,100,87.5
100,100,100.0
100,100,100.0
100,75,87.5
100,100,100.0
100,100,100.0
100,100,100.0
75,150,112.5
75,75,75.0
200,100,150.0
75,100,87.5
75,75,75.0
75,75,75.0
75,125,100.0
100,100,100.0
100,100,100.0
100,100,100.0
175,100,137.5
100,100,100.0
100,75,87.5
100,100,100.0
100,100,100.0
150,125,137.5
100,150,125.0
150,100,125.0
150,125,137.5
125,150,137.5
125,150,137.5
50,150,100.0
125,150,137.5
50,50,50.0
50,50,50.0
125,50,87.5
50,50,50.0
50,50,50.0
50,50,50.0
50,125,87.5
50,50,50.0
50,50,50.0
150,150,150.0
50,50,50.0
50,50,50.0
50,125,87.5
125,50,87.5
125,125,125.0
50,50,50.0
125,50,87.5
50,125,87.5
125,75,100.0
125,125,125.0
125,75,100.0
200,175,187.5
125,75,100.0
75,75,75.0
50,50,50.0
75,200,137.5
75,125,100.0
150,225,187.5
100,75,87.5
50,50,50.0
75,50,62.5
150,50,100.0
150,200,175.0
150,100,125.0
150,150,150.0
75,75,75.0
75,100,87.5
100,100,100.0
150,100,125.0
75,100,87.5
75,75,75.0
75,75,75.0
150,75,112.5
75,75,75.0
75,75,75.0
75,75,75.0
75,100,87.5
100,100,100.0
100,100,100.0
100,75,87.5
75,100,87.5
100,175,137.5
100,100,100.0
100,100,100.0
100,100,100.0
50,100,75.0
50,50,50.0
100,100,100.0
100,50,75.0
100,100,100.0
50,50,50.0
50,50,50.0
100,50,75.0
50,300,175.0
75,100,87.5
75,100,87.5
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
150,200,175.0
100,50,75.0
175,50,112.5
200,50,125.0
50,100,75.0
50,50,50.0
50,150,100.0
175,50,112.5
200,50,125.0
50,50,50.0
150,75,112.5
100,150,125.0
75,75,75.0
150,75,112.5
75,50,62.5
75,225,150.0
75,250,162.5
225,150,187.5
50,50,50.0
50,50,50.0
50,50,50.0
200,250,225.0
75,50,62.5
50,75,62.5
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
100,75,87.5
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,50,75.0
100,75,87.5
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,125,112.5
125,200,162.5
125,100,112.5
125,50,87.5
125,50,87.5
125,125,125.0
200,100,150.0
125,125,125.0
75,150,112.5
75,150,112.5
200,150,175.0
75,75,75.0
125,200,162.5
125,75,100.0
50,125,87.5
125,125,125.0
125,125,125.0
125,125,125.0
150,150,150.0
150,125,137.5
150,200,175.0
150,225,187.5
150,150,150.0
225,150,187.5
225,150,187.5
300,225,262.5
150,150,150.0
150,150,150.0
150,225,187.5
225,150,187.5
150,225,187.5
150,150,150.0
150,150,150.0
150,100,125.0
150,225,187.5
150,150,150.0
100,100,100.0
75,150,112.5
150,100,125.0
75,150,112.5
150,100,125.0
100,100,100.0
100,175,137.5
150,100,125.0
100,50,75.0
150,150,150.0
100,175,137.5
100,100,100.0
225,75,150.0
100,350,225.0
150,175,162.5
225,50,137.5
250,175,212.5
175,50,112.5
175,175,175.0
375,50,212.5
50,50,50.0
50,50,50.0
225,50,137.5
50,350,200.0
50,175,112.5
300,50,175.0
175,175,175.0
100,275,187.5
175,125,150.0
175,100,137.5
175,125,150.0
175,375,275.0
175,100,137.5
75,175,125.0
175,125,150.0
175,75,125.0
50,175,112.5
175,175,175.0
50,200,125.0
125,50,87.5
125,50,87.5
50,125,87.5
75,50,62.5
50,125,87.5
50,75,62.5
125,50,87.5
125,125,125.0
75,75,75.0
125,75,100.0
50,75,62.5
200,225,212.5
50,125,87.5
50,425,237.5
50,75,62.5
125,125,125.0
125,125,125.0
200,100,150.0
75,50,62.5
100,225,162.5
75,100,87.5
200,50,125.0
100,75,87.5
50,225,137.5
50,50,50.0
50,50,50.0
100,50,75.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,250,150.0
50,50,50.0
50,50,50.0
75,75,75.0
50,75,62.5
50,50,50.0
50,75,62.5
50,75,62.5
75,75,75.0
50,50,50.0
75,75,75.0
75,75,75.0
75,75,75.0
50,75,62.5
50,50,50.0
50,75,62.5
50,75,62.5
75,150,112.5
75,100,87.5
100,450,275.0
200,100,150.0
100,100,100.0
325,100,212.5
75,75,75.0
150,100,125.0
100,150,125.0
75,100,87.5
100,75,87.5
50,100,75.0
100,100,100.0
350,50,200.0
100,50,75.0
50,50,50.0
100,100,100.0
50,50,50.0
50,50,50.0
50,50,50.0
50,100,75.0
75,50,62.5
425,50,237.5
100,75,87.5
50,75,62.5
50,50,50.0
100,50,75.0
50,150,100.0
400,50,225.0
50,50,50.0
150,50,100.0
175,50,112.5
100,50,75.0
50,50,50.0
50,150,100.0
100,50,75.0
100,75,87.5
150,50,100.0
100,100,100.0
175,100,137.5
150,75,112.5
225,75,150.0
100,100,100.0
75,150,112.5
100,75,87.5
500,75,287.5
100,75,87.5
75,225,150.0
75,75,75.0
75,425,250.0
75,75,75.0
75,75,75.0
75,75,75.0
75,325,200.0
75,475,275.0
175,400,287.5
150,175,162.5
100,100,100.0
50,50,50.0
425,150,287.5
75,75,75.0
75,75,75.0
100,75,87.5
150,500,325.0
100,375,237.5
100,325,212.5
100,425,262.5
50,100,75.0
100,100,100.0
100,100,100.0
100,100,100.0
200,450,325.0
100,100,100.0
50,100,75.0
50,100,75.0
100,500,300.0
175,100,137.5
100,50,75.0
100,50,75.0
50,50,50.0
100,100,100.0
50,50,50.0
50,50,50.0
50,500,275.0
500,100,300.0
50,50,50.0
100,200,150.0
500,150,325.0
50,100,75.0
100,450,275.0
75,525,300.0
50,125,87.5
350,375,362.5
250,400,325.0
125,425,275.0
525,150,337.5
125,350,237.5
525,125,325.0
75,125,100.0
125,125,125.0
150,150,150.0
350,125,237.5
225,100,162.5
100,100,100.0
475,200,337.5
350,100,225.0
75,100,87.5
50,50,50.0
150,400,275.0
50,50,50.0
100,50,75.0
100,500,300.0
50,100,75.0
150,75,112.5
225,100,162.5
125,150,137.5
300,300,300.0
500,425,462.5
150,500,325.0
300,50,175.0
100,500,300.0
50,425,237.5
150,150,150.0
50,50,50.0
100,575,337.5
100,375,237.5
150,250,200.0
525,250,387.5
575,75,325.0
100,525,312.5
125,450,287.5
75,100,87.5
150,75,112.5
250,75,162.5
125,125,125.0
125,550,337.5
100,125,112.5
200,650,425.0
475,250,362.5
100,450,275.0
50,400,225.0
125,650,387.5
175,400,287.5
175,450,312.5
250,175,212.5
525,275,400.0
50,525,287.5
250,625,437.5
250,275,262.5
525,525,525.0
525,100,312.5
525,100,312.5
100,650,375.0
100,100,100.0
100,150,125.0
575,100,337.5
100,150,125.0
275,150,212.5
100,100,100.0
100,100,100.0
100,150,125.0
150,300,225.0
100,150,125.0
100,100,100.0
150,150,150.0
150,100,125.0
150,125,137.5
150,150,150.0
150,150,150.0
200,150,175.0
100,200,150.0
150,150,150.0
650,100,375.0
75,150,112.5
150,300,225.0
150,575,362.5
100,200,150.0
175,125,150.0
100,300,200.0
175,125,150.0
150,125,137.5
150,175,162.5
125,175,150.0
125,125,125.0
200,150,175.0
150,75,112.5
100,75,87.5
150,75,112.5
75,75,75.0
100,150,125.0
75,100,87.5
150,150,150.0
150,100,125.0
100,150,125.0
150,75,112.5
100,100,100.0
150,75,112.5
100,150,125.0
100,150,125.0
100,100,100.0
150,100,125.0
150,100,125.0
100,75,87.5
100,75,87.5
75,75,75.0
100,75,87.5
100,75,87.5
75,75,75.0
100,75,87.5
100,75,87.5
100,75,87.5
100,100,100.0
75,75,75.0
100,75,87.5
100,75,87.5
100,100,100.0
75,75,75.0
100,100,100.0
75,75,75.0
75,100,87.5
100,75,87.5
100,75,87.5
75,100,87.5
100,150,125.0
75,100,87.5
75,75,75.0
100,75,87.5
100,100,100.0
75,75,75.0
100,75,87.5
100,100,100.0
100,75,87.5
100,100,100.0
100,100,100.0
100,100,100.0
75,100,87.5
75,100,87.5
100,75,87.5
75,75,75.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,175,137.5
175,100,137.5
100,100,100.0
100,175,137.5
100,125,112.5
125,150,137.5
100,100,100.0
100,100,100.0
125,100,112.5
100,125,112.5
100,125,112.5
100,100,100.0
200,100,150.0
125,200,162.5
100,125,112.5
100,150,125.0
125,200,162.5
200,125,162.5
150,150,150.0
150,150,150.0
200,150,175.0
100,125,112.5
200,200,200.0
200,225,212.5
150,200,175.0
150,100,125.0
225,200,212.5
150,225,187.5
100,150,125.0
150,150,150.0
175,175,175.0
175,150,162.5
225,175,200.0
150,225,187.5
150,150,150.0
175,225,200.0
150,150,150.0
125,150,137.5
150,225,187.5
175,175,175.0
150,125,137.5
150,175,162.5
225,225,225.0
175,150,162.5
225,175,200.0
175,350,262.5
150,175,162.5
200,175,187.5
150,175,162.5
175,150,162.5
150,150,150.0
150,150,150.0
250,175,212.5
250,175,212.5
150,250,200.0
275,175,225.0
175,150,162.5
175,175,175.0
150,225,187.5
150,250,200.0
225,250,237.5
150,225,187.5
250,150,200.0
150,150,150.0
225,200,212.5
225,175,200.0
175,175,175.0
200,200,200.0
175,275,225.0
200,300,250.0
250,200,225.0
200,300,250.0
275,250,262.5
275,250,262.5
275,200,237.5
425,200,312.5
225,275,250.0
275,275,275.0
200,225,212.5
300,200,250.0
275,350,312.5
225,275,250.0
275,225,250.0
200,225,212.5
175,225,200.0
275,200,237.5
225,325,275.0
275,225,250.0
200,275,237.5
225,225,225.0
50,275,162.5
225,275,250.0
200,200,200.0
75,225,150.0
225,225,225.0
50,225,137.5
50,75,62.5
150,75,112.5
225,225,225.0
275,50,162.5
275,225,250.0
225,75,150.0
300,225,262.5
325,300,312.5
450,225,337.5
225,75,150.0
250,300,275.0
250,225,237.5
300,300,300.0
350,75,212.5
225,225,225.0
250,225,237.5
250,300,275.0
300,75,187.5
300,75,187.5
325,250,287.5
300,300,300.0
250,50,150.0
225,325,275.0
225,300,262.5
300,250,275.0
100,75,87.5
300,300,300.0
350,300,325.0
100,75,87.5
250,75,162.5
75,75,75.0
75,275,175.0
75,75,75.0
100,275,187.5
75,100,87.5
75,100,87.5
100,100,100.0
100,275,187.5
100,75,87.5
100,100,100.0
300,100,200.0
100,100,100.0
100,100,100.0
75,75,75.0
100,75,87.5
75,75,75.0
100,100,100.0
75,100,87.5
100,300,200.0
100,100,100.0
50,325,187.5
100,50,75.0
50,50,50.0
100,100,100.0
100,125,112.5
100,100,100.0
300,275,287.5
100,100,100.0
350,300,325.0
350,275,312.5
275,275,275.0
75,300,187.5
325,300,312.5
350,350,350.0
350,350,350.0
300,300,300.0
300,75,187.5
300,300,300.0
350,150,250.0
75,350,212.5
275,350,312.5
350,350,350.0
100,350,225.0
75,375,225.0
300,100,200.0
350,100,225.0
300,300,300.0
300,300,300.0
275,100,187.5
375,375,375.0
300,100,200.0
300,300,300.0
300,300,300.0
125,300,212.5
125,300,212.5
275,300,287.5
300,75,187.5
150,325,237.5
300,100,200.0
150,300,225.0
100,300,200.0
75,150,112.5
100,150,125.0
300,150,225.0
100,100,100.0
100,100,100.0
100,300,200.0
75,75,75.0
75,100,87.5
350,75,212.5
75,75,75.0
75,150,112.5
100,100,100.0
75,75,75.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
125,100,112.5
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,125,112.5
125,50,87.5
125,100,112.5
100,75,87.5
125,125,125.0
125,125,125.0
125,125,125.0
125,125,125.0
125,125,125.0
75,125,100.0
75,125,100.0
50,125,87.5
125,125,125.0
125,75,100.0
75,75,75.0
100,125,112.5
75,75,75.0
75,75,75.0
125,75,100.0
75,75,75.0
150,75,112.5
75,125,100.0
75,225,150.0
150,75,112.5
125,75,100.0
150,100,125.0
150,75,112.5
75,100,87.5
75,150,112.5
100,100,100.0
75,100,87.5
100,100,100.0
150,100,125.0
100,150,125.0
100,100,100.0
100,100,100.0
100,100,100.0
100,350,225.0
100,100,100.0
100,100,100.0
100,100,100.0
100,150,125.0
100,100,100.0
100,75,87.5
100,100,100.0
100,75,87.5
100,75,87.5
100,100,100.0
100,175,137.5
100,175,137.5
100,50,75.0
100,100,100.0
100,175,137.5
100,250,175.0
375,100,237.5
125,125,125.0
125,175,150.0
175,125,150.0
100,125,112.5
100,175,137.5
100,100,100.0
125,125,125.0
100,100,100.0
125,125,125.0
125,100,112.5
100,175,137.5
100,175,137.5
375,200,287.5
125,175,150.0
150,200,175.0
175,175,175.0
150,175,162.5
200,400,300.0
125,200,162.5
200,100,150.0
200,200,200.0
200,275,237.5
200,200,200.0
150,150,150.0
275,150,212.5
150,425,287.5
200,150,175.0
150,300,225.0
150,225,187.5
200,225,212.5
150,300,225.0
275,150,212.5
200,300,250.0
225,225,225.0
400,225,312.5
100,200,150.0
225,125,175.0
125,300,212.5
425,225,325.0
225,225,225.0
125,150,137.5
225,125,175.0
225,225,225.0
225,150,187.5
125,225,175.0
125,225,175.0
150,225,187.5
150,225,187.5
200,225,212.5
200,200,200.0
225,200,212.5
175,225,200.0
225,125,175.0
225,225,225.0
225,225,225.0
75,75,75.0
225,75,150.0
