windows_run_0,windows_run_1,window_mean
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
148,50,99.0
50,50,50.0
50,50,50.0
75,75,75.0
50,50,50.0
153,50,101.5
154,75,114.5
155,155,155.0
75,75,75.0
157,75,116.0
100,158,129.0
75,75,75.0
160,150,155.0
161,50,105.5
162,162,162.0
163,163,163.0
150,100,125.0
100,100,100.0
166,166,166.0
100,100,100.0
168,168,168.0
169,169,169.0
170,170,170.0
171,171,171.0
100,172,136.0
173,173,173.0
174,100,137.0
175,175,175.0
175,176,175.5
150,177,163.5
175,175,175.0
179,179,179.0
180,180,180.0
181,181,181.0
100,100,100.0
183,100,141.5
100,184,142.0
100,185,142.5
175,150,162.5
187,187,187.0
188,175,181.5
189,189,189.0
190,175,182.5
191,191,191.0
192,192,192.0
193,193,193.0
194,194,194.0
195,195,195.0
196,196,196.0
197,197,197.0
198,198,198.0
199,199,199.0
200,200,200.0
201,201,201.0
202,202,202.0
203,203,203.0
100,204,152.0
205,205,205.0
200,206,203.0
207,150,178.5
75,208,141.5
150,209,179.5
210,150,180.0
150,211,180.5
50,150,100.0
213,213,213.0
214,175,194.5
215,175,195.0
50,150,100.0
217,50,133.5
50,50,50.0
50,50,50.0
220,220,220.0
50,221,135.5
222,222,222.0
223,223,223.0
224,224,224.0
225,225,225.0
225,226,225.5
227,227,227.0
228,228,228.0
229,229,229.0
50,230,140.0
231,231,231.0
232,232,232.0
233,233,233.0
234,234,234.0
235,235,235.0
236,236,236.0
237,175,206.0
238,238,238.0
239,239,239.0
225,240,232.5
241,241,241.0
242,242,242.0
150,243,196.5
244,244,244.0
50,245,147.5
246,150,198.0
247,247,247.0
248,248,248.0
249,249,249.0
250,250,250.0
150,251,200.5
250,250,250.0
253,225,239.0
254,254,254.0
255,255,255.0
256,256,256.0
257,257,257.0
258,258,258.0
259,50,154.5
260,250,255.0
150,100,125.0
262,262,262.0
263,263,263.0
264,264,264.0
265,150,207.5
266,100,183.0
267,267,267.0
268,268,268.0
269,269,269.0
270,270,270.0
271,271,271.0
150,272,211.0
273,273,273.0
274,274,274.0
275,50,162.5
276,50,163.0
277,100,188.5
150,278,214.0
279,150,214.5
280,150,215.0
281,50,165.5
282,282,282.0
283,283,283.0
50,50,50.0
75,75,75.0
50,286,168.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
175,50,112.5
50,50,50.0
296,50,173.0
297,150,223.5
298,298,298.0
75,299,187.0
300,75,187.5
75,75,75.0
302,302,302.0
303,303,303.0
304,304,304.0
75,305,190.0
306,75,190.5
307,75,191.0
308,100,204.0
309,100,204.5
310,100,205.0
150,100,125.0
100,312,206.0
313,313,313.0
50,314,182.0
50,315,182.5
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,320,185.0
50,321,185.5
322,322,322.0
323,300,311.5
324,324,324.0
325,325,325.0
300,300,300.0
327,327,327.0
328,150,239.0
329,329,329.0
330,300,315.0
331,331,331.0
332,332,332.0
225,333,279.0
334,334,334.0
335,335,335.0
336,336,336.0
337,337,337.0
338,338,338.0
339,339,339.0
340,340,340.0
341,75,208.0
342,300,321.0
275,300,287.5
50,344,197.0
345,345,345.0
50,50,50.0
50,50,50.0
50,50,50.0
50,349,199.5
75,350,212.5
50,350,200.0
352,50,201.0
353,50,201.5
300,100,200.0
50,100,75.0
50,100,75.0
50,75,62.5
50,50,50.0
359,359,359.0
50,50,50.0
75,50,62.5
75,362,218.5
75,75,75.0
275,364,319.5
365,75,220.0
75,75,75.0
367,75,221.0
300,368,334.0
369,100,234.5
75,75,75.0
371,75,223.0
100,75,87.5
75,373,224.0
374,75,224.5
75,75,75.0
75,100,87.5
75,100,87.5
100,100,100.0
50,379,214.5
300,50,175.0
381,381,381.0
50,50,50.0
383,50,216.5
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
300,50,175.0
300,300,300.0
50,50,50.0
50,50,50.0
50,300,175.0
125,125,125.0
75,50,62.5
395,125,260.0
300,300,300.0
397,397,397.0
398,398,398.0
225,225,225.0
400,400,400.0
401,50,225.5
50,402,226.0
403,403,403.0
150,404,277.0
405,150,277.5
406,406,406.0
75,407,241.0
408,408,408.0
409,100,254.5
410,410,410.0
411,411,411.0
412,150,281.0
413,413,413.0
350,414,382.0
415,415,415.0
416,416,416.0
150,417,283.5
418,275,346.5
419,419,419.0
250,225,237.5
421,300,360.5
422,422,422.0
423,75,249.0
424,424,424.0
425,100,262.5
426,100,263.0
427,427,427.0
428,75,251.5
100,75,87.5
430,430,430.0
431,431,431.0
432,432,432.0
433,433,433.0
434,434,434.0
435,435,435.0
436,436,436.0
437,437,437.0
438,438,438.0
439,439,439.0
440,440,440.0
441,441,441.0
442,442,442.0
443,300,371.5
444,444,444.0
445,445,445.0
446,446,446.0
447,100,273.5
448,100,274.0
449,449,449.0
200,50,125.0
451,451,451.0
100,450,275.0
450,100,275.0
350,450,400.0
455,455,455.0
456,456,456.0
457,457,457.0
458,458,458.0
459,459,459.0
460,460,460.0
461,461,461.0
50,462,256.0
463,450,456.5
464,464,464.0
465,465,465.0
325,50,187.5
375,467,421.0
468,468,468.0
469,469,469.0
470,470,470.0
300,471,385.5
300,300,300.0
473,473,473.0
300,474,387.0
475,325,400.0
476,476,476.0
477,477,477.0
478,478,478.0
479,479,479.0
50,480,265.0
300,481,390.5
50,50,50.0
225,50,137.5
484,484,484.0
485,300,392.5
300,300,300.0
350,487,418.5
225,488,356.5
300,225,262.5
490,425,457.5
491,491,491.0
225,492,358.5
493,493,493.0
494,350,422.0
495,495,495.0
496,496,496.0
497,497,497.0
498,225,361.5
150,499,324.5
500,500,500.0
300,300,300.0
502,175,338.5
50,50,50.0
50,50,50.0
505,505,505.0
50,506,278.0
507,507,507.0
508,508,508.0
509,509,509.0
510,510,510.0
300,300,300.0
512,512,512.0
513,50,281.5
450,514,482.0
50,515,282.5
516,375,445.5
375,517,446.0
518,518,518.0
519,519,519.0
520,520,520.0
521,521,521.0
522,350,436.0
523,523,523.0
475,524,499.5
525,525,525.0
350,350,350.0
527,527,527.0
528,100,314.0
529,525,527.0
530,530,530.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
541,50,295.5
50,50,50.0
75,75,75.0
544,450,497.0
75,545,310.0
546,546,546.0
547,547,547.0
548,548,548.0
549,549,549.0
550,550,550.0
551,75,313.0
300,552,426.0
375,75,225.0
554,554,554.0
75,550,312.5
550,75,312.5
557,300,428.5
475,558,516.5
559,100,329.5
560,75,317.5
561,561,561.0
562,562,562.0
100,563,331.5
450,300,375.0
565,565,565.0
566,566,566.0
567,567,567.0
568,568,568.0
475,569,522.0
300,570,435.0
400,571,485.5
572,572,572.0
573,573,573.0
574,50,312.0
575,575,575.0
576,576,576.0
577,577,577.0
578,578,578.0
125,579,352.0
150,580,365.0
581,575,578.0
300,582,441.0
500,325,412.5
150,500,325.0
500,500,500.0
500,586,543.0
500,325,412.5
275,400,337.5
350,50,200.0
475,590,532.5
475,350,412.5
592,350,471.0
350,50,200.0
275,125,200.0
275,275,275.0
75,125,100.0
275,275,275.0
225,275,250.0
100,100,100.0
75,75,75.0
125,75,100.0
100,100,100.0
75,100,87.5
100,100,100.0
150,100,125.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,225,162.5
100,150,125.0
225,225,225.0
100,425,262.5
150,150,150.0
100,100,100.0
75,150,112.5
100,150,125.0
75,50,62.5
150,75,112.5
50,150,100.0
50,100,75.0
125,50,87.5
50,350,200.0
100,100,100.0
50,100,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
100,125,112.5
100,75,87.5
100,75,87.5
100,75,87.5
75,100,87.5
100,100,100.0
150,100,125.0
100,100,100.0
100,100,100.0
75,100,87.5
100,150,125.0
100,150,125.0
100,225,162.5
225,100,162.5
100,75,87.5
150,75,112.5
100,100,100.0
75,125,100.0
75,75,75.0
100,100,100.0
100,75,87.5
100,150,125.0
100,225,162.5
100,200,150.0
150,100,125.0
100,100,100.0
75,100,87.5
150,75,112.5
100,150,125.0
125,125,125.0
150,100,125.0
100,150,125.0
150,125,137.5
150,125,137.5
125,200,162.5
150,125,137.5
150,150,150.0
150,175,162.5
150,50,100.0
175,150,162.5
150,150,150.0
150,50,100.0
225,50,137.5
175,125,150.0
50,300,175.0
175,125,150.0
175,50,112.5
50,50,50.0
50,125,87.5
250,125,187.5
175,50,112.5
225,125,175.0
50,125,87.5
125,125,125.0
125,125,125.0
125,225,175.0
200,225,212.5
125,125,125.0
200,325,262.5
225,150,187.5
225,225,225.0
150,150,150.0
225,275,250.0
150,225,187.5
150,150,150.0
150,150,150.0
225,150,187.5
175,150,162.5
150,100,125.0
150,100,125.0
175,150,162.5
200,200,200.0
75,75,75.0
150,150,150.0
100,100,100.0
150,100,125.0
100,100,100.0
150,150,150.0
150,150,150.0
100,100,100.0
100,150,125.0
150,100,125.0
100,75,87.5
75,75,75.0
75,100,87.5
150,275,212.5
150,100,125.0
175,100,137.5
200,100,150.0
100,100,100.0
100,100,100.0
100,100,100.0
150,50,100.0
100,100,100.0
100,100,100.0
100,200,150.0
175,100,137.5
100,100,100.0
275,100,187.5
50,50,50.0
350,100,225.0
100,100,100.0
225,100,162.5
100,100,100.0
100,150,125.0
225,475,350.0
225,100,162.5
150,150,150.0
300,225,262.5
100,100,100.0
100,100,100.0
50,50,50.0
175,225,200.0
50,150,100.0
150,50,100.0
100,50,75.0
150,75,112.5
150,200,175.0
75,225,150.0
225,225,225.0
250,75,162.5
150,150,150.0
150,150,150.0
300,225,262.5
325,150,237.5
250,325,287.5
225,50,137.5
175,225,200.0
300,225,262.5
225,225,225.0
75,150,112.5
100,150,125.0
75,75,75.0
75,75,75.0
75,325,200.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
75,75,75.0
100,75,87.5
75,75,75.0
75,75,75.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
100,100,100.0
125,100,112.5
125,100,112.5
125,125,125.0
300,125,212.5
725,125,425.0
50,100,75.0
225,125,175.0
125,300,212.5
300,125,212.5
125,125,125.0
125,225,175.0
200,75,137.5
125,75,100.0
75,75,75.0
75,150,112.5
225,350,287.5
125,225,175.0
75,125,100.0
125,150,137.5
125,125,125.0
350,125,237.5
125,150,137.5
275,150,212.5
75,375,225.0
150,225,187.5
150,150,150.0
350,150,250.0
150,350,250.0
150,150,150.0
150,150,150.0
150,150,150.0
150,150,150.0
150,150,150.0
325,400,362.5
100,225,162.5
300,150,225.0
150,150,150.0
150,150,150.0
225,150,187.5
150,100,125.0
150,75,112.5
150,150,150.0
100,150,125.0
150,150,150.0
100,100,100.0
150,100,125.0
225,150,187.5
100,100,100.0
100,575,337.5
725,150,437.5
225,175,200.0
300,350,325.0
425,150,287.5
525,150,337.5
750,150,450.0
350,175,262.5
750,175,462.5
175,350,262.5
175,375,275.0
50,400,225.0
725,350,537.5
400,275,337.5
350,300,325.0
425,375,400.0
425,425,425.0
175,350,262.5
100,175,137.5
350,175,262.5
175,865,520.0
350,425,387.5
175,550,362.5
200,375,287.5
200,600,400.0
375,250,312.5
200,100,150.0
300,200,250.0
200,175,187.5
75,50,62.5
400,175,287.5
275,425,350.0
200,800,500.0
75,50,62.5
200,75,137.5
75,375,225.0
75,75,75.0
800,75,437.5
75,425,250.0
200,275,237.5
200,75,137.5
275,225,250.0
200,325,262.5
75,75,75.0
100,75,87.5
75,200,137.5
100,400,250.0
200,550,375.0
225,275,250.0
200,100,150.0
75,75,75.0
100,225,162.5
100,100,100.0
50,50,50.0
50,50,50.0
50,50,50.0
100,50,75.0
50,50,50.0
50,50,50.0
225,50,137.5
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
50,50,50.0
75,50,62.5
50,50,50.0
50,50,50.0
75,50,62.5
450,400,425.0
75,75,75.0
75,75,75.0
50,50,50.0
500,50,275.0
75,75,75.0
75,50,62.5
50,75,62.5
75,50,62.5
75,75,75.0
275,75,175.0
450,75,262.5
150,100,125.0
50,100,75.0
75,425,250.0
75,75,75.0
150,175,162.5
100,75,87.5
100,775,437.5
500,350,425.0
150,50,100.0
150,475,312.5
875,600,737.5
150,100,125.0
100,525,312.5
200,100,150.0
50,50,50.0
100,150,125.0
150,50,100.0
50,100,75.0
275,50,162.5
100,50,75.0
300,50,175.0
75,800,437.5
50,275,162.5
550,150,350.0
50,75,62.5
425,400,412.5
50,50,50.0
450,100,275.0
50,50,50.0
75,150,112.5
100,50,75.0
50,150,100.0
50,500,275.0
50,100,75.0
225,50,137.5
400,50,225.0
500,500,500.0
75,75,75.0
50,150,100.0
100,971,535.5
150,475,312.5
825,350,587.5
150,100,125.0
700,75,387.5
550,150,350.0
100,875,487.5
100,100,100.0
100,550,325.0
75,75,75.0
475,475,475.0
100,150,125.0
225,550,387.5
525,75,300.0
425,75,250.0
300,75,187.5
400,75,237.5
625,325,475.0
300,450,375.0
550,75,312.5
150,150,150.0
500,500,500.0
75,375,225.0
75,525,300.0
100,100,100.0
150,150,150.0
500,800,650.0
100,525,312.5
750,350,550.0
100,400,250.0
600,575,587.5
150,375,262.5
550,100,325.0
100,500,300.0
100,100,100.0
500,500,500.0
575,500,537.5
100,100,100.0
100,375,237.5
100,450,275.0
450,100,275.0
150,100,125.0
100,100,100.0
100,100,100.0
100,100,100.0
175,175,175.0
175,175,175.0
175,725,450.0
125,175,150.0
175,125,150.0
575,550,562.5
150,575,362.5
125,775,450.0
425,525,475.0
500,125,312.5
450,525,487.5
525,125,325.0
150,450,300.0
200,225,212.5
125,125,125.0
475,425,450.0
525,475,500.0
600,125,362.5
450,125,287.5
550,450,500.0
600,525,562.5
500,600,550.0
775,550,662.5
600,550,575.0
550,200,375.0
125,550,337.5
100,550,325.0
100,475,287.5
425,225,325.0
600,200,400.0
225,150,187.5
50,225,137.5
50,600,325.0
150,150,150.0
550,450,500.0
975,875,925.0
725,625,675.0
550,425,487.5
150,575,362.5
475,150,312.5
550,500,525.0
575,500,537.5
500,500,500.0
200,600,400.0
575,650,612.5
875,500,687.5
550,575,562.5
575,525,550.0
150,600,375.0
800,575,687.5
575,575,575.0
100,750,425.0
500,75,287.5
625,475,550.0
925,725,825.0
950,575,762.5
975,600,787.5
450,450,450.0
600,575,587.5
600,650,625.0
650,650,650.0
875,575,725.0
625,425,525.0
650,525,587.5
650,650,650.0
575,625,600.0
650,575,612.5
625,650,637.5
525,600,562.5
525,550,537.5
1025,875,950.0
600,300,450.0
825,650,737.5
150,575,362.5
725,275,500.0
450,100,275.0
600,575,587.5
275,150,212.5
550,100,325.0
150,600,375.0
675,150,412.5
200,625,412.5
625,625,625.0
150,150,150.0
800,150,475.0
625,150,387.5
150,675,412.5
650,525,587.5
625,625,625.0
675,600,637.5
100,625,362.5
675,675,675.0
1025,425,725.0
625,200,412.5
1110,100,605.0
675,625,650.0
800,300,550.0
550,750,650.0
300,175,237.5
625,625,625.0
100,625,362.5
150,150,150.0
275,475,375.0
625,500,562.5
150,150,150.0
150,150,150.0
150,150,150.0
300,150,225.0
225,150,187.5
150,150,150.0
150,150,150.0
150,150,150.0
575,225,400.0
150,150,150.0
150,150,150.0
150,150,150.0
150,150,150.0
150,225,187.5
150,150,150.0
150,150,150.0
150,100,125.0
150,75,112.5
100,75,87.5
100,150,125.0
100,100,100.0
100,75,87.5
75,100,87.5
100,150,125.0
75,150,112.5
150,75,112.5
75,100,87.5
75,100,87.5
100,100,100.0
100,100,100.0
100,100,100.0
100,150,125.0
100,100,100.0
100,100,100.0
100,75,87.5
100,100,100.0
100,75,87.5
100,100,100.0
75,100,87.5
125,100,112.5
75,100,87.5
75,75,75.0
100,100,100.0
75,100,87.5
100,75,87.5
100,75,87.5
150,150,150.0
175,225,200.0
100,100,100.0
100,100,100.0
100,100,100.0
100,150,125.0
175,100,137.5
225,100,162.5
100,150,125.0
100,175,137.5
100,100,100.0
175,100,137.5
100,100,100.0
425,100,262.5
100,175,137.5
175,100,137.5
100,100,100.0
250,175,212.5
200,100,150.0
100,125,112.5
250,125,187.5
125,625,375.0
250,125,187.5
125,125,125.0
125,125,125.0
200,200,200.0
125,200,162.5
150,200,175.0
125,200,162.5
250,350,300.0
200,200,200.0
150,150,150.0
250,150,200.0
150,325,237.5
200,200,200.0
225,550,387.5
200,725,462.5
600,225,412.5
775,875,825.0
225,225,225.0
225,475,350.0
150,150,150.0
150,475,312.5
425,150,287.5
150,225,187.5
150,400,275.0
225,250,237.5
725,675,700.0
150,150,150.0
225,175,200.0
150,650,400.0
850,225,537.5
225,225,225.0
225,275,250.0
225,225,225.0
250,150,200.0
150,275,212.5
175,775,475.0
225,350,287.5
400,175,287.5
225,400,312.5
950,175,562.5
225,175,200.0
225,225,225.0
800,150,475.0
150,225,187.5
550,425,487.5
250,175,212.5
775,175,475.0
250,175,212.5
250,725,487.5
225,175,200.0
200,200,200.0
250,300,275.0
250,250,250.0
200,250,225.0
300,200,250.0
175,150,162.5
225,425,325.0
300,250,275.0
275,250,262.5
300,300,300.0
800,250,525.0
300,300,300.0
225,275,250.0
200,200,200.0
300,300,300.0
725,825,775.0
700,300,500.0
300,300,300.0
275,275,275.0
225,225,225.0
275,275,275.0
275,275,275.0
275,275,275.0
200,275,237.5
200,225,212.5
300,200,250.0
275,225,250.0
200,200,200.0
275,300,287.5
300,275,287.5
225,450,337.5
275,275,275.0
275,200,237.5
225,225,225.0
50,50,50.0
225,275,250.0
450,200,325.0
275,225,250.0
300,225,262.5
275,50,162.5
450,775,612.5
225,225,225.0
300,300,300.0
225,225,225.0
775,225,500.0
300,300,300.0
300,225,262.5
900,300,600.0
300,300,300.0
225,100,162.5
350,475,412.5
300,300,300.0
250,225,237.5
350,350,350.0
225,300,262.5
225,325,275.0
350,350,350.0
50,250,150.0
775,100,437.5
300,425,362.5
350,250,300.0
350,300,325.0
225,300,262.5
300,75,187.5
500,350,425.0
300,75,187.5
350,225,287.5
75,800,437.5
75,75,75.0
825,75,450.0
800,500,650.0
350,100,225.0
100,325,212.5
775,100,437.5
75,300,187.5
100,250,175.0
325,100,212.5
75,100,87.5
325,450,387.5
350,100,225.0
350,350,350.0
350,75,212.5
100,500,300.0
850,525,687.5
100,100,100.0
375,300,337.5
300,575,437.5
450,325,387.5
500,300,400.0
650,350,500.0
375,500,437.5
300,125,212.5
300,375,337.5
350,350,350.0
350,300,325.0
525,300,412.5
375,275,325.0
675,350,512.5
300,300,300.0
525,375,450.0
350,350,350.0
350,400,375.0
300,300,300.0
400,300,350.0
350,400,375.0
375,275,325.0
350,400,375.0
375,375,375.0
300,375,337.5
350,350,350.0
300,275,287.5
350,350,350.0
300,300,300.0
300,300,300.0
375,375,375.0
850,375,612.5
375,375,375.0
375,300,337.5
300,475,387.5
300,300,300.0
300,300,300.0
375,300,337.5
300,300,300.0
550,325,437.5
425,325,375.0
300,325,312.5
300,300,300.0
425,425,425.0
375,150,262.5
300,300,300.0
425,325,375.0
325,425,375.0
425,375,400.0
300,400,350.0
75,100,87.5
425,300,362.5
550,550,550.0
100,100,100.0
100,100,100.0
100,150,125.0
825,350,587.5
400,325,362.5
100,125,112.5
125,100,112.5
400,100,250.0
100,400,250.0
300,425,362.5
400,100,250.0
425,300,362.5
300,125,212.5
450,125,287.5
325,175,250.0
425,400,412.5
325,125,225.0
125,125,125.0
450,125,287.5
125,425,275.0
125,425,275.0
400,125,262.5
75,125,100.0
125,425,275.0
125,125,125.0
350,75,212.5
125,125,125.0
125,75,100.0
125,350,237.5
75,75,75.0
75,425,250.0
75,75,75.0
150,125,137.5
425,75,250.0
150,75,112.5
125,225,175.0
125,150,137.5
475,75,275.0
150,100,125.0
125,225,175.0
75,150,112.5
150,100,125.0
350,100,225.0
75,150,112.5
100,150,125.0
75,100,87.5
375,425,400.0
100,175,137.5
150,100,125.0
150,100,125.0
100,150,125.0
100,175,137.5
100,100,100.0
100,100,100.0
100,225,162.5
100,175,137.5
175,150,162.5
100,75,87.5
175,100,137.5
75,100,87.5
375,100,237.5
150,175,162.5
100,175,137.5
175,100,137.5
175,100,137.5
175,100,137.5
175,175,175.0
100,175,137.5
175,375,275.0
125,400,262.5
125,100,112.5
175,175,175.0
100,250,175.0
100,175,137.5
250,175,212.5
175,125,150.0
225,300,262.5
200,125,162.5
175,175,175.0
175,125,150.0
650,475,562.5
475,175,325.0
175,400,287.5
100,400,250.0
400,200,300.0
200,475,337.5
425,425,425.0
500,475,487.5
300,300,300.0
200,400,300.0
400,100,250.0
225,200,212.5
150,400,275.0
450,225,337.5
400,525,462.5
200,200,200.0
225,300,262.5
275,425,350.0
425,400,412.5
225,300,262.5
225,475,350.0
225,150,187.5
225,225,225.0
300,225,262.5
150,225,187.5
675,500,587.5
225,225,225.0
225,425,325.0
225,225,225.0
225,425,325.0
225,225,225.0
125,225,175.0
225,500,362.5
225,300,262.5
225,225,225.0
225,425,325.0
225,225,225.0
225,450,337.5
425,225,325.0
225,550,387.5
225,225,225.0
225,525,375.0
450,450,450.0
225,625,425.0
425,425,425.0
225,450,337.5
